date,portfolio_nav,cash,invested_cost,market_value,n_positions,total_layers,free_slots,cash_available_for_new_entry,candidate_count,new_entry_candidate_count,add_candidate_count,executed_new_entries,executed_adds,blocked_by_K,blocked_by_cash,blocked_by_held,blocked_by_lot,blocked_by_execution,released_capital_today,new_capital_committed_today
2022-03-17,1357275.4394371125,13481.439437112538,1422858.91515768,1343794.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-18,1341821.4394371125,13481.439437112538,1422858.91515768,1328340.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21,1378288.4394371125,13481.439437112538,1422858.91515768,1364807.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22,1368171.4394371125,13481.439437112538,1422858.91515768,1354690.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-23,1378664.4394371125,13481.439437112538,1422858.91515768,1365183.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-24,1372093.4394371125,13481.439437112538,1422858.91515768,1358612.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-25,1323797.4394371125,13481.439437112538,1422858.91515768,1310316.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28,1288881.4394371125,13481.439437112538,1422858.91515768,1275400.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29,1288179.4394371125,13481.439437112538,1422858.91515768,1274698.0,3,8,0,13481.439437112538,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-03-30,1345080.4394371125,13481.439437112538,1422858.91515768,1331599.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31,1316807.4394371125,13481.439437112538,1422858.91515768,1303326.0,3,8,0,13481.439437112538,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-04-01,1345363.4394371125,13481.439437112538,1422858.91515768,1331882.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-06,1350792.4394371125,13481.439437112538,1422858.91515768,1337311.0,3,8,0,13481.439437112538,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-04-07,1333196.4394371125,13481.439437112538,1422858.91515768,1319715.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-08,1343876.4394371125,13481.439437112538,1422858.91515768,1330395.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-11,1270607.4394371125,13481.439437112538,1422858.91515768,1257126.0,3,8,0,13481.439437112538,2,2,0,0,0,1,0,1,0,0,0.0,0.0
2022-04-12,1308781.4394371125,13481.439437112538,1422858.91515768,1295300.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-13,1297933.4394371125,13481.439437112538,1422858.91515768,1284452.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-14,1313491.4394371125,13481.439437112538,1422858.91515768,1300010.0,3,8,0,13481.439437112538,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-04-15,1288971.4394371125,13481.439437112538,1422858.91515768,1275490.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-18,1293949.4394371125,13481.439437112538,1422858.91515768,1280468.0,3,8,0,13481.439437112538,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-04-19,1296363.4394371125,13481.439437112538,1422858.91515768,1282882.0,3,8,0,13481.439437112538,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-04-20,1255777.4394371125,13481.439437112538,1422858.91515768,1242296.0,3,8,0,13481.439437112538,2,2,0,0,0,1,0,1,0,0,0.0,0.0
2022-04-21,1233337.4394371125,13481.439437112538,1422858.91515768,1219856.0,3,8,0,13481.439437112538,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-04-22,1246374.4394371125,13481.439437112538,1422858.91515768,1232893.0,3,8,0,13481.439437112538,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-04-25,1188331.4394371125,13481.439437112538,1422858.91515768,1174850.0,3,8,0,13481.439437112538,3,3,0,0,0,3,0,0,0,0,0.0,0.0
2022-04-26,1190718.4394371125,13481.439437112538,1422858.91515768,1177237.0,3,8,0,13481.439437112538,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-04-27,1232587.4394371125,13481.439437112538,1422858.91515768,1219106.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-28,1209762.4394371125,13481.439437112538,1422858.91515768,1196281.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-29,1257274.4394371125,13481.439437112538,1422858.91515768,1243793.0,3,8,0,13481.439437112538,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-05,1236313.6086798925,682619.6086798926,738559.6055837999,553694.0,2,4,1,682619.6086798926,0,0,0,0,0,0,0,0,0,0,669982.35,0.0
2022-05-06,1231375.6086798925,682619.6086798926,738559.6055837999,548756.0,2,4,1,682619.6086798926,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-09,1226233.0854078927,485171.0854078926,936008.1288557999,741062.0,3,7,0,485171.0854078926,1,1,0,1,0,0,0,1,0,0,0.0,197397.2
2022-05-10,1235014.0854078927,485171.0854078926,936008.1288557999,749843.0,3,7,0,485171.0854078926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-11,1279398.6383326927,285399.6383326926,1135779.5759309998,993999.0,3,7,0,285399.6383326926,0,0,1,0,1,0,0,0,0,0,0.0,199719.52
2022-05-12,1259053.6383326927,285399.6383326926,1135779.5759309998,973654.0,3,7,0,285399.6383326926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-13,1244961.6383326927,285399.6383326926,1135779.5759309998,959562.0,3,7,0,285399.6383326926,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2022-05-16,1245308.9776597326,86252.97765973266,1334926.23660396,1159056.0,3,7,0,86252.97765973266,0,0,1,0,1,0,0,0,0,0,0.0,199094.9
2022-05-17,1253559.9776597326,86252.97765973266,1334926.23660396,1167307.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-18,1268030.9776597326,86252.97765973266,1334926.23660396,1181778.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-19,1262948.9776597326,86252.97765973266,1334926.23660396,1176696.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-20,1286389.9776597326,86252.97765973266,1334926.23660396,1200137.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-23,1274981.9776597326,86252.97765973266,1334926.23660396,1188729.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-24,1232967.9776597326,86252.97765973266,1334926.23660396,1146715.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-25,1235325.9776597326,86252.97765973266,1334926.23660396,1149073.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-26,1218626.9776597326,86252.97765973266,1334926.23660396,1132374.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-27,1233431.9776597326,86252.97765973266,1334926.23660396,1147179.0,3,7,0,86252.97765973266,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-05-30,1256595.4945807927,267573.49458079267,1136698.73284968,989022.0,2,6,1,267573.49458079267,0,0,0,0,0,0,0,0,0,0,181549.27,0.0
2022-05-31,1270093.4945807927,267573.49458079267,1136698.73284968,1002520.0,2,6,1,267573.49458079267,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-01,1288013.4945807927,267573.49458079267,1136698.73284968,1020440.0,2,6,1,267573.49458079267,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-02,1297183.9918521927,709961.9918521927,596366.6310201599,587222.0,1,3,2,709961.9918521927,0,0,0,0,0,0,0,0,0,0,442946.61,0.0
2022-06-06,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,618287.09,0.0
2022-06-07,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-08,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-09,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-10,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-13,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-14,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-15,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-16,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-17,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-20,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-21,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-22,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-23,1327470.0441137527,1327470.0441137527,0.0,0.0,0,0,3,1327470.0441137527,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-24,1335340.7583518326,1127826.7583518326,199643.28576191995,207514.0,1,1,2,1127826.7583518326,0,0,0,1,0,0,0,0,0,0,0.0,199591.39
2022-06-27,1334906.7583518326,1127826.7583518326,199643.28576191995,207080.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-28,1340114.7583518326,1127826.7583518326,199643.28576191995,212288.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-29,1334472.7583518326,1127826.7583518326,199643.28576191995,206646.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-06-30,1336146.7583518326,1127826.7583518326,199643.28576191995,208320.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-01,1335588.7583518326,1127826.7583518326,199643.28576191995,207762.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-04,1332736.7583518326,1127826.7583518326,199643.28576191995,204909.99999999997,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-05,1328458.7583518326,1127826.7583518326,199643.28576191995,200632.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-06,1328830.7583518326,1127826.7583518326,199643.28576191995,201004.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-07,1328644.7583518326,1127826.7583518326,199643.28576191995,200818.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-08,1332860.7583518326,1127826.7583518326,199643.28576191995,205034.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-11,1328644.7583518326,1127826.7583518326,199643.28576191995,200818.0,1,1,2,1127826.7583518326,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-12,1329202.7583518326,1127826.7583518326,199643.28576191995,201375.99999999997,1,1,2,1127826.7583518326,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-13,1326025.1061478327,942193.1061478327,385276.93796591996,383832.0,2,6,1,942193.1061478327,2,2,0,1,0,0,0,1,0,0,0.0,185585.4
2022-07-14,1328007.8336675726,744943.8336675727,582526.21044618,583064.0,3,9,0,744943.8336675727,1,1,0,1,0,0,0,1,0,0,0.0,197198.0
2022-07-15,1329394.8336675726,744943.8336675727,582526.21044618,584451.0,3,9,0,744943.8336675727,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2022-07-18,1333534.7640891727,547855.7640891727,779614.28002458,785679.0,3,9,0,547855.7640891727,0,0,1,0,1,0,0,0,0,0,0.0,197036.84
2022-07-19,1333968.7640891727,547855.7640891727,779614.28002458,786113.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-20,1336908.7640891727,547855.7640891727,779614.28002458,789053.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-21,1330445.7640891727,547855.7640891727,779614.28002458,782590.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-22,1328858.7640891727,547855.7640891727,779614.28002458,781003.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-25,1323970.7640891727,547855.7640891727,779614.28002458,776115.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-26,1331176.7640891727,547855.7640891727,779614.28002458,783321.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-27,1326806.7640891727,547855.7640891727,779614.28002458,778951.0,3,9,0,547855.7640891727,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-07-28,1333251.7640891727,547855.7640891727,779614.28002458,785396.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-07-29,1319494.7640891727,547855.7640891727,779614.28002458,771639.0,3,9,0,547855.7640891727,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-01,1326489.7640891727,547855.7640891727,779614.28002458,778634.0,3,9,0,547855.7640891727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-02,1312392.7640891727,547855.7640891727,779614.28002458,764537.0,3,9,0,547855.7640891727,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-03,1294161.7640891727,547855.7640891727,779614.28002458,746306.0,3,9,0,547855.7640891727,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-04,1310680.9377409527,350960.9377409527,976509.1063728,959720.0,3,9,0,350960.9377409527,1,1,1,0,1,1,0,0,0,0,0.0,196843.65
2022-08-05,1327208.1387412327,556274.1387412327,776865.8206108799,770934.0,2,8,1,556274.1387412327,0,0,0,0,0,0,0,0,0,0,205572.22,0.0
2022-08-08,1318772.1387412327,556274.1387412327,776865.8206108799,762498.0,2,8,1,556274.1387412327,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-09,1319286.0340060326,365514.0340060327,967625.92534608,953772.0,3,10,0,365514.0340060327,0,0,0,1,0,0,0,0,0,0,0.0,190710.52
2022-08-10,1303444.0340060326,365514.0340060327,967625.92534608,937930.0,3,10,0,365514.0340060327,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2022-08-11,1334882.5443429528,178420.5443429527,1154719.41500916,1156462.0,3,10,0,178420.5443429527,0,0,1,0,1,0,0,0,0,0,0.0,187044.86
2022-08-12,1325812.5443429528,178420.5443429527,1154719.41500916,1147392.0,3,10,0,178420.5443429527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-15,1318086.5443429528,178420.5443429527,1154719.41500916,1139666.0,3,10,0,178420.5443429527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-16,1320992.5443429528,178420.5443429527,1154719.41500916,1142572.0,3,10,0,178420.5443429527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-17,1340328.5443429528,178420.5443429527,1154719.41500916,1161908.0,3,10,0,178420.5443429527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-18,1324784.5443429528,178420.5443429527,1154719.41500916,1146364.0,3,10,0,178420.5443429527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-19,1318368.5443429528,178420.5443429527,1154719.41500916,1139948.0,3,10,0,178420.5443429527,3,3,0,0,0,3,0,0,0,0,0.0,0.0
2022-08-22,1324074.5443429528,178420.5443429527,1154719.41500916,1145654.0,3,10,0,178420.5443429527,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-23,1313412.5443429528,178420.5443429527,1154719.41500916,1134992.0,3,10,0,178420.5443429527,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-24,1291332.5443429528,178420.5443429527,1154719.41500916,1112912.0,3,10,0,178420.5443429527,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-25,1308728.5443429528,178420.5443429527,1154719.41500916,1130308.0,3,10,0,178420.5443429527,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-26,1315866.5443429528,178420.5443429527,1154719.41500916,1137446.0,3,10,0,178420.5443429527,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-08-29,1306034.5443429528,178420.5443429527,1154719.41500916,1127614.0,3,10,0,178420.5443429527,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-08-30,1309512.5443429528,178420.5443429527,1154719.41500916,1131092.0,3,10,0,178420.5443429527,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-08-31,1301475.0303359127,760399.0303359127,563487.2466022801,541076.0,2,7,1,760399.0303359127,2,2,0,0,0,0,0,1,0,0,582712.7,0.0
2022-09-01,1291478.5049909728,369888.5049909728,953997.77194722,921590.0,3,8,0,369888.5049909728,3,3,1,1,1,2,0,1,0,0,0.0,390409.02
2022-09-02,1270720.5049909728,369888.5049909728,953997.77194722,900832.0,3,8,0,369888.5049909728,3,3,0,0,0,1,0,2,0,0,0.0,0.0
2022-09-05,1259950.6114929728,2125.611492972879,1321760.66544522,1257825.0,3,8,0,2125.611492972879,2,2,2,0,2,1,0,1,0,0,0.0,367667.3
2022-09-06,1285612.6114929728,2125.611492972879,1321760.66544522,1283487.0,3,8,0,2125.611492972879,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-07,1312717.6114929728,2125.611492972879,1321760.66544522,1310592.0,3,8,0,2125.611492972879,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-09-08,1303964.6114929728,2125.611492972879,1321760.66544522,1301839.0,3,8,0,2125.611492972879,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-09,1315865.6114929728,2125.611492972879,1321760.66544522,1313740.0,3,8,0,2125.611492972879,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-13,1328757.6114929728,2125.611492972879,1321760.66544522,1326632.0,3,8,0,2125.611492972879,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-14,1308769.6114929728,2125.611492972879,1321760.66544522,1306644.0,3,8,0,2125.611492972879,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-09-15,1268445.6114929728,2125.611492972879,1321760.66544522,1266320.0,3,8,0,2125.611492972879,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-16,1257846.6114929728,2125.611492972879,1321760.66544522,1255721.0,3,8,0,2125.611492972879,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-09-19,1267949.6114929728,2125.611492972879,1321760.66544522,1265824.0,3,8,0,2125.611492972879,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-09-20,1297586.6114929728,2125.611492972879,1321760.66544522,1295461.0,3,8,0,2125.611492972879,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-09-21,1266965.6114929728,2125.611492972879,1321760.66544522,1264840.0,3,8,0,2125.611492972879,3,3,0,0,0,3,0,0,0,0,0.0,0.0
2022-09-22,1268610.6114929728,2125.611492972879,1321760.66544522,1266485.0,3,8,0,2125.611492972879,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-09-23,1257600.6114929728,2125.611492972879,1321760.66544522,1255475.0,3,8,0,2125.611492972879,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-26,1311813.162761773,398109.16276177287,951774.9741700199,913704.0,2,6,1,398109.16276177287,1,1,0,0,0,0,0,0,0,0,396483.12,0.0
2022-09-27,1316079.502702633,198168.5027026329,1151715.63422916,1117911.0,3,8,0,198168.5027026329,0,0,0,1,0,0,0,0,0,0,0.0,199888.69
2022-09-28,1275071.502702633,198168.5027026329,1151715.63422916,1076903.0,3,8,0,198168.5027026329,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-09-29,1279471.765186433,549.7651864328946,1349334.3717453599,1278922.0,3,8,0,549.7651864328946,1,1,1,0,1,1,0,0,0,0,0.0,197567.37
2022-09-30,1249157.765186433,549.7651864328946,1349334.3717453599,1248608.0,3,8,0,549.7651864328946,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2022-10-10,1246509.765186433,549.7651864328946,1349334.3717453599,1245960.0,3,8,0,549.7651864328946,5,5,0,0,0,4,0,1,0,0,0.0,0.0
2022-10-11,1269191.765186433,549.7651864328946,1349334.3717453599,1268642.0,3,8,0,549.7651864328946,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-10-12,1307821.590943533,212654.59094353288,1158575.26827042,1095167.0,2,7,1,212654.59094353288,3,3,0,0,0,2,0,0,0,0,212372.41,0.0
2022-10-13,1286986.768251573,40391.76825157291,1330838.09096238,1246595.0,3,8,0,40391.76825157291,2,2,0,1,0,1,0,1,0,0,0.0,172218.05
2022-10-14,1313488.768251573,40391.76825157291,1330838.09096238,1273097.0,3,8,0,40391.76825157291,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-10-17,1306142.7682515732,40391.76825157291,1330838.09096238,1265751.0000000002,3,8,0,40391.76825157291,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-10-18,1336116.768251573,40391.76825157291,1330838.09096238,1295725.0,3,8,0,40391.76825157291,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-10-19,1310155.768251573,40391.76825157291,1330838.09096238,1269764.0,3,8,0,40391.76825157291,2,2,0,0,0,1,0,1,0,0,0.0,0.0
2022-10-20,1295712.768251573,40391.76825157291,1330838.09096238,1255321.0,3,8,0,40391.76825157291,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-10-21,1305152.768251573,40391.76825157291,1330838.09096238,1264761.0,3,8,0,40391.76825157291,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-10-24,1265499.768251573,40391.76825157291,1330838.09096238,1225108.0,3,8,0,40391.76825157291,5,5,0,0,0,4,0,1,0,0,0.0,0.0
2022-10-25,1267362.768251573,40391.76825157291,1330838.09096238,1226971.0,3,8,0,40391.76825157291,4,4,0,0,0,3,0,1,0,0,0.0,0.0
2022-10-26,1267759.768251573,40391.76825157291,1330838.09096238,1227368.0,3,8,0,40391.76825157291,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-10-27,1268982.768251573,40391.76825157291,1330838.09096238,1228591.0,3,8,0,40391.76825157291,3,3,0,0,0,2,0,1,0,0,0.0,0.0
2022-10-28,1225151.5269416529,465437.5269416529,933278.6933870399,759714.0,2,6,1,465437.5269416529,3,3,0,0,0,1,0,1,0,0,425581.99,0.0
2022-10-31,1255089.230741653,94971.23074165286,1303744.98958704,1160118.0,3,7,0,94971.23074165286,1,1,1,1,1,1,0,0,0,0,0.0,370370.0
2022-11-01,1324460.230741653,94971.23074165286,1303744.98958704,1229489.0,3,7,0,94971.23074165286,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-11-02,1347621.230741653,94971.23074165286,1303744.98958704,1252650.0,3,7,0,94971.23074165286,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-03,1342113.230741653,94971.23074165286,1303744.98958704,1247142.0,3,7,0,94971.23074165286,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-04,1393555.506632813,1039698.506632813,352489.66949195997,353857.0,2,2,1,1039698.506632813,0,0,0,0,0,0,0,0,0,0,945919.13,0.0
2022-11-07,1395659.506632813,1039698.506632813,352489.66949195997,355961.0,2,2,1,1039698.506632813,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-08,1393086.506632813,1039698.506632813,352489.66949195997,353388.0,2,2,1,1039698.506632813,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-09,1384218.506632813,1039698.506632813,352489.66949195997,344520.0,2,2,1,1039698.506632813,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-10,1379848.506632813,1039698.506632813,352489.66949195997,340150.0,2,2,1,1039698.506632813,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-11,1393753.506632813,1039698.506632813,352489.66949195997,354055.0,2,2,1,1039698.506632813,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-14,1400143.7804263332,840499.7804263331,551688.3956984399,559644.0,3,4,0,840499.7804263331,0,0,0,1,0,0,0,0,0,0,0.0,199146.95
2022-11-15,1420173.7804263332,840499.7804263331,551688.3956984399,579674.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-16,1415141.7804263332,840499.7804263331,551688.3956984399,574642.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-17,1409549.7804263332,840499.7804263331,551688.3956984399,569050.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-18,1405671.7804263332,840499.7804263331,551688.3956984399,565172.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-21,1402115.7804263332,840499.7804263331,551688.3956984399,561616.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-22,1396990.7804263332,840499.7804263331,551688.3956984399,556491.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-23,1398739.7804263332,840499.7804263331,551688.3956984399,558240.0,3,4,0,840499.7804263331,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-11-24,1392618.7804263332,840499.7804263331,551688.3956984399,552119.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-25,1386598.7804263332,840499.7804263331,551688.3956984399,546099.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-28,1382552.7804263332,840499.7804263331,551688.3956984399,542053.0,3,4,0,840499.7804263331,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2022-11-29,1400805.7804263332,840499.7804263331,551688.3956984399,560306.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-11-30,1406951.7804263332,840499.7804263331,551688.3956984399,566452.0,3,4,0,840499.7804263331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-01,1415559.8295863331,1006124.8295863331,379425.57300647994,409435.0,2,3,1,1006124.8295863331,0,0,0,0,0,0,0,0,0,0,165834.0,0.0
