ts_code,signal_date,threshold,anchor_i,entry_i,entry_adj,cur_mae,recover_close,recover_touch,t_close,t_touch,final_return,future_min,future_max,exit_i,exit_date,shares,total_cost,anchor_close_raw,sell_i,sell_price,oracle_exit_return,exit_delay,executable,natural_remaining_hold,capital_days_saved,final_profit,r01,r05,layer_count,anchor_close_return,o1c_delta,o1_delta,o2_delta,o3_delta,o1_oracle_return,o2_oracle_return,o3_oracle_return
603659.SH,2020-02-28,0.2,47,36,87.2481588654518,-0.22066310041248716,False,False,,,-17.042211507200967,-0.3152196551943468,-0.16502105739123696,67,2020-04-15,4700.0,397500.328125,69.19999694824219,48,70.0,-17.419722371455578,1,True,20,19.0,False,,0.0047130579428888,2.0,-18.363500573139063,-1.321289065938096,-0.3775108642546101,-0.3775108642546101,-0.3775108642546101,-17.419722371455578,-17.419722371455578,-17.419722371455578
603659.SH,2020-02-28,0.3,51,36,87.2481588654518,-0.3152196551943468,False,False,,,-17.042211507200967,-0.3152196551943468,-0.16502105739123696,67,2020-04-15,4700.0,397500.328125,58.95000076293945,52,60.36,-28.79220631915799,1,True,16,15.0,False,,0.0345781466113416,2.0,-30.455608154193648,-13.41339664699268,-11.749994811957023,-11.749994811957023,-11.749994811957023,-28.79220631915799,-28.79220631915799,-28.79220631915799
002460.SZ,2020-03-09,0.2,47,42,476.7763011455536,-0.20479522003875028,False,False,,,-2.1174847434567017,-0.28071928071928076,-0.10129871044482863,67,2020-04-15,3900.0,195245.75,41.470001220703125,48,42.02,-16.255364223661715,1,True,20,19.0,False,,0.0047130579428888,1.0,-17.35149576696603,-15.234011023509327,-14.137879480205013,-14.137879480205013,-14.137879480205013,-16.255364223661715,-16.255364223661715,-16.255364223661715
002850.SZ,2020-03-09,0.2,52,42,80.1653227882862,-0.20788025404387878,False,False,,,-1.7642340940298367,-0.2245302502523593,-0.032576633384612474,67,2020-04-15,7800.0,396899.5625,44.15999984741211,53,46.49,-8.842698413475826,1,True,15,14.0,False,,0.0047026279391424,2.0,-13.411348157638054,-11.647114063608218,-7.07846431944599,-7.07846431944599,-7.07846431944599,-8.842698413475826,-8.842698413475826,-8.842698413475826
300468.SZ,2020-03-09,0.2,56,42,67.60185221664905,-0.21799513004672166,False,False,,,1.4434997467940824,-0.21799513004672166,-0.0037285119252331578,67,2020-04-15,11300.0,396437.984375,30.100000381469727,57,31.2,-11.268931714459914,1,True,11,10.0,True,,0.0077369439071566,2.0,-14.397269575545746,0.0,0.0,-12.712431461253995,-12.712431461253995,1.4434997467940824,-11.268931714459914,-11.268931714459914
002925.SZ,2020-03-13,0.2,51,46,58.78890851424097,-0.22045914249357945,False,False,,,-4.309801616599686,-0.2663558722442294,-0.10176073124104035,67,2020-04-15,7500.0,399137.375,44.33000183105469,52,45.33,-15.01495321792404,1,True,16,15.0,False,,0.0345781466113416,2.0,-16.88975778818231,-12.579956171582626,-10.705151601324353,-10.705151601324353,-10.705151601324353,-15.01495321792404,-15.01495321792404,-15.01495321792404
300073.SZ,2020-02-28,0.2,51,36,112.13743363328456,-0.22255314152195815,False,False,,,-7.924309439854745,-0.23824802018466007,-0.06925372763882076,69,2020-04-17,7200.0,197312.359375,21.360000610351562,52,22.0,-19.902526083713543,1,True,18,17.0,False,,0.0345781466113416,1.0,-22.232632193659228,-14.308322753804482,-11.978216643858797,-11.978216643858797,-11.978216643858797,-19.902526083713543,-19.902526083713543,-19.902526083713543
688012.SH,2020-03-02,0.2,52,37,165.165,-0.2288923161060057,False,True,,17.0,-1.614390692498972,-0.2288923161060057,0.01988918323035871,69,2020-04-17,2400.0,388689.234375,142.0,53,148.0,-8.822353641499681,1,True,17,16.0,False,,0.0047026279391424,2.0,-12.518744710087526,-10.904354017588554,-7.207962949000709,-7.207962949000709,0.0,-8.822353641499681,-8.822353641499681,-1.614390692498972
300418.SZ,2020-03-03,0.2,56,38,87.66958082389831,-0.22759058083362838,False,False,,,-7.643918623297615,-0.22759058083362838,-0.07365363643037537,69,2020-04-17,9000.0,198249.53125,17.6299991607666,57,17.94,-18.74114262774581,1,True,13,12.0,False,,0.0077369439071566,1.0,-20.145284990095078,-12.501366366797463,-11.097224004448194,-11.097224004448194,-11.097224004448194,-18.74114262774581,-18.74114262774581,-18.74114262774581
601012.SH,2020-03-09,0.2,51,42,271.95371671791077,-0.21466433379475003,True,True,18.0,18.0,4.795816409630213,-0.2267518957910417,0.028153344032975758,69,2020-04-17,14900.0,397350.140625,22.270000457763672,52,23.0,-13.948456325149941,1,True,18,17.0,True,,0.0345781466113416,2.0,-16.679655781296464,0.0,0.0,0.0,0.0,4.795816409630213,4.795816409630213,4.795816409630213
300724.SZ,2020-03-16,0.2,52,47,60.827197774899005,-0.21360522916472602,False,False,,,0.28887658172415287,-0.24222846982331103,-0.05295099603167952,69,2020-04-17,7200.0,398265.28125,49.2599983215332,53,50.79,-8.387192390529275,1,True,17,16.0,True,,0.0047026279391424,2.0,-11.146943314166709,0.0,0.0,-8.676068972253429,-8.676068972253429,0.28887658172415287,-8.387192390529275,-8.387192390529275
300473.SZ,2020-02-07,0.2,59,21,30.634583490772243,-0.2036799687317662,False,False,,,-0.6952524641282003,-0.2036799687317662,-0.08090538925336421,70,2020-04-20,15000.0,398173.171875,24.280000686645508,60,24.29,-8.701275284532889,1,True,11,10.0,False,,0.0013819789939192,2.0,-8.738859663178227,-8.043607199050026,-8.006022820404688,-8.006022820404688,-8.006022820404688,-8.701275284532889,-8.701275284532889,-8.701275284532889
603313.SH,2020-03-13,0.2,51,46,31.399823836774825,-0.20176146095585668,False,False,,,-9.00031187101025,-0.2669327070091976,-0.08016673839971289,70,2020-04-20,18400.0,398641.765625,18.360000610351562,52,18.91,-12.914773386788175,1,True,19,18.0,False,,0.0345781466113416,2.0,-15.44765659591891,-6.447344724908659,-3.9144615157779246,-3.9144615157779246,-3.9144615157779246,-12.914773386788175,-12.914773386788175,-12.914773386788175
600883.SH,2020-03-16,0.2,58,47,42.49157683041572,-0.20013541064987195,True,True,12.0,12.0,0.7844348656269851,-0.20013541064987195,0.00010730817942072868,70,2020-04-20,45700.0,399485.828125,7.510000228881836,59,7.57,-13.597037277693799,1,True,12,11.0,True,,0.0041459369817578,2.0,-14.28186660230008,0.0,0.0,0.0,0.0,0.7844348656269851,0.7844348656269851,0.7844348656269851
688118.SH,2020-03-09,0.2,52,42,48.047999999999995,-0.20121542898528055,False,False,,,-10.230764151156349,-0.2507492507492507,-0.1362803862803862,71,2020-04-21,8600.0,393044.71875,39.95000076293945,53,41.06,-10.361751231097028,1,True,19,18.0,False,,0.0047026279391424,2.0,-12.784994965751833,-2.554230814595485,-0.13098707994067915,-0.13098707994067915,-0.13098707994067915,-10.361751231097028,-10.361751231097028,-10.361751231097028
688368.SH,2020-02-28,0.2,51,36,89.66957999999998,-0.2083157090312061,False,False,,,-13.889331234633229,-0.2675330886441556,-0.13025133089984864,72,2020-04-22,2200.0,197324.359375,71.2300033569336,52,73.09,-18.694884081399273,1,True,21,20.0,False,,0.0345781466113416,1.0,-20.763939255468543,-6.874608020835314,-4.805552846766044,-4.805552846766044,-4.805552846766044,-18.694884081399273,-18.694884081399273,-18.694884081399273
002635.SZ,2020-03-02,0.2,51,37,112.0320292667198,-0.21283127713228,False,False,,,-15.903053254746371,-0.26748396152078,-0.13826630737422485,72,2020-04-22,8400.0,198321.625,18.600000381469727,52,19.07,-19.410615480344116,1,True,21,20.0,False,,0.0345781466113416,1.0,-21.396823135395376,-5.493769880649005,-3.507562225597745,-3.507562225597745,-3.507562225597745,-19.410615480344116,-19.410615480344116,-19.410615480344116
300303.SZ,2020-03-09,0.2,56,42,89.32825115814208,-0.21239172336893775,False,False,,,-4.027462634193016,-0.21239172336893775,-0.057256700669918836,72,2020-04-22,70200.0,399204.46875,4.730000019073486,57,4.81,-15.607330151130725,1,True,16,15.0,False,,0.0077369439071566,2.0,-17.01095010502824,-12.983487470835223,-11.579867516937709,-11.579867516937709,-11.579867516937709,-15.607330151130725,-15.607330151130725,-15.607330151130725
603786.SH,2020-03-09,0.2,49,42,63.36329999999999,-0.22699733848716308,False,False,,,1.3754082871208813,-0.29170354024939926,-0.11147305716304934,72,2020-04-22,10100.0,591204.125,50.290000915527344,50,51.99,-11.382056428523745,1,True,23,22.0,True,,0.0049861495844875,3.0,-14.279737192889176,0.0,0.0,-12.757464715644627,-12.757464715644627,1.3754082871208813,-11.382056428523745,-11.382056428523745
300182.SZ,2020-02-28,0.2,52,36,147.05479202415464,-0.2360580375707957,False,False,,,-6.059555344367466,-0.26544044191103,-0.1374171766228719,73,2020-04-23,92400.0,399421.734375,3.809999942779541,53,3.89,-10.214167966968184,1,True,21,20.0,False,,0.0047026279391424,2.0,-12.060664548003935,-6.001109203636469,-4.154612622600718,-4.154612622600718,-4.154612622600718,-10.214167966968184,-10.214167966968184,-10.214167966968184
688036.SH,2020-02-28,0.2,46,36,58.65859999999999,-0.20710691490193756,False,False,,,-12.82955219418642,-0.29234590799076,-0.11300305872801464,73,2020-04-23,7300.0,397470.28125,47.11000061035156,47,47.3,-13.324317334630923,1,True,27,26.0,False,,0.0443458980044345,2.0,-13.672484920334538,-0.8429327261481188,-0.49476514044450326,-0.49476514044450326,-0.49476514044450326,-13.324317334630923,-13.324317334630923,-13.324317334630923
600388.SH,2020-03-16,0.2,58,47,87.1981519191742,-0.2031090553982442,False,False,,,-6.014224841920461,-0.2031090553982442,-0.08761762878390122,73,2020-04-23,60300.0,598528.359375,8.979999542236328,59,8.64,-13.151113662730108,1,True,15,14.0,False,,0.0041459369817578,3.0,-9.733453755507107,-3.7192289135866456,-7.136888820809647,-7.136888820809647,-7.136888820809647,-13.151113662730108,-13.151113662730108,-13.151113662730108
688116.SH,2020-03-09,0.2,51,42,42.041999999999994,-0.2360021185508594,False,False,,,-5.42878759329052,-0.29570428118663317,-0.03667760810617937,74,2020-04-24,4700.0,197648.78125,32.900001525878906,52,34.08,-19.142327591883415,1,True,23,22.0,False,,0.0345781466113416,1.0,-21.941973427052446,-16.513185833761927,-13.713539998592896,-13.713539998592896,-13.713539998592896,-19.142327591883415,-19.142327591883415,-19.142327591883415
300793.SZ,2020-03-16,0.2,56,47,36.14610999999999,-0.20129715647870816,False,False,,,-9.54086853623424,-0.20129715647870816,-0.07431258620989467,74,2020-04-24,5500.0,198855.296875,29.8700008392334,57,30.33,-16.301848176806335,1,True,18,17.0,False,,0.0077369439071566,1.0,-17.57125403227566,-8.03038549604142,-6.760979640572094,-6.760979640572094,-6.760979640572094,-16.301848176806335,-16.301848176806335,-16.301848176806335
600060.SH,2020-03-16,0.2,56,47,67.39151089324952,-0.20337173883172388,False,False,,,-5.418399946037372,-0.20937429377242434,-0.11933556076853014,75,2020-04-27,56400.0,598533.359375,9.4399995803833,57,9.59,-9.837222388526936,1,True,19,18.0,False,,0.0077369439071566,3.0,-11.247488757195173,-5.829088811157801,-4.418822442489564,-4.418822442489564,-4.418822442489564,-9.837222388526936,-9.837222388526936,-9.837222388526936
002027.SZ,2020-03-09,0.2,49,42,66.88490493988036,-0.2153440611816212,False,False,,,1.732340131395942,-0.2631889366127036,-0.10051637839839511,76,2020-04-28,168100.0,798968.640625,4.25,50,4.27,-10.36372776390909,1,True,27,26.0,True,,0.0049861495844875,4.0,-10.783569788434082,0.0,0.0,-12.096067895305032,-12.096067895305032,1.732340131395942,-10.36372776390909,-10.36372776390909
300751.SZ,2020-03-09,0.2,56,42,183.03254883157487,-0.2385870797942008,False,False,,,-9.664918602316959,-0.2385870797942008,-0.1182281698850195,76,2020-04-28,2200.0,381271.90625,142.00999450683594,57,144.65,-16.72315846906175,1,True,20,19.0,False,,0.0077369439071566,2.0,-18.243043149981414,-8.578124547664455,-7.058239866744792,-7.058239866744792,-7.058239866744792,-16.72315846906175,-16.72315846906175,-16.72315846906175
600933.SH,2020-03-13,0.2,50,46,13.776490341062544,-0.20292473483962836,False,False,,,-8.688170430194862,-0.31071968125293736,-0.16193229552719102,77,2020-04-29,50500.0,597600.1875,10.760000228881836,51,10.5,-11.470525916627157,1,True,27,26.0,False,,0.0016606698034874,3.0,-9.27836558096378,-0.5901951507689169,-2.7823554864322944,-2.7823554864322944,-2.7823554864322944,-11.470525916627157,-11.470525916627157,-11.470525916627157
600933.SH,2020-03-13,0.3,56,46,13.776490341062544,-0.31071968125293736,False,False,,,-8.688170430194862,-0.31071968125293736,-0.17407819274639347,77,2020-04-29,50500.0,597600.1875,9.5,57,9.58,-19.227394122027448,1,True,21,20.0,False,,0.0077369439071566,3.0,-19.9019044007579,-11.213733970563037,-10.539223691832586,-10.539223691832586,-10.539223691832586,-19.227394122027448,-19.227394122027448,-19.227394122027448
601138.SH,2020-02-28,0.2,47,36,17.509522961449623,-0.231981879927306,False,False,,,-9.785335864000853,-0.2827981223231135,-0.14594076664069877,78,2020-04-30,36900.0,596642.984375,13.90999984741211,48,14.05,-13.30259785379714,1,True,31,30.0,False,,0.0047130579428888,3.0,-14.166487500020782,-4.381151636019929,-3.517261989796287,-3.517261989796287,-3.517261989796287,-13.30259785379714,-13.30259785379714,-13.30259785379714
002812.SZ,2020-03-02,0.2,47,37,208.82589225552556,-0.2061107463127596,False,False,,,4.05272784940287,-0.30599413565767863,-0.0714852752566294,78,2020-04-30,10900.0,593544.0625,49.279998779296875,48,50.0,-8.386079306454185,1,True,31,30.0,True,,0.0047130579428888,3.0,-9.705322001109232,0.0,0.0,-12.438807155857056,-12.438807155857056,4.05272784940287,-8.386079306454185,-8.386079306454185
002812.SZ,2020-03-02,0.3,52,37,208.82589225552556,-0.30599413565767863,False,False,,,4.05272784940287,-0.30599413565767863,-0.0714852752566294,78,2020-04-30,15400.0,791793.59375,43.119998931884766,53,44.35,-13.936244427034419,1,True,26,25.0,True,,0.0047026279391424,4.0,-16.323133069216077,0.0,0.0,-17.988972276437288,-17.988972276437288,4.05272784940287,-13.936244427034419,-13.936244427034419
002241.SZ,2020-03-09,0.2,47,42,466.32213584346766,-0.20423561281604596,False,False,,,-4.12194248076918,-0.2724720147260985,-0.020635346818319023,78,2020-04-30,9800.0,199681.328125,17.1299991607666,48,17.33,-15.139592298402352,1,True,31,30.0,False,,0.0047130579428888,1.0,-16.118943294248137,-11.997000813478957,-11.017649817633172,-11.017649817633172,-11.017649817633172,-15.139592298402352,-15.139592298402352,-15.139592298402352
300196.SZ,2020-03-11,0.2,59,44,38.7751360979557,-0.20079920417166663,False,False,,,-1.8601282882587813,-0.20079920417166663,-0.07260882735687635,78,2020-04-30,56400.0,598047.75,9.619999885559082,60,9.52,-10.42266788073696,1,True,19,18.0,False,,0.0013819789939192,3.0,-9.481730594958158,-7.621602306699376,-8.562539592478178,-8.562539592478178,-8.562539592478178,-10.42266788073696,-10.42266788073696,-10.42266788073696
000100.SZ,2020-03-16,0.2,76,47,15.64234636132717,-0.20277737909449955,False,False,,,-8.441734815321254,-0.20277737909449955,-0.0603629736842094,78,2020-04-30,39500.0,199726.390625,4.230000019073486,77,4.14,-18.30792729131862,1,True,2,1.0,False,6.522214778243018,0.0146570796460177,1.0,-16.532012290851476,-8.090277475530222,-9.866192475997366,-9.866192475997366,-9.866192475997366,-18.30792729131862,-18.30792729131862,-18.30792729131862
002008.SZ,2020-03-09,0.2,51,42,443.4050335570049,-0.21858609214092517,False,False,,,-4.386929515019929,-0.22434233116524926,-0.07093774047050971,79,2020-05-06,12100.0,395464.765625,27.440000534057617,52,27.97,-14.613743584221496,1,True,28,27.0,False,,0.0345781466113416,2.0,-16.23171535037028,-11.84478583535035,-10.226814069201566,-10.226814069201566,-10.226814069201566,-14.613743584221496,-14.613743584221496,-14.613743584221496
002126.SZ,2020-03-16,0.2,51,47,55.02870300593376,-0.20139738217054037,False,True,,28.0,1.2773696488211268,-0.21934353832733577,0.006977092914044691,79,2020-05-06,42700.0,399629.0,8.039999961853027,52,8.27,-11.835383967995318,1,True,28,27.0,True,,0.0345781466113416,2.0,-14.287362813288459,0.0,0.0,-13.112753616816445,0.0,1.2773696488211268,-11.835383967995318,1.2773696488211268
300709.SZ,2020-03-16,0.2,76,47,98.88987025464772,-0.20579370968012523,True,True,3.0,3.0,1.5984324569608237,-0.20579370968012523,0.04382860110660314,79,2020-05-06,2000.0,195466.03125,84.25,77,84.0,-14.245697521931966,1,True,3,2.0,True,6.522214778243018,0.0146570796460177,1.0,-13.990476383604374,0.0,0.0,0.0,0.0,1.5984324569608237,1.5984324569608237,1.5984324569608237
603197.SH,2020-03-16,0.2,76,47,40.513836853594775,-0.21274571368903783,False,True,,3.0,10.608883889376273,-0.21274571368903783,0.013308207142161743,79,2020-05-06,15200.0,396604.1875,23.079999923706055,77,23.8,-8.991662318845286,1,True,3,2.0,True,6.522214778243018,0.0146570796460177,2.0,-11.744856019425809,0.0,0.0,-19.60054620822156,0.0,10.608883889376273,-8.991662318845286,10.608883889376273
688005.SH,2020-03-18,0.2,76,49,31.191159999999996,-0.22990999828914105,True,True,3.0,3.0,12.12101269433467,-0.22990999828914105,0.053503640465810465,79,2020-05-06,13700.0,397681.546875,26.3799991607666,77,26.0,-10.633158715883653,1,True,3,2.0,True,6.522214778243018,0.0146570796460177,2.0,-9.327030843255718,0.0,0.0,0.0,0.0,12.12101269433467,12.12101269433467,12.12101269433467
603938.SH,2020-03-23,0.2,76,52,27.22651849107742,-0.23546601797896738,False,False,,,-2.225916633387382,-0.23546601797896738,-0.08118575809926365,79,2020-05-06,15900.0,396869.53125,21.770000457763672,77,21.64,-13.498317521506639,1,True,3,2.0,False,6.522214778243018,0.0146570796460177,2.0,-12.978666027997763,-10.752749394610381,-11.272400888119257,-11.272400888119257,-11.272400888119257,-13.498317521506639,-13.498317521506639,-13.498317521506639
300618.SZ,2020-02-24,0.2,46,32,154.46060899319644,-0.22263802444631875,False,False,,,-16.616353330477352,-0.36448703904388446,-0.18067436537815873,80,2020-05-07,6100.0,393492.28125,53.22999954223633,47,54.08,-16.353411626449777,1,True,34,33.0,False,,0.0443458980044345,2.0,-17.66812387511634,-1.0517705446389876,0.26294170402757544,0.26294170402757544,0.26294170402757544,-16.353411626449777,-16.353411626449777,-16.353411626449777
300618.SZ,2020-02-24,0.3,51,32,154.46060899319644,-0.32577404745653327,False,False,,,-16.616353330477352,-0.36448703904388446,-0.18082215629793963,80,2020-05-07,6100.0,393492.28125,46.380001068115234,52,47.66,-26.283350556889733,1,True,29,28.0,False,,0.0345781466113416,2.0,-28.263149813064825,-11.646796482587472,-9.66699722641238,-9.66699722641238,-9.66699722641238,-26.283350556889733,-26.283350556889733,-26.283350556889733
300319.SZ,2020-03-16,0.2,75,47,91.88568115915297,-0.21288251782289247,False,True,,5.0,21.25759890574311,-0.2681934435692307,0.039846037014843017,80,2020-05-07,37900.0,399050.265625,9.380000114440918,76,9.46,-10.35611407185365,1,True,5,4.0,True,-0.970672500568337,0.0129655172413793,2.0,-11.114200817659468,0.0,0.0,-31.61371297759676,0.0,21.25759890574311,-10.35611407185365,21.25759890574311
600114.SH,2020-03-16,0.2,76,47,64.94354998364449,-0.22601669989491224,False,False,,,-1.028680179982386,-0.22601669989491224,-0.004878594329763897,80,2020-05-07,19300.0,199040.53125,8.34000015258789,77,8.25,-20.184421169997258,1,True,4,3.0,False,6.522214778243018,0.0146570796460177,1.0,-19.313704288349843,-18.28502410836746,-19.15574099001487,-19.15574099001487,-19.15574099001487,-20.184421169997258,-20.184421169997258,-20.184421169997258
603727.SH,2020-03-09,0.2,52,42,18.34053481927514,-0.20613611580566382,False,False,,,-0.4416624015869756,-0.21169535499693504,-0.07716099251501263,81,2020-05-08,36100.0,598388.171875,14.670000076293945,53,14.94,-10.072456306297218,1,True,29,28.0,False,,0.0047026279391424,3.0,-11.697652419842896,-11.25599001825592,-9.630793904710242,-9.630793904710242,-9.630793904710242,-10.072456306297218,-10.072456306297218,-10.072456306297218
002042.SZ,2020-03-12,0.2,76,45,40.425778048982615,-0.21905507596310925,False,False,,,-6.508836104893128,-0.21905507596310925,-0.06692292801504507,81,2020-05-08,104600.0,599450.515625,5.070000171661377,77,4.94,-13.995093607566695,1,True,5,4.0,False,6.522214778243018,0.0146570796460177,3.0,-11.731803608632092,-5.222967503738964,-7.486257502673567,-7.486257502673567,-7.486257502673567,-13.995093607566695,-13.995093607566695,-13.995093607566695
300590.SZ,2020-03-17,0.2,58,48,100.335430355072,-0.20182273303608678,False,False,,,-9.724137647223111,-0.2681498829039811,-0.07162512745203364,81,2020-05-08,4000.0,195446.0,39.2599983215332,59,39.61,-19.11723686624438,1,True,23,22.0,False,,0.0041459369817578,1.0,-19.831932722236477,-10.107795075013366,-9.393099219021268,-9.393099219021268,-9.393099219021268,-19.11723686624438,-19.11723686624438,-19.11723686624438
002353.SZ,2020-02-28,0.2,45,36,282.1646288703918,-0.23862262479620377,False,False,,,-8.804753445970745,-0.400021923549124,-0.16846161823550587,82,2020-05-11,19100.0,593126.546875,28.200000762939453,46,28.26,-9.202039297921113,1,True,37,36.0,False,,0.0060975609756097,3.0,-9.394813833263584,-0.5900603872928389,-0.39728585195036814,-0.39728585195036814,-0.39728585195036814,-9.202039297921113,-9.202039297921113,-9.202039297921113
002353.SZ,2020-02-28,0.3,49,36,282.1646288703918,-0.320332819910513,False,False,,,-8.804753445970745,-0.400021923549124,-0.19993304139581058,82,2020-05-11,26600.0,791000.609375,24.469999313354492,50,25.14,-15.649429539702748,1,True,33,32.0,False,,0.0049861495844875,4.0,-17.897438295762388,-9.092684849791643,-6.844676093732003,-6.844676093732003,-6.844676093732003,-15.649429539702748,-15.649429539702748,-15.649429539702748
300207.SZ,2020-03-09,0.2,51,42,127.23474965365406,-0.23004876206547908,False,False,,,4.2496378857709205,-0.31392610463369575,-0.10853409648983636,82,2020-05-11,10700.0,199056.546875,14.600000381469727,52,14.95,-19.819928979213593,1,True,31,30.0,True,,0.0345781466113416,1.0,-21.697052341822644,0.0,0.0,-24.069566864984512,-24.069566864984512,4.2496378857709205,-19.819928979213593,-19.819928979213593
300207.SZ,2020-03-09,0.3,65,42,127.23474965365406,-0.30424798127688757,False,False,,,4.2496378857709205,-0.31392610463369575,-0.10853409648983636,82,2020-05-11,10700.0,199056.546875,13.100000381469727,66,13.31,-28.61560232196205,1,True,17,16.0,True,-5.117168608806311,0.0060773480662983,1.0,-29.741875521165774,0.0,0.0,-32.865240207732974,-32.865240207732974,4.2496378857709205,-28.61560232196205,-28.61560232196205
600699.SH,2020-03-09,0.2,76,42,94.19906163602352,-0.21873547948670236,False,False,,,-7.533721496040352,-0.21873547948670236,-0.0730029573361467,82,2020-05-11,8600.0,199513.125,19.149999618530273,77,18.76,-19.31779730112492,1,True,6,5.0,False,6.522214778243018,0.0146570796460177,1.0,-17.640503683068236,-10.106782187027884,-11.784075805084568,-11.784075805084568,-11.784075805084568,-19.31779730112492,-19.31779730112492,-19.31779730112492
000725.SZ,2020-03-16,0.2,76,47,20.38040805119991,-0.20127607365604117,False,False,,,4.611959703094805,-0.20127607365604117,-0.039146960483824045,82,2020-05-11,47600.0,199695.34375,3.5399999618530273,77,3.51,-16.52353248433716,1,True,6,5.0,True,6.522214778243018,0.0146570796460177,1.0,-15.810059310235907,0.0,0.0,-21.135492187431964,-21.135492187431964,4.611959703094805,-16.52353248433716,-16.52353248433716
603256.SH,2020-03-16,0.2,76,47,12.473083526011704,-0.23401860447865286,True,True,5.0,5.0,26.839134401851826,-0.23401860447865286,0.15461614211649688,82,2020-05-11,51000.0,597881.546875,10.100000381469727,77,10.07,-14.295736074067142,1,True,6,5.0,True,6.522214778243018,0.0146570796460177,3.0,-14.040407314249858,0.0,0.0,0.0,0.0,26.839134401851826,26.839134401851826,26.839134401851826
603308.SH,2020-03-16,0.2,76,47,16.036276642189023,-0.2048767850621107,True,True,6.0,6.0,9.928330009750225,-0.2048767850621107,0.032768193826113956,82,2020-05-11,12700.0,199386.96875,12.739999771118164,77,12.98,-17.510328394538064,1,True,6,5.0,True,6.522214778243018,0.0146570796460177,1.0,-19.03556260607108,0.0,0.0,0.0,0.0,9.928330009750225,9.928330009750225,9.928330009750225
002717.SZ,2020-02-28,0.2,76,36,70.00376558071135,-0.22917773571409117,False,False,,,1.8894987882085441,-0.2483524007098571,-0.07961516588308726,83,2020-05-12,121500.0,599410.453125,4.079999923706055,77,4.06,-17.89002284170001,1,True,7,6.0,True,6.522214778243018,0.0146570796460177,3.0,-17.48554173857886,0.0,0.0,-19.779521629908555,-19.779521629908555,1.8894987882085441,-17.89002284170001,-17.89002284170001
002168.SZ,2020-03-13,0.2,76,46,125.1671234374046,-0.21635248694600429,False,False,,,2.953644263821626,-0.21635248694600429,-0.08474757633176,83,2020-05-12,78800.0,598903.8125,6.909999847412109,77,6.8,-10.731963029806218,1,True,7,6.0,True,6.522214778243018,0.0146570796460177,3.0,-9.287923258409181,0.0,0.0,-13.685607293627845,-13.685607293627845,2.953644263821626,-10.731963029806218,-10.731963029806218
300809.SZ,2020-03-13,0.2,76,46,23.083059999999996,-0.21544194702298713,False,False,,,6.186364027106934,-0.21544194702298713,-0.016594820490027917,84,2020-05-13,28000.0,595504.546875,18.75,77,18.73,-12.132421298836112,1,True,8,7.0,True,6.522214778243018,0.0146570796460177,3.0,-12.038595801023877,0.0,0.0,-18.318785325943047,-18.318785325943047,6.186364027106934,-12.132421298836112,-12.132421298836112
300315.SZ,2020-03-04,0.2,56,39,78.81794557767867,-0.23715478185700611,False,False,,,-3.315452693139387,-0.23715478185700611,-0.050715981760944384,85,2020-05-14,64900.0,399164.40625,5.179999828338623,57,5.23,-15.157685065257489,1,True,29,28.0,False,,0.0077369439071566,2.0,-15.96879984745361,-12.653347154314224,-11.842232372118103,-11.842232372118103,-11.842232372118103,-15.157685065257489,-15.157685065257489,-15.157685065257489
300061.SZ,2020-03-16,0.2,76,47,30.793494264583583,-0.23153767642018253,False,False,,,8.675794062407864,-0.23503068357500567,-0.0394221163451931,85,2020-05-14,112800.0,599860.015625,4.5,77,4.38,-17.822821151526064,1,True,9,8.0,True,6.522214778243018,0.0146570796460177,3.0,-15.571391594033626,0.0,0.0,-26.498615213933927,-26.498615213933927,8.675794062407864,-17.822821151526064,-17.822821151526064
300797.SZ,2020-03-16,0.2,76,47,15.925909999999998,-0.23583644034821583,False,True,,9.0,11.888975813106292,-0.23583644034821583,0.017210367441449437,85,2020-05-14,26800.0,398289.328125,12.739999771118164,77,12.99,-12.790618327260752,1,True,9,8.0,True,6.522214778243018,0.0146570796460177,2.0,-14.46901443032683,0.0,0.0,-24.679594140367044,0.0,11.888975813106292,-12.790618327260752,11.888975813106292
600961.SH,2020-02-28,0.2,76,36,10.210031932969093,-0.23675147443432332,False,False,,,0.8067066073034033,-0.23675147443432332,-0.08793270782013574,86,2020-05-15,93800.0,598717.578125,5.300000190734863,77,5.4,-15.59026801954228,1,True,10,9.0,True,6.522214778243018,0.0146570796460177,3.0,-17.153408222906556,0.0,0.0,-16.396974626845683,-16.396974626845683,0.8067066073034033,-15.59026801954228,-15.59026801954228
002655.SZ,2020-03-16,0.2,76,47,32.123081223654744,-0.24056981333702576,True,True,10.0,10.0,15.268099257025511,-0.24056981333702576,0.07380772332765728,86,2020-05-15,40900.0,399217.484375,8.329999923706055,77,8.37,-14.442685471475968,1,True,10,9.0,True,6.522214778243018,0.0146570796460177,2.0,-14.85156230643966,0.0,0.0,0.0,0.0,15.268099257025511,15.268099257025511,15.268099257025511
