ts_code,stock_name,entry_date,exit_date,date,pstar_adj,adjT,pstar_raw,executable_threshold,daily_open,daily_high,daily_low,daily_close,limit_down_px,limit_up_px,high_ge_threshold,high_ge_threshold_exact,legal_exit_hit,gap_to_threshold,eod_bb_upper,eod_upper_touch
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-07-28,1165.161,11.0337,105.6,105.61,53.4,54.72,50.0,50.01,50.0,61.1,False,False,False,-50.89,100.594,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-07-29,1104.608,11.0337,100.112,100.12,50.01,51.0,47.27,49.75,45.01,55.01,False,False,False,-49.12,95.445,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-07-30,1059.16,11.0337,95.993,96.0,49.7,50.5,45.6,47.2,44.78,54.72,False,False,False,-45.5,91.717,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-07-31,1020.496,11.0337,92.489,92.49,50.5,51.26,47.58,47.61,42.48,51.92,False,False,False,-41.23,88.236,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-03,986.617,11.0337,89.418,89.42,47.33,48.5,46.33,47.37,42.85,52.37,False,False,False,-40.92,85.251,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-04,955.961,11.0337,86.64,86.65,48.5,50.86,48.2,50.27,42.63,52.11,False,False,False,-35.79,82.385,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-05,927.466,11.0337,84.058,84.06,48.15,55.3,48.08,54.41,45.24,55.3,False,False,False,-28.76,79.898,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-06,880.941,11.0337,79.841,79.85,53.87,57.18,53.68,56.15,48.97,59.85,False,False,False,-22.67,76.207,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-07,834.399,11.0337,75.623,75.63,56.1,60.29,55.8,59.52,50.54,61.76,False,False,False,-15.34,72.749,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-10,812.381,11.0337,73.627,73.63,60.99,61.75,57.2,59.62,53.57,65.47,False,False,False,-11.88,71.052,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-11,769.315,11.0337,69.724,69.73,57.99,59.27,56.36,57.62,53.66,65.58,False,False,False,-10.46,67.553,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-12,729.408,11.0337,66.107,66.11,58.23,59.88,57.15,59.3,51.86,63.38,False,False,False,-6.23,64.708,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-13,713.405,11.0337,64.657,64.66,60.14,60.8,57.21,57.25,53.37,65.23,False,False,False,-3.86,63.23,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-14,711.454,11.0337,64.48,64.49,58.1,62.98,57.25,62.98,51.52,62.98,False,False,False,-1.51,64.108,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-17,725.757,11.0337,65.776,65.78,63.8,65.5,63.2,65.06,56.68,69.28,False,False,False,-0.28,65.594,False
600487.SH,亨通光电,2026-07-07,2026-08-18,2026-08-18,739.931,11.0337,67.061,67.07,65.07,67.56,64.53,65.41,58.55,71.57,True,True,True,0.49,66.65,True
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-16,286.035,1.025,279.058,279.06,243.28,245.5,242.21,244.2,220.09,268.99,False,False,False,-33.56,277.672,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-17,287.632,1.025,280.616,280.62,243.37,246.34,240.4,246.01,219.78,268.62,False,False,False,-34.28,278.148,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-18,288.371,1.025,281.337,281.34,245.56,245.56,240.0,240.29,221.41,270.61,False,False,False,-35.78,279.154,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-21,290.125,1.025,283.048,283.05,239.8,239.88,234.05,234.41,216.26,264.32,False,False,False,-43.17,281.014,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-22,292.078,1.025,284.955,284.96,237.97,238.5,230.9,234.54,210.97,257.85,False,False,False,-46.46,281.779,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-23,293.424,1.025,286.268,286.27,234.54,234.54,230.03,230.09,211.09,257.99,False,False,False,-51.73,282.867,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-24,294.961,1.025,287.767,287.77,231.01,237.0,231.01,234.9,207.08,253.1,False,False,False,-50.77,282.924,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-25,294.216,1.025,287.04,287.04,233.28,234.33,231.5,232.6,211.41,258.39,False,False,False,-52.71,282.056,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-28,292.12,1.025,284.995,285.0,248.0,248.0,234.25,235.53,209.34,255.86,False,False,False,-37.0,279.632,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-29,289.876,1.025,282.805,282.81,236.81,247.5,236.81,246.71,211.98,259.08,False,False,False,-35.31,277.318,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-30,287.05,1.025,280.048,280.05,249.33,251.47,247.84,249.8,222.04,271.38,False,False,False,-28.58,275.013,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-08-31,284.016,1.025,277.089,277.09,250.51,250.99,248.0,249.4,224.82,274.78,False,False,False,-26.1,272.411,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-01,280.578,1.025,273.734,273.74,253.0,254.47,248.0,249.12,224.46,274.34,False,False,False,-19.27,269.49,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-04,277.077,1.025,270.319,270.32,251.6,253.0,248.88,252.45,224.21,274.03,False,False,False,-17.32,266.885,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-05,274.737,1.025,268.036,268.04,252.2,252.2,248.69,249.03,227.2,277.7,False,False,False,-15.84,264.594,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-06,271.792,1.025,265.163,265.17,250.0,252.3,249.3,250.45,224.13,273.93,False,False,False,-12.87,262.308,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-07,268.722,1.025,262.168,262.17,250.42,250.42,248.11,248.4,225.4,275.5,False,False,False,-11.75,259.553,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-08,266.15,1.025,259.658,259.66,247.01,247.01,242.69,244.05,223.56,273.24,False,False,False,-12.65,257.029,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-11,265.991,1.025,259.504,259.51,243.7,248.5,242.2,247.01,219.64,268.46,False,False,False,-11.01,257.147,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-12,266.25,1.025,259.756,259.76,248.7,253.37,247.1,251.99,222.31,271.71,False,False,False,-6.39,258.06,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-13,267.344,1.025,260.824,260.83,252.0,254.28,250.4,251.55,226.79,277.19,False,False,False,-6.55,258.862,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-14,268.139,1.025,261.599,261.6,246.8,246.95,242.0,243.63,226.4,276.71,False,False,False,-14.65,258.711,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-15,268.208,1.025,261.666,261.67,244.0,246.84,241.51,244.29,219.27,267.99,False,False,False,-14.83,258.82,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-18,267.881,1.025,261.347,261.35,244.5,251.2,244.29,247.38,219.86,268.72,False,False,False,-10.15,258.823,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-19,267.64,1.025,261.112,261.12,246.0,248.28,243.8,247.17,222.64,272.12,False,False,False,-12.84,258.662,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-20,266.067,1.025,259.577,259.58,245.0,246.28,244.0,244.0,222.45,271.89,False,False,False,-13.3,257.326,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-21,265.054,1.025,258.59,258.59,243.0,243.87,238.55,239.68,219.6,268.4,False,False,False,-14.72,256.756,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-22,263.342,1.025,256.919,256.92,239.52,245.66,238.5,245.05,215.71,263.65,False,False,False,-11.26,255.251,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-25,261.589,1.025,255.208,255.21,246.83,246.98,244.35,245.8,220.54,269.56,False,False,False,-8.23,253.909,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-26,261.581,1.025,255.201,255.21,245.0,245.0,238.3,238.5,221.22,270.38,False,False,False,-10.21,254.601,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-27,262.182,1.025,255.788,255.79,239.11,242.22,237.79,237.83,214.65,262.35,False,False,False,-13.57,254.88,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-09-28,262.628,1.025,256.223,256.23,238.8,239.5,236.05,236.7,214.05,261.61,False,False,False,-16.73,255.13,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-09,263.02,1.025,256.605,256.61,236.7,238.51,229.66,237.97,213.03,260.37,False,False,False,-18.1,255.03,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-10,262.212,1.025,255.817,255.82,237.96,240.02,237.0,237.91,214.17,261.77,False,False,False,-15.8,254.179,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-11,261.917,1.025,255.529,255.53,241.96,242.5,238.0,238.59,214.12,261.7,False,False,False,-13.03,253.735,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-12,261.065,1.025,254.698,254.7,240.4,245.5,239.0,244.45,214.73,262.45,False,False,False,-9.2,252.947,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-13,260.523,1.025,254.169,254.17,241.9,242.77,239.8,240.36,220.0,268.9,False,False,False,-11.4,252.366,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-16,260.433,1.025,254.081,254.09,240.4,241.08,236.5,237.51,216.32,264.4,False,False,False,-13.01,252.371,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-17,260.09,1.025,253.747,253.75,237.52,239.99,236.5,238.0,213.76,261.26,False,False,False,-13.76,251.948,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-18,258.231,1.025,251.933,251.94,245.6,251.0,244.0,249.07,214.2,261.8,False,False,False,-0.94,251.258,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-19,257.433,1.025,251.154,251.16,246.95,247.97,240.34,240.6,224.16,273.98,False,False,False,-3.19,249.596,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-20,257.228,1.025,250.954,250.96,240.0,241.8,238.21,239.2,216.54,264.66,False,False,False,-9.16,249.398,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-23,256.911,1.025,250.645,250.65,240.0,240.0,236.2,238.65,215.28,263.12,False,False,False,-10.65,249.1,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-24,255.878,1.025,249.637,249.64,239.3,240.5,234.67,235.55,214.78,262.52,False,False,False,-9.14,248.336,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-25,254.932,1.025,248.714,248.72,237.97,240.01,236.22,237.4,212.0,259.1,False,False,False,-8.71,247.322,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-26,254.433,1.025,248.227,248.23,236.06,238.8,235.7,238.61,213.66,261.14,False,False,False,-9.43,246.844,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-27,254.405,1.025,248.2,248.21,238.0,243.5,237.52,241.95,214.75,262.47,False,False,False,-4.71,247.018,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-30,253.803,1.025,247.613,247.62,239.51,244.99,238.7,244.6,217.76,266.14,False,False,False,-2.63,246.93,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-10-31,253.477,1.025,247.295,247.3,243.5,243.99,237.5,238.54,220.14,269.06,False,False,False,-3.31,246.022,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-01,253.477,1.025,247.295,247.3,238.0,238.0,235.42,236.2,214.69,262.39,False,False,False,-9.3,246.07,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-02,253.558,1.025,247.374,247.38,237.86,237.88,234.8,234.8,212.58,259.82,False,False,False,-9.5,246.212,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-03,253.733,1.025,247.544,247.55,235.51,239.15,234.88,238.65,211.32,258.28,False,False,False,-8.4,246.207,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-06,253.739,1.025,247.55,247.56,240.51,243.43,240.0,242.9,214.78,262.52,False,False,False,-4.13,246.587,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-07,254.153,1.025,247.954,247.96,243.0,244.3,240.51,240.97,218.61,267.19,False,False,False,-3.66,246.711,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-08,254.277,1.025,248.075,248.08,240.36,240.86,239.18,240.0,216.87,265.07,False,False,False,-7.22,246.756,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-09,253.617,1.025,247.431,247.44,240.0,240.75,238.34,239.3,216.0,264.0,False,False,False,-6.69,246.158,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-10,253.552,1.025,247.368,247.37,239.0,239.0,235.66,236.96,215.37,263.23,False,False,False,-8.37,246.086,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-13,253.573,1.025,247.389,247.39,237.88,238.18,235.1,237.12,213.26,260.66,False,False,False,-9.21,246.093,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-14,253.594,1.025,247.409,247.41,237.3,238.2,236.6,237.63,213.41,260.83,False,False,False,-9.21,246.093,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-15,250.862,1.025,244.744,244.75,239.9,240.0,238.3,238.64,213.87,261.39,False,False,False,-4.75,243.79,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-16,250.679,1.025,244.565,244.57,239.8,239.8,237.22,238.3,214.78,262.5,False,False,False,-4.77,243.615,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-17,250.633,1.025,244.52,244.53,237.0,238.59,236.0,236.76,214.47,262.13,False,False,False,-5.94,243.574,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-20,250.634,1.025,244.521,244.53,235.8,236.5,234.58,235.0,213.08,260.44,False,False,False,-8.03,243.66,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-21,250.701,1.025,244.586,244.59,235.69,236.68,233.66,234.2,211.5,258.5,False,False,False,-7.91,243.786,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-22,250.97,1.025,244.849,244.85,233.5,233.5,229.88,230.0,210.78,257.62,False,False,False,-11.35,244.604,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-23,251.979,1.025,245.833,245.84,230.5,231.28,227.12,228.83,207.0,253.0,False,False,False,-14.56,245.296,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-24,252.378,1.025,246.223,246.23,228.8,228.8,215.4,216.85,205.95,251.71,False,False,False,-17.43,248.12,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-27,255.402,1.025,249.172,249.18,212.0,212.0,205.0,208.9,195.16,238.54,False,False,False,-37.18,250.951,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-28,260.126,1.025,253.781,253.79,208.92,211.77,207.01,209.91,188.01,229.79,False,False,False,-42.02,252.725,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-29,262.694,1.025,256.287,256.29,209.88,209.9,201.39,201.98,188.92,230.9,False,False,False,-46.39,255.36,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-11-30,266.239,1.025,259.745,259.75,201.6,202.73,198.45,199.15,181.78,222.18,False,False,False,-57.02,257.49,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-01,268.559,1.025,262.008,262.01,200.48,200.82,192.81,197.05,179.24,219.07,False,False,False,-61.19,258.592,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-04,269.332,1.025,262.762,262.77,197.05,199.29,193.6,196.39,177.35,216.76,False,False,False,-63.48,258.316,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-05,269.447,1.025,262.875,262.88,197.0,199.96,195.61,196.34,176.75,216.03,False,False,False,-62.92,257.589,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-06,268.812,1.025,262.255,262.26,196.35,201.24,196.0,201.19,176.71,215.97,False,False,False,-61.02,255.978,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-07,266.994,1.025,260.482,260.49,201.19,201.2,197.3,199.45,181.07,221.31,False,False,False,-59.29,254.142,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-08,265.218,1.025,258.75,258.75,199.03,200.36,198.32,198.55,179.5,219.4,False,False,False,-58.39,252.294,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-11,262.915,1.025,256.503,256.51,196.75,199.58,194.64,199.19,178.7,218.41,False,False,False,-56.93,249.943,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-12,259.848,1.025,253.51,253.52,198.18,198.73,196.12,196.33,179.27,219.11,False,False,False,-54.79,247.17,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-13,256.034,1.025,249.789,249.79,195.82,195.82,191.72,191.8,176.7,215.96,False,False,False,-53.97,243.876,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-14,251.809,1.025,245.667,245.67,193.0,196.18,191.11,191.18,172.62,210.98,False,False,False,-49.49,239.95,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-15,247.038,1.025,241.013,241.02,193.08,194.39,191.08,193.28,172.06,210.3,False,False,False,-46.63,235.466,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-18,241.52,1.025,235.629,235.63,191.06,192.5,188.31,189.06,173.95,212.61,False,False,False,-43.13,230.786,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-19,235.233,1.025,229.496,229.5,188.53,188.68,186.16,188.0,170.15,207.97,False,False,False,-40.82,225.283,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-20,229.014,1.025,223.429,223.43,188.33,189.33,184.87,184.88,169.2,206.8,False,False,False,-34.1,220.067,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-21,221.552,1.025,216.148,216.15,183.33,189.98,182.85,189.68,166.39,203.37,False,False,False,-26.17,213.211,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-22,217.049,1.025,211.755,211.76,189.9,195.38,188.04,192.25,170.71,208.65,False,False,False,-16.38,209.203,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-25,214.541,1.025,209.308,209.31,193.0,194.2,190.21,192.18,173.02,211.48,False,False,False,-15.11,207.013,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-26,210.988,1.025,205.841,205.85,192.16,192.16,190.0,191.75,172.96,211.4,False,False,False,-13.69,203.97,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-27,209.71,1.025,204.596,204.6,193.0,193.5,190.7,191.45,172.58,210.92,False,False,False,-11.1,202.842,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-28,208.972,1.025,203.875,203.88,191.03,198.66,190.66,198.05,172.3,210.6,False,False,False,-5.22,202.664,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2023-12-29,209.141,1.025,204.04,204.05,198.97,199.8,197.15,198.0,178.24,217.86,False,False,False,-4.25,202.794,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-02,209.391,1.025,204.284,204.29,199.61,199.62,192.37,192.6,178.2,217.8,False,False,False,-4.67,202.546,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-03,209.107,1.025,204.006,204.01,192.5,193.87,190.7,193.17,173.34,211.86,False,False,False,-10.14,202.306,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-04,207.739,1.025,202.672,202.68,194.34,194.65,191.1,193.02,173.85,212.49,False,False,False,-8.03,201.131,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-05,206.7,1.025,201.658,201.66,192.47,197.5,191.13,192.68,173.72,212.32,False,False,False,-4.16,200.226,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-08,205.766,1.025,200.748,200.75,192.8,193.66,189.15,189.4,173.41,211.95,False,False,False,-7.09,199.407,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-09,204.47,1.025,199.483,199.49,191.0,196.0,190.2,192.86,170.46,208.34,False,False,False,-3.49,198.33,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-10,203.894,1.025,198.921,198.93,191.7,193.3,189.6,190.29,173.57,212.15,False,False,False,-5.63,197.74,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-11,203.863,1.025,198.891,198.9,190.2,198.7,188.81,196.78,171.26,209.32,False,False,False,-0.2,198.395,True
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-12,204.646,1.025,199.655,199.66,196.78,198.25,195.29,195.87,177.1,216.46,False,False,False,-1.41,198.84,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-15,205.037,1.025,200.036,200.04,194.72,197.0,192.42,194.61,176.28,215.46,False,False,False,-3.04,198.977,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-16,205.222,1.025,200.217,200.22,193.9,196.55,193.07,195.3,175.15,214.07,False,False,False,-3.67,199.228,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-17,205.307,1.025,200.3,200.3,194.2,194.55,186.8,186.8,175.77,214.83,False,False,False,-5.75,199.365,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-18,204.823,1.025,199.828,199.83,185.65,191.0,184.91,190.48,168.12,205.48,False,False,False,-8.83,198.704,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-19,204.761,1.025,199.767,199.77,189.49,192.96,188.7,189.34,171.43,209.53,False,False,False,-6.81,198.728,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-22,204.884,1.025,199.887,199.89,188.87,191.3,184.56,185.34,170.41,208.27,False,False,False,-8.59,199.273,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-23,205.611,1.025,200.596,200.6,185.0,188.96,184.3,187.85,166.81,203.87,False,False,False,-11.64,199.369,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-24,205.779,1.025,200.76,200.77,189.28,189.85,184.08,188.7,169.06,206.64,False,False,False,-10.92,199.394,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-25,205.844,1.025,200.824,200.83,188.88,190.9,185.66,189.9,169.83,207.57,False,False,False,-9.93,199.379,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-26,204.799,1.025,199.804,199.81,189.0,189.0,185.5,185.86,170.91,208.89,False,False,False,-10.81,198.697,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-29,203.903,1.025,198.93,198.93,185.9,186.0,178.31,178.44,167.27,204.45,False,False,False,-12.93,199.133,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-30,205.64,1.025,200.624,200.63,173.08,175.48,170.3,171.97,160.6,196.28,False,False,False,-25.15,201.337,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-01-31,208.365,1.025,203.283,203.29,171.09,175.28,170.32,170.73,154.77,189.17,False,False,False,-28.01,202.702,False
002594.SZ,比亚迪,2023-08-15,2024-03-12,2024-02-01,210.154,1.025,205.028,205.03,170.0,173.0,168.36,170.89,153.66,187.8,False,False,False,-32.03,203.366,False
