episode_id,ts_code,entry_date,exit_date,exit_type,hold_days,total_cost,pnl,simple_return_pct,adj_ret_pct,delta_pp,factor_ratio,crossed,adj_pnl
48424,600620.SH,2023-12-06,2024-05-22,TAKE_PROFIT_DYN,108,999187.6512618,-380931.22951884,-38.12409301073629,-38.124093010736296,-7.105427357601002e-15,1.0,False,-380931.22951884003
4441,002890.SZ,2020-09-08,2021-02-26,TAKE_PROFIT_DYN,111,989731.74936636,-377512.72352405987,-38.14293355404117,-38.11837735457871,0.02455619946245946,1.000396982929734,True,-377269.68302154227
18661,300768.SZ,2021-12-07,2022-05-24,TAKE_PROFIT_DYN,109,988567.28368398,-376512.88514958,-38.08672321690363,-38.08672321690363,0.0,1.0,False,-376512.88514957996
51128,300257.SZ,2024-01-18,2024-09-25,TAKE_PROFIT_DYN,165,996350.07968496,-386241.29902512,-38.76562133133439,-38.08197788926269,0.6836434420716984,1.0111643729704656,True,-379429.8170452777
44464,603659.SH,2023-08-22,2024-02-28,TAKE_PROFIT_DYN,123,989177.0511823198,-376504.78825079976,-38.06242651917371,-38.06242651917371,0.0,1.0,False,-376504.78825079976
36657,002087.SZ,2023-03-13,2023-06-19,TAKE_PROFIT_DYN,66,799479.2835829799,-303742.5588806399,-37.99254904009201,-38.0004136810627,-0.007864640970694836,0.9998731661945631,True,-303805.43505592877
50533,688670.SH,2023-12-27,2024-08-02,TAKE_PROFIT_DYN,144,995952.57936174,-376907.5474183798,-37.843925025017,-37.843925025017,0.0,1.0,False,-376907.54741837987
24247,000150.SZ,2022-04-12,2022-07-14,TAKE_PROFIT_DYN,63,399893.33524140005,-151201.33748010005,-37.81041696752102,-37.81041696752102,0.0,1.0,False,-151201.33748010005
25027,000796.SZ,2022-04-25,2022-06-27,TAKE_PROFIT_DYN,41,399436.76056284,-150197.0028498,-37.60219831498728,-37.60219831498728,0.0,1.0,False,-150197.00284979996
56150,688331.SH,2024-05-24,2024-09-27,TAKE_PROFIT_DYN,87,994019.14579968,-373491.72632772,-37.573896630255454,-37.573896630255454,0.0,1.0,False,-373491.72632772004
51639,002514.SZ,2024-01-22,2024-07-31,TAKE_PROFIT_DYN,125,998454.72875148,-374978.5060744798,-37.55588463618902,-37.55588463618902,0.0,1.0,False,-374978.50607447984
45497,002527.SZ,2023-09-18,2024-07-04,TAKE_PROFIT_DYN,189,997282.2529870198,-373731.16225301987,-37.47496369594819,-37.47496369594818,7.105427357601002e-15,1.0,False,-373731.1622530198
49296,301035.SZ,2023-12-13,2024-08-05,TAKE_PROFIT_DYN,155,982121.1701301,-378882.28238057974,-38.57795696740656,-37.40578057365478,1.1721763937517764,1.0190839694656488,True,-367370.08986627596
50014,300379.SZ,2023-12-25,2024-07-22,TAKE_PROFIT_DYN,137,998228.44393272,-372768.7168656001,-37.34302695252836,-37.343026952528355,7.105427357601002e-15,1.0,False,-372768.7168656
49316,002570.SZ,2023-12-14,2024-07-31,TAKE_PROFIT_DYN,151,999222.6953709,-373077.1769016599,-37.33673971077868,-37.33673971077869,-7.105427357601002e-15,1.0,False,-373077.17690166
43629,688148.SH,2023-08-14,2024-05-09,TAKE_PROFIT_DYN,175,998466.7438746,-372371.1374433598,-37.29429545127913,-37.29429545127913,0.0,1.0,False,-372371.1374433599
18412,300648.SZ,2021-11-16,2022-06-13,TAKE_PROFIT_DYN,137,989075.92389606,-367826.34190949984,-37.1888884384728,-37.08566300612568,0.10322543234712356,1.0016434262948206,True,-366805.3640108169
50713,002643.SZ,2024-01-09,2024-09-26,TAKE_PROFIT_DYN,173,996004.64489526,-385115.2399610999,-38.6660084302718,-36.9943015329083,1.6717068973634994,1.0272557982055188,True,-368464.96161432506
53805,603110.SH,2024-03-28,2024-09-25,TAKE_PROFIT_DYN,121,994938.30271836,-366639.57892979984,-36.850483887098434,-36.85048388709844,-7.105427357601002e-15,1.0,False,-366639.57892979996
50872,688719.SH,2024-01-09,2024-09-27,TAKE_PROFIT_DYN,174,990599.8420117798,-547939.9593973798,-55.313955863811245,-36.72456150315673,18.589394360654516,1.416,True,-363793.44822978944
1929,002575.SZ,2020-03-31,2020-07-23,TAKE_PROFIT_DYN,76,399609.97858782,-146697.53529671996,-36.71017821305008,-36.71017821305007,7.105427357601002e-15,1.0,False,-146697.53529671996
49693,603113.SH,2023-12-20,2024-09-25,TAKE_PROFIT_DYN,185,997903.03434822,-375006.78955277987,-37.57948183790376,-36.68456401479128,0.894917823112479,1.014336917562724,True,-366076.3774410173
53890,688410.SH,2024-03-28,2024-09-27,TAKE_PROFIT_DYN,123,993073.95611424,-575690.5277837999,-57.97055941698408,-36.65803693952694,21.312522477457144,1.5070855614973262,True,-364041.4176691796
18274,603638.SH,2021-11-02,2022-06-02,TAKE_PROFIT_DYN,141,993387.3505756198,-362935.60094807984,-36.535154261605626,-36.535154261605626,0.0,1.0,False,-362935.60094807984
49998,300150.SZ,2023-12-25,2024-08-01,TAKE_PROFIT_DYN,145,999494.0369013598,-364916.37873239967,-36.51011064195207,-36.51011064195207,0.0,1.0,False,-364916.3787323997
36974,000976.SZ,2023-03-14,2023-06-09,TAKE_PROFIT_DYN,59,599663.78105634,-218171.42384777992,-36.38229133389701,-36.38229133389701,0.0,1.0,False,-218171.4238477799
1411,000890.SZ,2020-03-18,2020-07-09,TAKE_PROFIT_DYN,75,799728.5973877199,-290944.4102283599,-36.3803934458162,-36.3803934458162,0.0,1.0,False,-290944.41022835986
24209,300273.SZ,2022-04-11,2022-07-22,TAKE_PROFIT_DYN,70,998885.27066328,-363384.9502601399,-36.37904781785849,-36.37904781785849,0.0,1.0,False,-363384.9502601398
44143,002191.SZ,2023-08-21,2024-07-31,TAKE_PROFIT_DYN,228,998303.53845222,-401359.55693525984,-40.20416050588499,-36.376013193099546,3.828147312785447,1.064020295478287,True,-363143.0268545592
20794,300301.SZ,2022-01-25,2022-07-13,TAKE_PROFIT_DYN,110,999602.1730094398,-363356.53988507984,-36.350115045383,-36.35011504538299,7.105427357601002e-15,1.0,False,-363356.5398850797
49776,300205.SZ,2023-12-21,2024-03-29,TAKE_PROFIT_DYN,64,997731.8188437598,-362565.19862639974,-36.33894316877307,-36.33894316877306,7.105427357601002e-15,1.0,False,-362565.19862639974
7008,300462.SZ,2020-11-25,2021-05-27,TAKE_PROFIT_DYN,121,993287.2245496198,-359561.88584801985,-36.19918558914858,-36.20859897837951,-0.00941338923093582,0.9998524565976491,True,-359655.38784064783
53168,300122.SZ,2024-03-22,2024-09-25,TAKE_PROFIT_DYN,125,989530.4960541,-376768.3914541799,-38.07547043336207,-36.194292171094666,1.8811782622674045,1.0303785636391962,True,-358153.55886390334
19689,300115.SZ,2022-01-10,2022-05-31,TAKE_PROFIT_DYN,91,996905.77912926,-360579.32896284,-36.16985040229031,-36.16985040229031,0.0,1.0,False,-360579.32896283997
5500,002902.SZ,2020-09-21,2021-05-26,TAKE_PROFIT_DYN,161,995406.89252004,-359863.6692427199,-36.15241886980152,-36.16086320006606,-0.00844433026453828,0.9998677423621214,True,-359947.7246882003
19695,300433.SZ,2022-01-10,2022-05-31,TAKE_PROFIT_DYN,91,995842.44073314,-359527.9634618397,-36.10289627716157,-36.10289627716157,0.0,1.0,False,-359527.9634618397
20086,688189.SH,2022-01-19,2022-06-06,TAKE_PROFIT_DYN,87,992435.1520683598,-357233.15630195965,-35.995616998998955,-35.995616998998955,0.0,1.0,False,-357233.1563019596
19799,003021.SZ,2022-01-12,2022-05-31,TAKE_PROFIT_DYN,89,994453.69275252,-357850.86825708,-35.98466885537876,-35.984668855378764,-7.105427357601002e-15,1.0,False,-357850.8682570801
51597,688357.SH,2024-01-19,2024-08-09,TAKE_PROFIT_DYN,133,988574.2925058,-469345.35063635994,-47.47699330180653,-35.91262304719406,11.56437025461247,1.2201772324471711,True,-355022.95920907357
40710,603218.SH,2023-06-07,2024-03-12,TAKE_PROFIT_DYN,184,995128.5421677596,-363433.8033136797,-36.521292266623746,-35.86619724357549,0.6550950230482542,1.0103199174406605,True,-356914.7657610059
37495,600882.SH,2023-03-16,2023-11-03,TAKE_PROFIT_DYN,154,994702.005297,-356438.84224211995,-35.833731141990995,-35.833731141990995,0.0,1.0,False,-356438.84224212007
33174,688348.SH,2022-12-14,2023-06-30,TAKE_PROFIT_DYN,130,898781.2723889998,-490331.9418177598,-54.55520234800133,-35.83194571537788,18.723256632623453,1.412,True,-322050.81762240897
45315,300055.SZ,2023-09-01,2024-08-19,TAKE_PROFIT_DYN,232,997832.94613002,-359118.57825161994,-35.98984976838257,-35.82835262076862,0.16149714761395018,1.0025229927914492,True,-357507.10650566773
47731,301095.SZ,2023-11-23,2024-07-31,TAKE_PROFIT_DYN,166,988314.96609846,-359601.9723944999,-36.38536142117623,-35.81511067694375,0.5702507442324745,1.0089641434262948,True,-353966.0989449626
47801,603859.SH,2023-11-27,2024-09-25,TAKE_PROFIT_DYN,202,989817.85774872,-561262.1188323598,-56.703575757757704,-35.7578129974989,20.945762760258802,1.4837758112094395,True,-353937.21858963696
13507,600593.SH,2021-07-02,2021-09-08,TAKE_PROFIT_DYN,48,598489.3027713599,-213720.36326495995,-35.70997213739796,-35.70997213739796,0.0,1.0,False,-213720.36326495995
4346,688168.SH,2020-09-07,2021-03-04,TAKE_PROFIT_DYN,116,975470.7994831798,-348330.55309757974,-35.708967739693584,-35.69617095779465,0.01279678189893474,1.0001990445859872,True,-348205.7242268821
51486,301090.SZ,2024-01-19,2024-09-10,TAKE_PROFIT_DYN,155,997444.4571491398,-358644.24056537985,-35.95631195249147,-35.639890568857545,0.3164213836339229,1.0049407114624505,True,-355488.11301308864
20664,688027.SH,2022-01-24,2022-06-01,TAKE_PROFIT_DYN,82,969121.80817452,-345299.05147842003,-35.630098153382846,-35.630098153382846,0.0,1.0,False,-345299.05147842015
18852,603186.SH,2021-12-08,2022-05-24,TAKE_PROFIT_DYN,108,991372.8149324998,-370338.74505809974,-37.35615295072573,-35.60894361125616,1.7472093394695705,1.0278911564625852,True,-353017.3866466367
20285,300976.SZ,2022-01-21,2022-05-31,TAKE_PROFIT_DYN,82,977319.12592314,-347586.74774406,-35.56532748867902,-35.565327488679024,-7.105427357601002e-15,1.0,False,-347586.74774406006
47081,688237.SH,2023-10-23,2024-03-19,TAKE_PROFIT_DYN,99,994466.7091359,-353506.29954749986,-35.54732363586754,-35.54732363586754,0.0,1.0,False,-353506.2995474999
54077,603882.SH,2024-04-09,2024-07-17,TAKE_PROFIT_DYN,67,593009.4053683799,-221711.7582048599,-37.38756184939962,-35.540763007659734,1.8467988417398828,1.0294957183634634,True,-210760.0673751081
22088,300870.SZ,2022-02-07,2022-05-23,TAKE_PROFIT_DYN,70,987247.6226613,-350708.6536065,-35.523879273682425,-35.523879273682425,0.0,1.0,False,-350708.6536065
47240,300066.SZ,2023-10-24,2024-07-01,TAKE_PROFIT_DYN,166,999314.8113148198,-363519.29941865976,-36.37685495128103,-35.41721631014585,0.9596386411351858,1.0150831688751059,True,-353929.4883426955
36452,605369.SH,2023-03-08,2023-07-03,TAKE_PROFIT_DYN,77,977812.74723132,-349650.81379547995,-35.75846344665862,-35.40378277555667,0.3546806711019457,1.0055210489993098,True,-346182.7009814796
14030,688185.SH,2021-07-16,2021-11-29,TAKE_PROFIT_DYN,89,866376.4853343599,-305303.67196217994,-35.23914569823007,-35.23914569823007,0.0,1.0,False,-305303.67196217994
45508,688701.SH,2023-09-18,2024-05-24,TAKE_PROFIT_DYN,161,998327.5686984598,-351404.6670505797,-35.19933517499804,-35.19933517499805,-7.105427357601002e-15,1.0,False,-351404.66705057974
32209,688776.SH,2022-11-03,2023-07-03,TAKE_PROFIT_DYN,160,959524.7285824198,-515150.7262036198,-53.68811358980731,-35.18457973272165,18.503533857085657,1.3995417870305806,True,-337604.7431832625
21918,300297.SZ,2022-01-28,2022-06-14,TAKE_PROFIT_DYN,86,999849.48429366,-351517.2135456599,-35.157013037216096,-35.1570130372161,-7.105427357601002e-15,1.0,False,-351517.21354566
7299,300325.SZ,2020-12-09,2021-04-23,TAKE_PROFIT_DYN,90,999710.30911752,-351108.64822931984,-35.121039067733136,-35.12356467105494,-0.0025256033218070684,0.9999610720750531,True,-351133.89694609545
37587,300587.SZ,2023-03-17,2023-11-15,TAKE_PROFIT_DYN,161,998158.35571452,-352622.0104822798,-35.32726129711748,-35.11396418787329,0.21329710924418777,1.003298099222674,True,-350492.96756386146
39920,300613.SZ,2023-04-27,2024-05-28,TAKE_PROFIT_DYN,260,986288.4153322198,-348063.18542621983,-35.29020315107106,-35.10260227114566,0.1876008799253981,1.002899110939312,True,-346212.89968045434
52788,002240.SZ,2024-02-01,2024-09-25,TAKE_PROFIT_DYN,155,996019.6637991598,-358254.62288351974,-35.96862952655112,-35.07661164593979,0.892017880611327,1.0139309509388248,True,-349369.94938802643
24554,002313.SZ,2022-04-18,2022-07-01,TAKE_PROFIT_DYN,50,598104.8188315199,-209644.23666311987,-35.05142076478982,-35.05142076478982,0.0,1.0,False,-209644.2366631199
49544,301117.SZ,2023-12-19,2024-07-19,TAKE_PROFIT_DYN,140,985562.50164372,-345413.66179319983,-35.04736241660162,-35.04736241660162,0.0,1.0,False,-345413.66179319983
19865,300219.SZ,2022-01-14,2022-05-31,TAKE_PROFIT_DYN,87,997270.2378639,-349101.5966825398,-35.0057169489282,-35.0057169489282,0.0,1.0,False,-349101.5966825399
19793,002123.SZ,2022-01-12,2022-05-31,TAKE_PROFIT_DYN,89,997812.92092482,-348346.21836419986,-34.910974899115985,-34.910974899115985,0.0,1.0,False,-348346.2183641999
18930,300729.SZ,2021-12-14,2022-05-31,TAKE_PROFIT_DYN,109,995696.2567351798,-355934.5834105797,-35.74730556662581,-34.910526290284196,0.8367792763416162,1.0130232558139536,True,-347602.80347891053
43117,002201.SZ,2023-08-09,2024-03-20,TAKE_PROFIT_DYN,147,996626.4275167198,-347210.91869111976,-34.838622487290486,-34.83862248729048,7.105427357601002e-15,1.0,False,-347210.9186911197
54356,603687.SH,2024-04-15,2024-09-24,TAKE_PROFIT_DYN,110,999003.4193739598,-352167.3646721998,-35.2518677956969,-34.79939561198573,0.4524721837111727,1.0069881889763779,True,-347647.1520852092
18970,300630.SZ,2021-12-17,2022-05-24,TAKE_PROFIT_DYN,101,991400.85021978,-344305.77863417997,-34.72921962472113,-34.72921962472113,0.0,1.0,False,-344305.77863417997
39004,002564.SZ,2023-04-24,2023-08-01,TAKE_PROFIT_DYN,66,399555.91053377994,-138696.45810677996,-34.712653335922575,-34.712653335922575,0.0,1.0,False,-138696.45810678
20429,688398.SH,2022-01-21,2022-05-30,TAKE_PROFIT_DYN,81,990738.0159276598,-343910.33899973985,-34.71254090090866,-34.71254090090865,7.105427357601002e-15,1.0,False,-343910.33899973973
20515,002975.SZ,2022-01-24,2022-05-31,TAKE_PROFIT_DYN,81,990056.1576906,-343178.59369967994,-34.66253818371037,-34.66253818371037,0.0,1.0,False,-343178.59369967994
6281,300140.SZ,2020-10-29,2021-02-22,TAKE_PROFIT_DYN,76,999257.73948,-345851.9544249,-34.61088573653446,-34.60932360857479,0.001562127959672921,1.0000238897250293,True,-345836.3447403624
53739,600360.SH,2024-03-28,2024-07-10,TAKE_PROFIT_DYN,68,599514.5932775999,-207417.60163871985,-34.5975901111513,-34.5975901111513,0.0,1.0,False,-207417.60163871982
49249,688178.SH,2023-12-11,2024-08-01,TAKE_PROFIT_DYN,155,998460.73631304,-344771.7587938799,-34.53032715808128,-34.53032715808128,0.0,1.0,False,-344771.75879388
19115,300747.SZ,2021-12-21,2022-06-02,TAKE_PROFIT_DYN,106,990724.99954428,-342063.4741804799,-34.52658147698145,-34.52658147698144,7.105427357601002e-15,1.0,False,-342063.4741804799
46655,688045.SH,2023-10-19,2024-05-30,TAKE_PROFIT_DYN,148,990452.65675356,-341532.27534492,-34.482443256235165,-34.482443256235165,0.0,1.0,False,-341532.27534491994
49260,688565.SH,2023-12-11,2024-07-11,TAKE_PROFIT_DYN,140,998758.11061026,-344075.8835348999,-34.4503719048312,-34.4503719048312,0.0,1.0,False,-344075.8835349
41854,688521.SH,2023-06-27,2024-03-13,TAKE_PROFIT_DYN,173,986491.671165,-339537.82405356003,-34.41872181775057,-34.41872181775057,0.0,1.0,False,-339537.82405356003
54598,300020.SZ,2024-04-16,2024-07-22,TAKE_PROFIT_DYN,65,599525.6071404599,-205920.2737132199,-34.34720239814141,-34.34720239814142,-7.105427357601002e-15,1.0,False,-205920.27371321994
20670,688211.SH,2022-01-24,2022-06-01,TAKE_PROFIT_DYN,82,990154.28119608,-339962.2207394398,-34.33426761825183,-34.33426761825182,7.105427357601002e-15,1.0,False,-339962.2207394398
47926,688282.SH,2023-11-30,2024-03-15,TAKE_PROFIT_DYN,69,993266.19808416,-340441.6970631599,-34.27497056879753,-34.274970568797535,-7.105427357601002e-15,1.0,False,-340441.69706316007
40483,002129.SZ,2023-06-01,2024-01-18,TAKE_PROFIT_DYN,156,992642.41294218,-471994.9709527798,-47.54934554466523,-34.263659036775294,13.285686507889935,1.2532987747408106,True,-340115.61182492756
4412,002468.SZ,2020-09-08,2021-02-08,TAKE_PROFIT_DYN,102,995791.37645988,-341241.18217955995,-34.26834076357443,-34.25367833679851,0.014662426775920778,1.0002230649118895,True,-341095.1749981456
47103,688711.SH,2023-10-23,2024-06-13,TAKE_PROFIT_DYN,155,992508.24406734,-339758.61110333994,-34.23232130657122,-34.23232130657122,0.0,1.0,False,-339758.61110333994
45446,600165.SH,2023-09-11,2024-03-19,TAKE_PROFIT_DYN,123,999219.69159012,-341730.41149763984,-34.19972748473593,-34.19972748473593,0.0,1.0,False,-341730.41149763984
21257,300225.SZ,2022-01-26,2022-06-02,TAKE_PROFIT_DYN,81,997146.08159166,-340283.12307065993,-34.12570428271601,-34.12570428271601,0.0,1.0,False,-340283.12307066
20895,603733.SH,2022-01-25,2022-05-31,TAKE_PROFIT_DYN,80,993149.05063374,-338261.6198075401,-34.059501903736546,-34.059501903736546,0.0,1.0,False,-338261.6198075401
53611,300368.SZ,2024-03-28,2024-07-03,TAKE_PROFIT_DYN,63,599836.9990813199,-203894.78403491987,-33.99169846928329,-33.99169846928329,0.0,1.0,False,-203894.78403491984
55882,603828.SH,2024-04-18,2024-07-22,TAKE_PROFIT_DYN,63,199931.64871679997,-67876.37505791997,-33.949790087544265,-33.949790087544265,0.0,1.0,False,-67876.37505791997
55566,600190.SH,2024-04-17,2024-07-22,TAKE_PROFIT_DYN,64,199979.70920927997,-69685.33225103997,-34.84620141042102,-33.889112925814636,0.9570884846063805,1.0146896804994492,True,-67771.34948264863
44110,300575.SZ,2023-08-18,2024-05-10,TAKE_PROFIT_DYN,172,996938.82071784,-336812.18853744003,-33.78463969282692,-33.78463969282692,0.0,1.0,False,-336812.18853744003
37515,000584.SZ,2023-03-17,2023-06-19,TAKE_PROFIT_DYN,62,798560.1266643,-268753.5311567399,-33.65476464237726,-33.654764642377266,-7.105427357601002e-15,1.0,False,-268753.5311567399
19873,300657.SZ,2022-01-14,2022-05-31,TAKE_PROFIT_DYN,87,996598.39222944,-335395.2592274399,-33.65400364304663,-33.65400364304663,0.0,1.0,False,-335395.2592274399
44237,600271.SH,2023-08-21,2024-07-02,TAKE_PROFIT_DYN,207,996195.88560492,-337243.1845582798,-33.853099519026394,-33.579424590562176,0.27367492846421726,1.0041373809879865,True,-334516.84618098714
35964,601888.SH,2023-03-07,2023-07-27,TAKE_PROFIT_DYN,96,966575.6033333398,-328839.34476653975,-34.02106815364488,-33.53562047633044,0.48544767731443983,1.0073576164955944,True,-324147.12595067004
49814,600410.SH,2023-12-21,2024-07-30,TAKE_PROFIT_DYN,145,999115.56052308,-335005.94771027996,-33.53025024801835,-33.53025024801835,0.0,1.0,False,-335005.94771027996
50089,601929.SH,2023-12-25,2024-08-05,TAKE_PROFIT_DYN,147,999672.26122764,-335003.6335892398,-33.511346326429134,-33.511346326429134,0.0,1.0,False,-335003.6335892398
44707,301198.SZ,2023-08-24,2024-07-03,TAKE_PROFIT_DYN,205,997169.11057764,-343211.60629403987,-34.41859586838027,-33.504038227962575,0.9145576404176978,1.0139453805926786,True,-334091.9200053669
45903,688531.SH,2023-10-10,2024-04-29,TAKE_PROFIT_DYN,135,977420.2532094,-326642.1457463999,-33.41880267713472,-33.41880267713473,-7.105427357601002e-15,1.0,False,-326642.1457464
19888,688608.SH,2022-01-14,2022-06-02,TAKE_PROFIT_DYN,89,946594.45358478,-317556.50332265976,-33.54726008799907,-33.414487380882186,0.13277270711688516,1.001998001998002,True,-316299.684241217
49672,002930.SZ,2023-12-20,2024-09-30,TAKE_PROFIT_DYN,188,995501.01098448,-346852.1510625599,-34.8419687409004,-33.406507544633946,1.435461196266452,1.0220304568527918,True,-332562.1203414375
4019,002313.SZ,2020-08-27,2021-04-08,TAKE_PROFIT_DYN,147,995462.9630946,-332531.74223027995,-33.404732728231004,-33.404732728231004,0.0,1.0,False,-332531.74223027995
22680,300677.SZ,2022-03-09,2022-06-10,TAKE_PROFIT_DYN,61,989374.29945354,-329843.38080329983,-33.33858388938159,-33.33858388938159,0.0,1.0,False,-329843.38080329983
52199,600107.SH,2024-01-23,2024-07-31,TAKE_PROFIT_DYN,124,999779.39607546,-332651.10320441995,-33.27245035356906,-33.27245035356906,0.0,1.0,False,-332651.10320442
48543,688395.SH,2023-12-06,2024-08-01,TAKE_PROFIT_DYN,158,992683.46461284,-338168.94198515976,-34.0661403196688,-33.233156669674315,0.8329836499944818,1.012633624878523,True,-329900.0510287361
52419,603421.SH,2024-01-23,2024-08-08,TAKE_PROFIT_DYN,130,998944.34501862,-340692.4089854999,-34.10524426955433,-33.229905976978635,0.8753382925756981,1.0132838840188805,True,-331948.2666120325
4897,688218.SH,2020-09-10,2021-04-19,TAKE_PROFIT_DYN,144,993092.9800591798,-329183.97276005987,-33.147346660374474,-33.15399800385668,-0.006651343482204197,0.9999005074121976,True,-329250.0267852613
54264,002141.SZ,2024-04-12,2024-07-05,TAKE_PROFIT_DYN,56,199891.59830639997,-66207.19572719996,-33.12155002418638,-33.12155002418638,0.0,1.0,False,-66207.19572719996
