round_id,ts_code,name,direction,date,raw_price,adj_factor,adj_price,shares,amount,commission,transfer_fee,stamp,total_fee,level,action
601012.SH|2022-12-23,601012.SH,隆基绿能,买入,2022-12-23,40.24,19.2267,773.6824,4900,197176.0,49.29,1.97,0.0,51.27,1.0,INITIAL_ENTRY
002241.SZ|2022-11-14,002241.SZ,歌尔股份,买入,2022-12-26,16.737,23.227,388.7503,11900,199170.3,49.79,1.99,0.0,51.78,2.0,ADD_POSITION
300274.SZ|2022-12-07,300274.SZ,阳光电源,卖出,2023-01-03,115.504,6.7919,784.4916,3800,438915.2,109.73,4.39,438.92,553.03,2.0,TAKE_PROFIT_DYN
002241.SZ|2022-11-14,002241.SZ,歌尔股份,卖出,2023-01-05,18.272,23.227,424.4037,23700,433046.4,108.26,4.33,433.05,545.64,2.0,TAKE_PROFIT_DYN
300014.SZ|2023-01-12,300014.SZ,亿纬锂能,买入,2023-01-12,85.555,17.8294,1525.3943,2300,196776.5,49.19,1.97,0.0,51.16,1.0,INITIAL_ENTRY
601012.SH|2022-12-23,601012.SH,隆基绿能,卖出,2023-01-18,44.875,19.2267,862.7982,4900,219887.5,54.97,2.2,219.89,277.06,1.0,TAKE_PROFIT_DYN
300014.SZ|2023-01-12,300014.SZ,亿纬锂能,卖出,2023-02-01,91.668,17.8294,1634.3854,2300,210836.4,52.71,2.11,210.84,265.65,1.0,TAKE_PROFIT_DYN
300750.SZ|2023-02-20,300750.SZ,宁德时代,买入,2023-02-20,416.416,1.0055,418.7063,400,166566.4,41.64,1.67,0.0,43.31,1.0,INITIAL_ENTRY
300014.SZ|2023-02-21,300014.SZ,亿纬锂能,买入,2023-02-21,74.474,17.8294,1327.8267,2600,193632.4,48.41,1.94,0.0,50.34,1.0,INITIAL_ENTRY
300750.SZ|2023-02-20,300750.SZ,宁德时代,买入,2023-02-22,409.409,1.0055,411.6607,400,163763.6,40.94,1.64,0.0,42.58,2.0,ADD_POSITION
300014.SZ|2023-02-21,300014.SZ,亿纬锂能,买入,2023-02-23,74.074,17.8294,1320.695,2700,199999.8,50.0,2.0,0.0,52.0,2.0,ADD_POSITION
300059.SZ|2023-03-08,300059.SZ,东方财富,买入,2023-03-08,20.07,67.242,1349.5469,9900,198693.0,49.67,1.99,0.0,51.66,1.0,INITIAL_ENTRY
300750.SZ|2023-02-20,300750.SZ,宁德时代,买入,2023-03-20,374.915,1.0055,376.977,500,187457.5,46.86,1.87,0.0,48.74,3.0,ADD_POSITION
300014.SZ|2023-02-21,300014.SZ,亿纬锂能,买入,2023-03-20,62.202,17.8294,1109.0243,3200,199046.4,49.76,1.99,0.0,51.75,3.0,ADD_POSITION
300059.SZ|2023-03-08,300059.SZ,东方财富,买入,2023-03-23,18.769,67.242,1262.0651,10600,198951.4,49.74,1.99,0.0,51.73,2.0,ADD_POSITION
300750.SZ|2023-02-20,300750.SZ,宁德时代,卖出,2023-03-31,413.366,1.0055,415.6395,1300,537375.8,134.34,5.37,537.38,677.09,3.0,TAKE_PROFIT_DYN
300059.SZ|2023-03-08,300059.SZ,东方财富,卖出,2023-04-03,20.729,67.242,1393.8594,20500,424944.5,106.24,4.25,424.94,535.43,2.0,TAKE_PROFIT_DYN
000858.SZ|2023-04-11,000858.SZ,五粮液,买入,2023-04-11,184.154,17.9972,3314.2564,1000,184154.0,46.04,1.84,0.0,47.88,1.0,INITIAL_ENTRY
000858.SZ|2023-04-11,000858.SZ,五粮液,买入,2023-04-13,176.176,17.9972,3170.6747,1100,193793.6,48.45,1.94,0.0,50.39,2.0,ADD_POSITION
600519.SH|2023-04-13,600519.SH,贵州茅台,买入,2023-04-13,1691.69,7.6508,12942.7819,100,169169.0,42.29,1.69,0.0,43.98,1.0,INITIAL_ENTRY
300014.SZ|2023-02-21,300014.SZ,亿纬锂能,买入,2023-04-21,64.765,17.8294,1154.7211,3000,194295.0,48.57,1.94,0.0,50.52,4.0,ADD_POSITION
300014.SZ|2023-02-21,300014.SZ,亿纬锂能,买入,2023-04-25,62.072,17.8294,1106.7065,3200,198630.4,49.66,1.99,0.0,51.64,5.0,ADD_POSITION
000858.SZ|2023-04-11,000858.SZ,五粮液,卖出,2023-05-22,175.474,17.9972,3158.0407,2100,368495.4,92.12,3.68,368.5,464.3,2.0,TAKE_PROFIT_DYN
600809.SH|2023-05-23,600809.SH,山西汾酒,买入,2023-05-23,221.221,6.2321,1378.6714,900,199098.9,49.77,1.99,0.0,51.77,1.0,INITIAL_ENTRY
600809.SH|2023-05-23,600809.SH,山西汾酒,买入,2023-05-25,215.085,6.2321,1340.4312,900,193576.5,48.39,1.94,0.0,50.33,2.0,ADD_POSITION
600519.SH|2023-04-13,600519.SH,贵州茅台,买入,2023-06-01,1619.618,7.651,12391.6973,100,161961.8,40.49,1.62,0.0,42.11,2.0,ADD_POSITION
600519.SH|2023-04-13,600519.SH,贵州茅台,卖出,2023-06-16,1766.202,7.651,13513.2115,200,353240.4,88.31,3.53,353.24,445.08,2.0,TAKE_PROFIT_DYN
600809.SH|2023-05-23,600809.SH,山西汾酒,买入,2023-06-27,195.685,6.336,1239.8602,1000,195685.0,48.92,1.96,0.0,50.88,3.0,ADD_POSITION
300418.SZ|2023-06-27,300418.SZ,昆仑万维,买入,2023-06-27,44.544,4.042,180.0468,4400,195993.6,49.0,1.96,0.0,50.96,1.0,INITIAL_ENTRY
600809.SH|2023-05-23,600809.SH,山西汾酒,卖出,2023-07-25,224.365,6.336,1421.5766,2800,628222.0,157.06,6.28,628.22,791.56,3.0,TAKE_PROFIT_DYN
600276.SH|2023-08-01,600276.SH,恒瑞医药,买入,2023-08-01,44.354,64.656,2867.7522,4500,199593.0,49.9,2.0,0.0,51.89,1.0,INITIAL_ENTRY
600276.SH|2023-08-01,600276.SH,恒瑞医药,买入,2023-08-03,41.892,64.656,2708.5692,4700,196892.4,49.22,1.97,0.0,51.19,2.0,ADD_POSITION
600276.SH|2023-08-01,600276.SH,恒瑞医药,买入,2023-08-07,40.701,64.656,2631.5639,4900,199434.9,49.86,1.99,0.0,51.85,3.0,ADD_POSITION
300418.SZ|2023-06-27,300418.SZ,昆仑万维,卖出,2023-08-14,39.73,4.042,160.5887,4400,174812.0,43.7,1.75,174.81,220.26,1.0,TAKE_PROFIT_DYN
002594.SZ|2023-08-15,002594.SZ,比亚迪,买入,2023-08-15,246.066,1.025,252.2176,800,196852.8,49.21,1.97,0.0,51.18,1.0,INITIAL_ENTRY
600276.SH|2023-08-01,600276.SH,恒瑞医药,卖出,2023-08-28,43.257,64.656,2796.8246,14100,609923.7,152.48,6.1,304.96,463.54,3.0,TAKE_PROFIT_DYN
002475.SZ|2023-09-08,002475.SZ,立讯精密,买入,2023-09-08,29.529,34.078,1006.2893,6700,197844.3,49.46,1.98,0.0,51.44,1.0,INITIAL_ENTRY
002594.SZ|2023-08-15,002594.SZ,比亚迪,买入,2023-09-27,239.349,1.025,245.3327,800,191479.2,47.87,1.91,0.0,49.78,2.0,ADD_POSITION
002475.SZ|2023-09-08,002475.SZ,立讯精密,卖出,2023-10-11,31.548,34.078,1075.0927,6700,211371.6,52.84,2.11,105.69,160.64,1.0,TAKE_PROFIT_DYN
600519.SH|2023-10-16,600519.SH,贵州茅台,买入,2023-10-16,1752.731,7.768,13615.2144,100,175273.1,43.82,1.75,0.0,45.57,1.0,INITIAL_ENTRY
600519.SH|2023-10-16,600519.SH,贵州茅台,买入,2023-10-18,1720.519,7.768,13364.9916,100,172051.9,43.01,1.72,0.0,44.73,2.0,ADD_POSITION
300014.SZ|2023-02-21,300014.SZ,亿纬锂能,卖出,2023-11-06,47.942,17.877,857.0591,14700,704747.4,176.19,7.05,352.37,535.61,5.0,TAKE_PROFIT_DYN
601318.SH|2023-11-10,601318.SH,中国平安,买入,2023-11-10,42.943,2.8438,122.1213,4600,197537.8,49.38,1.98,0.0,51.36,1.0,INITIAL_ENTRY
601318.SH|2023-11-10,601318.SH,中国平安,买入,2023-11-14,42.593,2.8438,121.126,4600,195927.8,48.98,1.96,0.0,50.94,2.0,ADD_POSITION
002594.SZ|2023-08-15,002594.SZ,比亚迪,买入,2023-11-23,230.73,1.025,236.4982,800,184584.0,46.15,1.85,0.0,47.99,3.0,ADD_POSITION
002594.SZ|2023-08-15,002594.SZ,比亚迪,买入,2023-11-27,212.212,1.025,217.5173,900,190990.8,47.75,1.91,0.0,49.66,4.0,ADD_POSITION
601318.SH|2023-11-10,601318.SH,中国平安,买入,2023-12-06,39.54,2.8438,112.4439,200,7908.0,5.0,0.08,0.0,5.08,3.0,ADD_POSITION
600519.SH|2023-10-16,600519.SH,贵州茅台,卖出,2023-12-29,1736.192,7.8576,13642.3023,200,347238.4,86.81,3.47,173.62,263.9,2.0,TAKE_PROFIT_DYN
002230.SZ|2024-01-04,002230.SZ,科大讯飞,买入,2024-01-04,43.043,13.57,584.0935,4600,197997.8,49.5,1.98,0.0,51.48,1.0,INITIAL_ENTRY
002230.SZ|2024-01-04,002230.SZ,科大讯飞,买入,2024-01-08,40.861,13.57,554.4838,3500,143013.5,35.75,1.43,0.0,37.18,2.0,ADD_POSITION
601318.SH|2023-11-10,601318.SH,中国平安,卖出,2024-01-25,40.709,2.8438,115.7683,9400,382664.6,95.67,3.83,191.33,290.83,3.0,TAKE_PROFIT_DYN
002594.SZ|2023-08-15,002594.SZ,比亚迪,买入,2024-01-30,173.253,1.025,177.5843,1100,190578.3,47.64,1.91,0.0,49.55,5.0,ADD_POSITION
601012.SH|2024-01-30,601012.SH,隆基绿能,买入,2024-01-30,20.29,19.49,395.4521,9600,194784.0,48.7,1.95,0.0,50.64,1.0,INITIAL_ENTRY
002230.SZ|2024-01-04,002230.SZ,科大讯飞,卖出,2024-02-08,43.476,13.57,589.9693,8100,352155.6,88.04,3.52,176.08,267.64,2.0,TAKE_PROFIT_DYN
002594.SZ|2023-08-15,002594.SZ,比亚迪,卖出,2024-03-12,200.799,1.025,205.819,4400,883515.6,220.88,8.84,441.76,671.47,5.0,TAKE_PROFIT_DYN
601012.SH|2024-01-30,601012.SH,隆基绿能,卖出,2024-03-12,22.368,19.49,435.9523,9600,214732.8,53.68,2.15,107.37,163.2,1.0,TAKE_PROFIT_DYN
601318.SH|2024-03-25,601318.SH,中国平安,买入,2024-03-25,40.49,2.8438,115.1455,4900,198401.0,49.6,1.98,0.0,51.58,1.0,INITIAL_ENTRY
603019.SH|2024-03-28,603019.SH,中科曙光,买入,2024-03-28,47.347,4.045,191.5186,4200,198857.4,49.71,1.99,0.0,51.7,1.0,INITIAL_ENTRY
000628.SZ|2024-04-01,000628.SZ,高新发展,买入,2024-04-01,76.406,3.179,242.8947,2600,198655.6,49.66,1.99,0.0,51.65,1.0,INITIAL_ENTRY
000628.SZ|2024-04-01,000628.SZ,高新发展,买入,2024-04-03,72.763,3.179,231.3136,2700,196460.1,49.12,1.96,0.0,51.08,2.0,ADD_POSITION
000628.SZ|2024-04-01,000628.SZ,高新发展,买入,2024-04-11,57.958,3.179,184.2485,3400,197057.2,49.26,1.97,0.0,51.23,3.0,ADD_POSITION
601318.SH|2024-03-25,601318.SH,中国平安,买入,2024-04-15,37.818,2.8438,107.5468,5200,196653.6,49.16,1.97,0.0,51.13,2.0,ADD_POSITION
601318.SH|2024-03-25,601318.SH,中国平安,卖出,2024-04-29,42.328,2.8438,120.3724,10100,427512.8,106.88,4.28,213.76,324.91,2.0,TAKE_PROFIT_DYN
000625.SZ|2024-05-07,000625.SZ,长安汽车,买入,2024-05-07,14.965,14.773,221.0779,13300,199034.5,49.76,1.99,0.0,51.75,1.0,INITIAL_ENTRY
000628.SZ|2024-04-01,000628.SZ,高新发展,卖出,2024-05-21,53.017,3.179,168.541,8700,461247.9,115.31,4.61,230.62,350.55,3.0,TAKE_PROFIT_DYN
603019.SH|2024-03-28,603019.SH,中科曙光,买入,2024-05-27,41.431,4.045,167.5884,4800,198868.8,49.72,1.99,0.0,51.71,2.0,ADD_POSITION
000977.SZ|2024-05-29,000977.SZ,浪潮信息,买入,2024-05-29,36.967,6.633,245.2021,5400,199621.8,49.91,2.0,0.0,51.9,1.0,INITIAL_ENTRY
000625.SZ|2024-05-07,000625.SZ,长安汽车,买入,2024-06-07,13.263,15.1252,200.6055,15000,198945.0,49.74,1.99,0.0,51.73,2.0,ADD_POSITION
000977.SZ|2024-05-29,000977.SZ,浪潮信息,卖出,2024-07-09,38.661,6.656,257.3276,5400,208769.4,52.19,2.09,104.38,158.66,1.0,TAKE_PROFIT_DYN
000625.SZ|2024-05-07,000625.SZ,长安汽车,卖出,2024-07-10,14.326,15.125,216.6808,28300,405425.8,101.36,4.05,202.71,308.12,2.0,TAKE_PROFIT_DYN
601919.SH|2024-07-15,601919.SH,中远海控,买入,2024-07-15,13.443,2.083,28.0018,14800,198956.4,49.74,1.99,0.0,51.73,1.0,INITIAL_ENTRY
603019.SH|2024-03-28,603019.SH,中科曙光,卖出,2024-07-17,42.837,4.062,174.0039,9000,385533.0,96.38,3.86,192.77,293.01,2.0,TAKE_PROFIT_DYN
601138.SH|2024-07-19,601138.SH,工业富联,买入,2024-07-19,24.995,1.13,28.2443,8000,199960.0,49.99,2.0,0.0,51.99,1.0,INITIAL_ENTRY
601899.SH|2024-07-24,601899.SH,紫金矿业,买入,2024-07-24,16.466,2.115,34.8256,12100,199238.6,49.81,1.99,0.0,51.8,1.0,INITIAL_ENTRY
601138.SH|2024-07-19,601138.SH,工业富联,买入,2024-07-26,23.223,1.13,26.242,8600,199717.8,49.93,2.0,0.0,51.93,2.0,ADD_POSITION
601899.SH|2024-07-24,601899.SH,紫金矿业,买入,2024-07-26,15.566,2.115,32.9221,12800,199244.8,49.81,1.99,0.0,51.8,2.0,ADD_POSITION
601919.SH|2024-07-15,601919.SH,中远海控,买入,2024-08-09,12.482,2.083,26.0,16000,199712.0,49.93,2.0,0.0,51.93,2.0,ADD_POSITION
601138.SH|2024-07-19,601138.SH,工业富联,买入,2024-09-05,18.879,1.1615,21.928,8100,152919.9,38.23,1.53,0.0,39.76,3.0,ADD_POSITION
601899.SH|2024-07-24,601899.SH,紫金矿业,买入,2024-09-05,14.765,2.129,31.4347,100,1476.5,5.0,0.01,0.0,5.01,3.0,ADD_POSITION
601919.SH|2024-07-15,601919.SH,中远海控,卖出,2024-09-20,12.947,2.083,26.9686,30800,398767.6,99.69,3.99,199.38,303.06,2.0,TAKE_PROFIT_DYN
600150.SH|2024-09-23,600150.SH,中国船舶,买入,2024-09-23,33.343,3.3292,111.0055,5900,196723.7,49.18,1.97,0.0,51.15,1.0,INITIAL_ENTRY
601138.SH|2024-07-19,601138.SH,工业富联,卖出,2024-09-24,20.42,1.1615,23.7178,24700,504374.0,126.09,5.04,252.19,383.32,3.0,TAKE_PROFIT_DYN
601899.SH|2024-07-24,601899.SH,紫金矿业,卖出,2024-09-25,16.963,2.129,36.1142,25000,424075.0,106.02,4.24,212.04,322.3,3.0,TAKE_PROFIT_DYN
600150.SH|2024-09-23,600150.SH,中国船舶,买入,2024-11-25,35.195,3.3292,117.1712,5600,197092.0,49.27,1.97,0.0,51.24,2.0,ADD_POSITION
600418.SH|2024-11-28,600418.SH,江淮汽车,买入,2024-11-28,34.595,6.353,219.782,5700,197191.5,49.3,1.97,0.0,51.27,1.0,INITIAL_ENTRY
600150.SH|2024-09-23,600150.SH,中国船舶,卖出,2024-12-18,36.503,3.3292,121.5258,11500,419784.5,104.95,4.2,209.89,319.04,2.0,TAKE_PROFIT_DYN
600030.SH|2025-01-02,600030.SH,中信证券,买入,2025-01-02,29.009,6.5115,188.8921,6800,197261.2,49.32,1.97,0.0,51.29,1.0,INITIAL_ENTRY
300059.SZ|2025-01-03,300059.SZ,东方财富,买入,2025-01-03,23.944,81.227,1944.8993,8300,198735.2,49.68,1.99,0.0,51.67,1.0,INITIAL_ENTRY
600030.SH|2025-01-02,600030.SH,中信证券,买入,2025-01-06,26.827,6.5115,174.684,7400,198519.8,49.63,1.99,0.0,51.62,2.0,ADD_POSITION
300059.SZ|2025-01-03,300059.SZ,东方财富,买入,2025-01-07,22.643,81.227,1839.223,8800,199258.4,49.81,1.99,0.0,51.81,2.0,ADD_POSITION
600418.SH|2024-11-28,600418.SH,江淮汽车,卖出,2025-01-22,41.319,6.353,262.4996,5700,235518.3,58.88,2.36,117.76,178.99,1.0,TAKE_PROFIT_DYN
300308.SZ|2025-02-06,300308.SZ,中际旭创,买入,2025-02-06,100.891,6.563,662.1476,1900,191692.9,47.92,1.92,0.0,49.84,1.0,INITIAL_ENTRY
600030.SH|2025-01-02,600030.SH,中信证券,卖出,2025-02-07,27.892,6.5115,181.6188,14200,396066.4,99.02,3.96,198.03,301.01,2.0,TAKE_PROFIT_DYN
300059.SZ|2025-01-03,300059.SZ,东方财富,卖出,2025-02-07,24.595,81.227,1997.7781,17100,420574.5,105.14,4.21,210.29,319.64,2.0,TAKE_PROFIT_DYN
300502.SZ|2025-03-03,300502.SZ,新易盛,买入,2025-03-03,96.186,8.4973,817.3213,2000,192372.0,48.09,1.92,0.0,50.02,1.0,INITIAL_ENTRY
000063.SZ|2025-03-04,000063.SZ,中兴通讯,买入,2025-03-04,35.926,16.7756,602.6802,5500,197593.0,49.4,1.98,0.0,51.37,1.0,INITIAL_ENTRY
300308.SZ|2025-02-06,300308.SZ,中际旭创,买入,2025-03-31,97.097,6.563,637.2476,2000,194194.0,48.55,1.94,0.0,50.49,2.0,ADD_POSITION
300308.SZ|2025-02-06,300308.SZ,中际旭创,买入,2025-04-07,80.18,6.563,526.2213,2400,192432.0,48.11,1.92,0.0,50.03,3.0,ADD_POSITION
300308.SZ|2025-02-06,300308.SZ,中际旭创,买入,2025-04-09,70.05,6.563,459.7381,2800,196140.0,49.04,1.96,0.0,51.0,4.0,ADD_POSITION
300502.SZ|2025-03-03,300502.SZ,新易盛,买入,2025-04-09,67.948,8.4973,577.3745,2200,149485.6,37.37,1.49,0.0,38.87,2.0,ADD_POSITION
000063.SZ|2025-03-04,000063.SZ,中兴通讯,卖出,2025-05-07,33.297,17.1055,569.5618,5500,183133.5,45.78,1.83,91.57,139.18,1.0,TAKE_PROFIT_DYN
300308.SZ|2025-02-06,300308.SZ,中际旭创,卖出,2025-05-08,90.05,6.563,590.9982,9100,819455.0,204.86,8.19,409.73,622.79,4.0,TAKE_PROFIT_DYN
300502.SZ|2025-03-03,300502.SZ,新易盛,卖出,2025-05-08,102.407,8.4973,870.183,4200,430109.4,107.53,4.3,215.05,326.88,2.0,TAKE_PROFIT_DYN
688981.SH|2025-05-12,688981.SH,中芯国际,买入,2025-05-12,85.986,1.0,85.986,2300,197767.8,49.44,1.98,0.0,51.42,1.0,INITIAL_ENTRY
688981.SH|2025-05-12,688981.SH,中芯国际,买入,2025-05-16,84.244,1.0,84.244,2300,193761.2,48.44,1.94,0.0,50.38,2.0,ADD_POSITION
688256.SH|2025-05-28,688256.SH,寒武纪,买入,2025-05-28,617.217,1.0,617.217,300,185165.1,46.29,1.85,0.0,48.14,1.0,INITIAL_ENTRY
600519.SH|2025-06-16,600519.SH,贵州茅台,买入,2025-06-16,1402.601,8.1454,11424.7462,100,140260.1,35.07,1.4,0.0,36.47,1.0,INITIAL_ENTRY
688981.SH|2025-05-12,688981.SH,中芯国际,卖出,2025-06-23,84.995,1.0,84.995,4600,390977.0,97.74,3.91,195.49,297.14,2.0,TAKE_PROFIT_DYN
688256.SH|2025-05-28,688256.SH,寒武纪,卖出,2025-06-26,632.996,1.0,632.996,300,189898.8,47.47,1.9,94.95,144.32,1.0,TAKE_PROFIT_DYN
600519.SH|2025-06-16,600519.SH,贵州茅台,卖出,2025-07-10,1426.092,8.305,11843.6941,100,142609.2,35.65,1.43,71.3,108.38,1.0,TAKE_PROFIT_DYN
300308.SZ|2025-10-15,300308.SZ,中际旭创,买入,2025-10-15,345.345,6.5961,2277.9302,500,172672.5,43.17,1.73,0.0,44.89,1.0,INITIAL_ENTRY
300308.SZ|2025-10-15,300308.SZ,中际旭创,卖出,2025-10-24,474.685,6.5961,3131.0697,500,237342.5,59.34,2.37,118.67,180.38,1.0,TAKE_PROFIT_DYN
300750.SZ|2025-11-24,300750.SZ,宁德时代,买入,2025-11-24,374.174,1.9194,718.1896,500,187087.0,46.77,1.87,0.0,48.64,1.0,INITIAL_ENTRY
601138.SH|2025-11-25,601138.SH,工业富联,买入,2025-11-25,56.416,1.1843,66.8135,3500,197456.0,49.36,1.97,0.0,51.34,1.0,INITIAL_ENTRY
002460.SZ|2025-11-25,002460.SZ,赣锋锂业,买入,2025-11-25,59.079,14.1356,835.1171,3300,194960.7,48.74,1.95,0.0,50.69,1.0,INITIAL_ENTRY
002460.SZ|2025-11-25,002460.SZ,赣锋锂业,卖出,2025-12-22,64.825,14.1356,916.3403,3300,213922.5,53.48,2.14,106.96,162.58,1.0,TAKE_PROFIT_DYN
601138.SH|2025-11-25,601138.SH,工业富联,卖出,2025-12-25,67.383,1.1843,79.8017,3500,235840.5,58.96,2.36,117.92,179.24,1.0,TAKE_PROFIT_DYN
002475.SZ|2026-01-09,002475.SZ,立讯精密,买入,2026-01-09,54.905,34.5218,1895.4194,3600,197658.0,49.41,1.98,0.0,51.39,1.0,INITIAL_ENTRY
300502.SZ|2026-01-13,300502.SZ,新易盛,买入,2026-01-13,385.645,11.9444,4606.2981,500,192822.5,48.21,1.93,0.0,50.13,1.0,INITIAL_ENTRY
300750.SZ|2025-11-24,300750.SZ,宁德时代,买入,2026-01-14,360.39,1.9194,691.7326,500,180195.0,45.05,1.8,0.0,46.85,2.0,ADD_POSITION
002475.SZ|2026-01-09,002475.SZ,立讯精密,买入,2026-01-14,54.254,34.5218,1872.9457,3600,195314.4,48.83,1.95,0.0,50.78,2.0,ADD_POSITION
300750.SZ|2025-11-24,300750.SZ,宁德时代,买入,2026-01-16,358.348,1.9194,687.8132,500,179174.0,44.79,1.79,0.0,46.59,3.0,ADD_POSITION
300750.SZ|2025-11-24,300750.SZ,宁德时代,买入,2026-01-20,350.35,1.9194,672.4618,500,175175.0,43.79,1.75,0.0,45.55,4.0,ADD_POSITION
002475.SZ|2026-01-09,002475.SZ,立讯精密,买入,2026-01-30,51.662,34.5218,1783.4652,3800,196315.6,49.08,1.96,0.0,51.04,3.0,ADD_POSITION
300502.SZ|2026-01-13,300502.SZ,新易盛,卖出,2026-02-02,456.783,11.9444,5455.9989,500,228391.5,57.1,2.28,114.2,173.58,1.0,TAKE_PROFIT_DYN
688256.SH|2026-02-04,688256.SH,寒武纪,买入,2026-02-04,1101.1,1.0,1101.1,100,110110.0,27.53,1.1,0.0,28.63,1.0,INITIAL_ENTRY
688256.SH|2026-02-04,688256.SH,寒武纪,买入,2026-02-06,1043.593,1.0,1043.593,100,104359.3,26.09,1.04,0.0,27.13,2.0,ADD_POSITION
300750.SZ|2025-11-24,300750.SZ,宁德时代,卖出,2026-02-06,367.612,1.9194,705.5945,2000,735224.0,183.81,7.35,367.61,558.77,4.0,TAKE_PROFIT_DYN
300308.SZ|2026-02-09,300308.SZ,中际旭创,买入,2026-02-09,561.561,6.5961,3704.1125,300,168468.3,42.12,1.68,0.0,43.8,1.0,INITIAL_ENTRY
002475.SZ|2026-01-09,002475.SZ,立讯精密,买入,2026-03-03,49.209,34.6301,1704.1126,4000,196836.0,49.21,1.97,0.0,51.18,4.0,ADD_POSITION
002475.SZ|2026-01-09,002475.SZ,立讯精密,买入,2026-03-05,47.047,34.6301,1629.2423,4200,197597.4,49.4,1.98,0.0,51.38,5.0,ADD_POSITION
300308.SZ|2026-02-09,300308.SZ,中际旭创,卖出,2026-03-18,581.458,6.5961,3835.3551,300,174437.4,43.61,1.74,87.22,132.57,1.0,TAKE_PROFIT_DYN
601899.SH|2026-03-20,601899.SH,紫金矿业,买入,2026-03-20,32.232,2.1767,70.1594,6200,199838.4,49.96,2.0,0.0,51.96,1.0,INITIAL_ENTRY
688256.SH|2026-02-04,688256.SH,寒武纪,买入,2026-03-24,985.985,1.0,985.985,200,197197.0,49.3,1.97,0.0,51.27,3.0,ADD_POSITION
601899.SH|2026-03-20,601899.SH,紫金矿业,买入,2026-03-24,31.281,2.1767,68.0894,6300,197070.3,49.27,1.97,0.0,51.24,2.0,ADD_POSITION
002475.SZ|2026-01-09,002475.SZ,立讯精密,卖出,2026-04-08,52.078,34.6301,1803.4663,19200,999897.6,249.97,10.0,499.95,759.92,5.0,TAKE_PROFIT_DYN
688256.SH|2026-02-04,688256.SH,寒武纪,卖出,2026-04-08,1157.941,1.0,1157.941,400,463176.4,115.79,4.63,231.59,352.01,3.0,TAKE_PROFIT_DYN
601899.SH|2026-03-20,601899.SH,紫金矿业,卖出,2026-04-15,35.714,2.1767,77.7387,12500,446425.0,111.61,4.46,223.21,339.28,2.0,TAKE_PROFIT_DYN
300274.SZ|2026-07-02,300274.SZ,阳光电源,买入,2026-07-02,135.335,9.8706,1335.8377,1400,189469.0,47.37,1.89,0.0,49.26,1.0,INITIAL_ENTRY
300274.SZ|2026-07-02,300274.SZ,阳光电源,买入,2026-07-06,126.126,9.8706,1244.9393,1500,189189.0,47.3,1.89,0.0,49.19,2.0,ADD_POSITION
600487.SH|2026-07-07,600487.SH,亨通光电,买入,2026-07-07,84.685,11.0337,934.3889,2300,194775.5,48.69,1.95,0.0,50.64,1.0,INITIAL_ENTRY
600487.SH|2026-07-07,600487.SH,亨通光电,买入,2026-07-09,78.258,11.0337,863.4753,2500,195645.0,48.91,1.96,0.0,50.87,2.0,ADD_POSITION
688525.SH|2026-07-16,688525.SH,佰维存储,买入,2026-07-16,300.3,1.0006,300.4802,600,180180.0,45.05,1.8,0.0,46.85,1.0,INITIAL_ENTRY
688525.SH|2026-07-16,688525.SH,佰维存储,买入,2026-07-20,266.266,1.0006,266.4258,700,186386.2,46.6,1.86,0.0,48.46,2.0,ADD_POSITION
300274.SZ|2026-07-02,300274.SZ,阳光电源,卖出,2026-08-11,119.78,9.8706,1182.3005,2900,347362.0,86.84,3.47,173.68,264.0,2.0,TAKE_PROFIT_DYN
600487.SH|2026-07-07,600487.SH,亨通光电,卖出,2026-08-18,67.003,11.0337,739.291,4800,321614.4,80.4,3.22,160.81,244.43,2.0,TAKE_PROFIT_DYN
600276.SH|2026-08-21,600276.SH,恒瑞医药,买入,2026-08-21,48.559,65.4769,3179.4928,4100,199091.9,49.77,1.99,0.0,51.76,1.0,INITIAL_ENTRY
600276.SH|2026-08-21,600276.SH,恒瑞医药,买入,2026-08-25,46.577,65.4769,3049.7176,4200,195623.4,48.91,1.96,0.0,50.86,2.0,ADD_POSITION
688256.SH|2026-08-25,688256.SH,寒武纪,买入,2026-08-25,970.97,1.4912,1447.9105,200,194194.0,48.55,1.94,0.0,50.49,1.0,INITIAL_ENTRY
688525.SH|2026-08-25,688525.SH,佰维存储,卖出,2026-08-25,227.592,1.0006,227.7287,1300,295869.83,73.97,2.96,147.93,224.86,,FINAL_SETTLE
600276.SH|2026-08-25,600276.SH,恒瑞医药,卖出,2026-08-25,46.444,65.4769,3040.9771,8300,385481.13,96.37,3.85,192.74,292.97,,FINAL_SETTLE
688256.SH|2026-08-25,688256.SH,寒武纪,卖出,2026-08-25,1009.47,1.4912,1505.3209,200,201893.9,50.47,2.02,100.95,153.44,,FINAL_SETTLE
