ts_code,signal_date,old_report_period,new_report_period,old_ann_date,new_ann_date,changed
002992.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
002657.SZ,2021-07-01,20210331,20210331,20210423,20210423,0
002134.SZ,2021-07-01,20210331,20210331,20210426,20210426,0
300839.SZ,2021-07-01,20210331,20210331,20210426,20210426,0
603948.SH,2021-07-01,20210331,20210331,20210428,20210428,0
002313.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
002927.SZ,2021-07-01,20210331,20210331,20210423,20210423,0
600318.SH,2021-07-01,20210331,20210331,20210430,20210430,0
603327.SH,2021-07-01,20210331,20210331,20210415,20210415,0
300195.SZ,2021-07-01,20210331,20210331,20210424,20210424,0
600343.SH,2021-07-01,20210331,20210331,20210429,20210429,0
300157.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
300221.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
002771.SZ,2021-07-01,20210331,20210331,20210422,20210422,0
600733.SH,2021-07-01,20210331,20210331,20210430,20210430,0
300922.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
600435.SH,2021-07-01,20210331,20210331,20210422,20210422,0
000962.SZ,2021-07-01,20210331,20210331,20210427,20210427,0
000622.SZ,2021-07-01,20210331,20210331,20210422,20210422,0
000833.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
600482.SH,2021-07-01,20210331,20210331,20210430,20210430,0
603421.SH,2021-07-01,20210331,20210331,20210429,20210429,0
603618.SH,2021-07-01,20210331,20210331,20210422,20210422,0
002417.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
600593.SH,2021-07-01,20210331,20210331,20210430,20210430,0
600156.SH,2021-07-01,20210331,20210331,20210428,20210428,0
601999.SH,2021-07-01,20210331,20210331,20210424,20210424,0
002189.SZ,2021-07-01,20210331,20210331,20210421,20210421,0
002601.SZ,2021-07-01,20210331,20210331,20210420,20210420,0
603636.SH,2021-07-01,20210331,20210331,20210428,20210428,0
002490.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
003015.SZ,2021-07-01,20210331,20210331,20210423,20210423,0
600635.SH,2021-07-01,20210331,20210331,20210430,20210430,0
603508.SH,2021-07-01,20210331,20210331,20210427,20210427,0
002552.SZ,2021-07-01,20210331,20210331,20210420,20210420,0
300720.SZ,2021-07-01,20210331,20210331,20210427,20210427,0
300179.SZ,2021-07-01,20210331,20210331,20210417,20210417,0
002112.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
600356.SH,2021-07-01,20210331,20210331,20210417,20210417,0
600118.SH,2021-07-01,20210331,20210331,20210428,20210428,0
688679.SH,2021-07-01,20210331,20210331,20210430,20210430,0
300443.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
600095.SH,2021-07-01,20210331,20210331,20210430,20210430,0
688311.SH,2021-07-01,20210331,20210331,20210430,20210430,0
600864.SH,2021-07-01,20210331,20210331,20210424,20210424,0
600643.SH,2021-07-01,20210331,20210331,20210428,20210428,0
603999.SH,2021-07-01,20210331,20210331,20210416,20210416,0
002161.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
003004.SZ,2021-07-01,20210331,20210331,20210420,20210420,0
002682.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
300425.SZ,2021-07-01,20210331,20210331,20210424,20210424,0
002347.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
002721.SZ,2021-07-01,20210331,20210331,20210430,20210430,0
002792.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
002451.SZ,2021-07-01,20210331,20210331,20210430,20210430,0
300198.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
000912.SZ,2021-07-01,20210331,20210331,20210428,20210428,0
603383.SH,2021-07-01,20210331,20210331,20210427,20210427,0
603203.SH,2021-07-01,20210331,20210331,20210430,20210430,0
603333.SH,2021-07-01,20210331,20210331,20210430,20210430,0
600295.SH,2021-07-01,20210331,20210331,20210430,20210430,0
002339.SZ,2021-07-01,20210331,20210331,20210430,20210430,0
600983.SH,2021-07-01,20210331,20210331,20210424,20210424,0
002297.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
600249.SH,2021-07-01,20210331,20210331,20210429,20210429,0
603089.SH,2021-07-01,20210331,20210331,20210429,20210429,0
600232.SH,2021-07-01,20210331,20210331,20210430,20210430,0
300695.SZ,2021-07-01,20210331,20210331,20210429,20210429,0
605133.SH,2021-07-01,20210331,20210331,20210428,20210428,0
002936.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
002215.SZ,2021-07-02,20210331,20210331,20210423,20210423,0
600855.SH,2021-07-02,20210331,20210331,20210429,20210429,0
601995.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603712.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603041.SH,2021-07-02,20210331,20210331,20210424,20210424,0
002013.SZ,2021-07-02,20210331,20210331,20210426,20210426,0
002194.SZ,2021-07-02,20210331,20210331,20210427,20210427,0
601138.SH,2021-07-02,20210331,20210331,20210430,20210430,0
000906.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
000779.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
600498.SH,2021-07-02,20210331,20210331,20210430,20210430,0
300801.SZ,2021-07-02,20210331,20210331,20210421,20210421,0
300946.SZ,2021-07-02,20210331,20210331,20210421,20210421,0
002046.SZ,2021-07-02,20210331,20210331,20210427,20210427,0
300775.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
688228.SH,2021-07-02,20210331,20210331,20210428,20210428,0
002821.SZ,2021-07-02,20210331,20210331,20210423,20210423,0
000547.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
300783.SZ,2021-07-02,20210331,20210331,20210422,20210422,0
000809.SZ,2021-07-02,20210331,20210331,20210424,20210424,0
300651.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
600212.SH,2021-07-02,20210331,20210331,20210429,20210429,0
600893.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603053.SH,2021-07-02,20210331,20210331,20210416,20210416,0
300212.SZ,2021-07-02,20210331,20210331,20210427,20210427,0
688177.SH,2021-07-02,20210331,20210331,20210428,20210428,0
603220.SH,2021-07-02,20210331,20210331,20210429,20210429,0
600446.SH,2021-07-02,20210331,20210331,20210429,20210429,0
601375.SH,2021-07-02,20210331,20210331,20210421,20210421,0
688335.SH,2021-07-02,20210331,20210331,20210424,20210424,0
688289.SH,2021-07-02,20210331,20210331,20210427,20210427,0
688588.SH,2021-07-02,20210331,20210331,20210428,20210428,0
688083.SH,2021-07-02,20210331,20210331,20210420,20210420,0
600007.SH,2021-07-02,20210331,20210331,20210430,20210430,0
002151.SZ,2021-07-02,20210331,20210331,20210423,20210423,0
000768.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
600448.SH,2021-07-02,20210331,20210331,20210429,20210429,0
600990.SH,2021-07-02,20210331,20210331,20210429,20210429,0
600100.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603214.SH,2021-07-02,20210331,20210331,20210423,20210423,0
000728.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
688510.SH,2021-07-02,20210331,20210331,20210423,20210423,0
000006.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
300884.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
601019.SH,2021-07-02,20210331,20210331,20210429,20210429,0
600456.SH,2021-07-02,20210331,20210331,20210428,20210428,0
002797.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
300906.SZ,2021-07-02,20210331,20210331,20210422,20210422,0
600860.SH,2021-07-02,20210331,20210331,20210430,20210430,0
002190.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
300956.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
300130.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
002486.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
688010.SH,2021-07-02,20210331,20210331,20210429,20210429,0
600409.SH,2021-07-02,20210331,20210331,20210430,20210430,0
002843.SZ,2021-07-02,20210331,20210331,20210416,20210416,0
002389.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
002491.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
300012.SZ,2021-07-02,20210331,20210331,20210421,20210421,0
002841.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
002250.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
002337.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
600030.SH,2021-07-02,20210331,20210331,20210429,20210429,0
300726.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
600396.SH,2021-07-02,20210331,20210331,20210424,20210424,0
600649.SH,2021-07-02,20210331,20210331,20210430,20210430,0
600038.SH,2021-07-02,20210331,20210331,20210430,20210430,0
002830.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
603390.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603366.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603318.SH,2021-07-02,20210331,20210331,20210430,20210430,0
000050.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
002231.SZ,2021-07-02,20210331,20210331,20210416,20210416,0
002390.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
002271.SZ,2021-07-02,20210331,20210331,20210416,20210416,0
600960.SH,2021-07-02,20210331,20210331,20210430,20210430,0
600109.SH,2021-07-02,20210331,20210331,20210429,20210429,0
603019.SH,2021-07-02,20210331,20210331,20210424,20210424,0
600777.SH,2021-07-02,20210331,20210331,20210430,20210430,0
300777.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
000750.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
603848.SH,2021-07-02,20210331,20210331,20210421,20210421,0
002912.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
600299.SH,2021-07-02,20210331,20210331,20210430,20210430,0
000738.SZ,2021-07-02,20210331,20210331,20210427,20210427,0
002097.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
600009.SH,2021-07-02,20210331,20210331,20210429,20210429,0
002269.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
605222.SH,2021-07-02,20210331,20210331,20210428,20210428,0
600623.SH,2021-07-02,20210331,20210331,20210430,20210430,0
600679.SH,2021-07-02,20210331,20210331,20210428,20210428,0
300875.SZ,2021-07-02,20210331,20210331,20210416,20210416,0
600260.SH,2021-07-02,20210331,20210331,20210430,20210430,0
002439.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
002981.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
601077.SH,2021-07-02,20210331,20210331,20210430,20210430,0
600523.SH,2021-07-02,20210331,20210331,20210420,20210420,0
688183.SH,2021-07-02,20210331,20210331,20210430,20210430,0
601881.SH,2021-07-02,20210331,20210331,20210430,20210430,0
002708.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
000166.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
002025.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
688195.SH,2021-07-02,20210331,20210331,20210428,20210428,0
600279.SH,2021-07-02,20210331,20210331,20210430,20210430,0
603359.SH,2021-07-02,20210331,20210331,20210428,20210428,0
600390.SH,2021-07-02,20210331,20210331,20210428,20210428,0
600826.SH,2021-07-02,20210331,20210331,20210429,20210429,0
002073.SZ,2021-07-02,20210331,20210331,20210428,20210428,0
600333.SH,2021-07-02,20210331,20210331,20210429,20210429,0
300868.SZ,2021-07-02,20210331,20210331,20210424,20210424,0
003023.SZ,2021-07-02,20210331,20210331,20210420,20210420,0
603648.SH,2021-07-02,20210331,20210331,20210428,20210428,0
600271.SH,2021-07-02,20210331,20210331,20210430,20210430,0
688004.SH,2021-07-02,20210331,20210331,20210427,20210427,0
300682.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
601116.SH,2021-07-02,20210331,20210331,20210428,20210428,0
605158.SH,2021-07-02,20210331,20210331,20210428,20210428,0
002376.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
000901.SZ,2021-07-02,20210331,20210331,20210429,20210429,0
000561.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
688529.SH,2021-07-02,20210331,20210331,20210428,20210428,0
002315.SZ,2021-07-02,20210331,20210331,20210430,20210430,0
600909.SH,2021-07-02,20210331,20210331,20210430,20210430,0
605277.SH,2021-07-02,20210331,20210331,20210428,20210428,0
601326.SH,2021-07-02,20210331,20210331,20210429,20210429,0
688277.SH,2021-07-02,20210331,20210331,20210428,20210428,0
000530.SZ,2021-07-02,20210331,20210331,20210424,20210424,0
603977.SH,2021-07-02,20210331,20210331,20210428,20210428,0
603321.SH,2021-07-02,20210331,20210331,20210428,20210428,0
600370.SH,2021-07-02,20210331,20210331,20210429,20210429,0
300318.SZ,2021-07-05,20210331,20210331,20210427,20210427,0
603127.SH,2021-07-05,20210331,20210331,20210430,20210430,0
600276.SH,2021-07-05,20210331,20210331,20210420,20210420,0
300413.SZ,2021-07-05,20210331,20210331,20210426,20210426,0
600966.SH,2021-07-05,20210331,20210331,20210430,20210430,0
603238.SH,2021-07-05,20210331,20210331,20210423,20210423,0
603277.SH,2021-07-05,20210331,20210331,20210428,20210428,0
601818.SH,2021-07-05,20210331,20210331,20210429,20210429,0
600380.SH,2021-07-05,20210331,20210331,20210423,20210423,0
300865.SZ,2021-07-05,20210331,20210331,20210422,20210422,0
002503.SZ,2021-07-05,20210331,20210331,20210429,20210429,0
688202.SH,2021-07-05,20210331,20210331,20210424,20210424,0
601800.SH,2021-07-05,20210331,20210331,20210430,20210430,0
300348.SZ,2021-07-05,20210331,20210331,20210424,20210424,0
000858.SZ,2021-07-05,20210331,20210331,20210428,20210428,0
002444.SZ,2021-07-05,20210331,20210331,20210423,20210423,0
603886.SH,2021-07-05,20210331,20210331,20210429,20210429,0
603855.SH,2021-07-05,20210331,20210331,20210429,20210429,0
603533.SH,2021-07-05,20210331,20210331,20210428,20210428,0
300132.SZ,2021-07-05,20210331,20210331,20210429,20210429,0
000498.SZ,2021-07-05,20210331,20210331,20210428,20210428,0
605123.SH,2021-07-05,20210331,20210331,20210428,20210428,0
000513.SZ,2021-07-05,20210331,20210331,20210422,20210422,0
002410.SZ,2021-07-05,20210331,20210331,20210427,20210427,0
600335.SH,2021-07-05,20210331,20210331,20210427,20210427,0
601766.SH,2021-07-05,20210331,20210331,20210430,20210430,0
002990.SZ,2021-07-05,20210331,20210331,20210430,20210430,0
605077.SH,2021-07-05,20210331,20210331,20210428,20210428,0
002082.SZ,2021-07-05,20210331,20210331,20210429,20210429,0
605116.SH,2021-07-05,20210331,20210331,20210429,20210429,0
600837.SH,2021-07-05,20210331,20210331,20210429,20210429,0
603136.SH,2021-07-05,20210331,20210331,20210429,20210429,0
002626.SZ,2021-07-05,20210331,20210331,20210430,20210430,0
603968.SH,2021-07-05,20210331,20210331,20210428,20210428,0
002281.SZ,2021-07-05,20210331,20210331,20210423,20210423,0
003009.SZ,2021-07-05,20210331,20210331,20210430,20210430,0
603444.SH,2021-07-05,20210331,20210331,20210423,20210423,0
603700.SH,2021-07-06,20210331,20210331,20210427,20210427,0
300347.SZ,2021-07-06,20210331,20210331,20210429,20210429,0
600107.SH,2021-07-06,20210331,20210331,20210430,20210430,0
688079.SH,2021-07-06,20210331,20210331,20210428,20210428,0
603345.SH,2021-07-06,20210331,20210331,20210430,20210430,0
300725.SZ,2021-07-06,20210331,20210331,20210423,20210423,0
300469.SZ,2021-07-06,20210331,20210331,20210429,20210429,0
603786.SH,2021-07-06,20210331,20210331,20210422,20210422,0
603228.SH,2021-07-06,20210331,20210331,20210428,20210428,0
603703.SH,2021-07-06,20210331,20210331,20210428,20210428,0
688180.SH,2021-07-06,20210331,20210331,20210430,20210430,0
002555.SZ,2021-07-06,20210331,20210331,20210430,20210430,0
002968.SZ,2021-07-06,20210331,20210331,20210421,20210421,0
603991.SH,2021-07-06,20210331,20210331,20210427,20210427,0
000890.SZ,2021-07-06,20210331,20210331,20210427,20210427,0
300662.SZ,2021-07-06,20210331,20210331,20210428,20210428,0
300840.SZ,2021-07-06,20210331,20210331,20210426,20210426,0
300485.SZ,2021-07-06,20210331,20210331,20210429,20210429,0
300888.SZ,2021-07-06,20210331,20210331,20210427,20210427,0
603035.SH,2021-07-06,20210331,20210331,20210428,20210428,0
300740.SZ,2021-07-06,20210331,20210331,20210426,20210426,0
688060.SH,2021-07-06,20210331,20210331,20210430,20210430,0
688011.SH,2021-07-06,20210331,20210331,20210420,20210420,0
605388.SH,2021-07-06,20210331,20210331,20210426,20210426,0
688336.SH,2021-07-06,20210331,20210331,20210427,20210427,0
300760.SZ,2021-07-06,20210331,20210331,20210429,20210429,0
002090.SZ,2021-07-06,20210331,20210331,20210428,20210428,0
600298.SH,2021-07-06,20210331,20210331,20210415,20210415,0
000615.SZ,2021-07-07,20210331,20210331,20210429,20210429,0
603222.SH,2021-07-07,20210331,20210331,20210429,20210429,0
600566.SH,2021-07-07,20210331,20210331,20210417,20210417,0
000698.SZ,2021-07-07,20210331,20210331,20210422,20210422,0
000888.SZ,2021-07-07,20210331,20210331,20210428,20210428,0
003028.SZ,2021-07-07,20210331,20210331,20210428,20210428,0
003021.SZ,2021-07-07,20210331,20210331,20210421,20210421,0
002033.SZ,2021-07-07,20210331,20210331,20210423,20210423,0
300941.SZ,2021-07-07,20210331,20210331,20210428,20210428,0
600054.SH,2021-07-07,20210331,20210331,20210430,20210430,0
000756.SZ,2021-07-07,20210331,20210331,20210410,20210410,0
603177.SH,2021-07-08,20210331,20210331,20210429,20210429,0
603336.SH,2021-07-08,20210331,20210331,20210423,20210423,0
600153.SH,2021-07-08,20210331,20210331,20210430,20210430,0
000042.SZ,2021-07-08,20210331,20210331,20210427,20210427,0
600036.SH,2021-07-08,20210331,20210331,20210424,20210424,0
600188.SH,2021-07-08,20210331,20210331,20210430,20210430,0
600739.SH,2021-07-08,20210331,20210331,20210430,20210430,0
601512.SH,2021-07-08,20210331,20210331,20210428,20210428,0
002788.SZ,2021-07-08,20210331,20210331,20210428,20210428,0
300451.SZ,2021-07-08,20210331,20210331,20210423,20210423,0
300003.SZ,2021-07-08,20210331,20210331,20210428,20210428,0
600305.SH,2021-07-08,20210331,20210331,20210428,20210428,0
601225.SH,2021-07-08,20210331,20210331,20210430,20210430,0
603387.SH,2021-07-08,20210331,20210331,20210428,20210428,0
603630.SH,2021-07-08,20210331,20210331,20210428,20210428,0
300644.SZ,2021-07-08,20210331,20210331,20210426,20210426,0
601666.SH,2021-07-08,20210331,20210331,20210427,20210427,0
603808.SH,2021-07-08,20210331,20210331,20210416,20210416,0
600794.SH,2021-07-08,20210331,20210331,20210430,20210430,0
300030.SZ,2021-07-08,20210331,20210331,20210421,20210421,0
600600.SH,2021-07-08,20210331,20210331,20210423,20210423,0
601699.SH,2021-07-08,20210331,20210331,20210426,20210426,0
300086.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
000516.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
002587.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
300558.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
300119.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
600624.SH,2021-07-08,20210331,20210331,20210430,20210430,0
000514.SZ,2021-07-08,20210331,20210331,20210415,20210415,0
000796.SZ,2021-07-08,20210331,20210331,20210430,20210430,0
000719.SZ,2021-07-08,20210331,20210331,20210427,20210427,0
002322.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
600645.SH,2021-07-08,20210331,20210331,20210424,20210424,0
002392.SZ,2021-07-08,20210331,20210331,20210424,20210424,0
002306.SZ,2021-07-08,20210331,20210331,20210413,20210413,0
603577.SH,2021-07-08,20210331,20210331,20210430,20210430,0
600865.SH,2021-07-08,20210331,20210331,20210429,20210429,0
688658.SH,2021-07-08,20210331,20210331,20210429,20210429,0
000869.SZ,2021-07-08,20210331,20210331,20210429,20210429,0
600050.SH,2021-07-08,20210331,20210331,20210422,20210422,0
600736.SH,2021-07-08,20210331,20210331,20210430,20210430,0
600827.SH,2021-07-08,20210331,20210331,20210430,20210430,0
002004.SZ,2021-07-08,20210331,20210331,20210428,20210428,0
600997.SH,2021-07-08,20210331,20210331,20210427,20210427,0
603590.SH,2021-07-08,20210331,20210331,20210428,20210428,0
