kind,ts_code,end_date,ann_date,n_rows,n_update_flag_vals,n_f_ann_vals,n_value_vals
income,300021.SZ,20191231,20200410,2,2,1,1
income,300021.SZ,20200331,20200428,2,2,1,1
income,300021.SZ,20200630,20200825,2,2,1,1
income,300021.SZ,20200930,20201028,2,2,1,1
income,300021.SZ,20201231,20210420,2,2,1,1
income,300021.SZ,20211231,20220412,2,2,1,1
income,300021.SZ,20220331,20220428,2,2,1,1
income,300021.SZ,20221231,20230411,2,2,1,1
income,300021.SZ,20230331,20230425,2,2,1,1
income,300021.SZ,20240630,20240822,2,2,1,1
income,300022.SZ,20180930,20181030,2,2,1,1
income,300022.SZ,20181231,20190427,2,2,1,1
income,300022.SZ,20190930,20191030,2,2,1,1
income,300022.SZ,20191231,20200429,2,2,1,1
income,300022.SZ,20200331,20200429,2,2,1,1
income,300022.SZ,20200630,20200828,2,2,1,1
income,300022.SZ,20200930,20201029,2,2,1,1
income,300022.SZ,20201231,20210428,2,2,1,1
income,300022.SZ,20210930,20211029,2,2,1,1
income,300022.SZ,20211231,20220423,2,2,1,1
income,300022.SZ,20220331,20220429,2,2,1,1
income,300022.SZ,20221231,20230422,2,2,1,1
income,300022.SZ,20230630,20230819,2,2,1,1
income,300023.SZ,20171231,20180428,2,2,1,1
income,300023.SZ,20181231,20190322,2,2,1,1
income,300023.SZ,20190930,20191028,2,2,1,1
income,300023.SZ,20191231,20200411,2,2,1,1
income,300023.SZ,20200331,20200428,2,2,1,1
income,300023.SZ,20200630,20200827,2,2,1,1
income,300023.SZ,20200930,20201030,2,2,1,1
income,300023.SZ,20201231,20210427,2,2,1,1
income,300023.SZ,20210331,20210427,2,2,1,1
income,300023.SZ,20210930,20211028,2,2,1,1
income,300023.SZ,20211231,20220430,2,2,1,1
income,300023.SZ,20220331,20220430,2,2,1,1
income,300023.SZ,20221231,20230325,2,2,1,1
income,300024.SZ,20180930,20181026,2,2,1,1
income,300024.SZ,20181231,20190315,2,2,1,1
income,300024.SZ,20190630,20190824,2,2,1,1
income,300024.SZ,20190930,20191026,2,2,1,1
income,300024.SZ,20191231,20200427,2,2,1,1
income,300024.SZ,20200331,20200428,2,2,1,1
income,300024.SZ,20200630,20200827,2,2,1,1
income,300024.SZ,20200930,20201029,2,2,1,1
income,300024.SZ,20201231,20210429,2,2,1,1
income,300024.SZ,20210930,20211027,2,2,1,1
income,300024.SZ,20211231,20220429,2,2,1,1
income,300024.SZ,20220331,20220429,2,2,1,1
income,300024.SZ,20221231,20230414,2,2,1,1
income,300024.SZ,20240331,20240429,2,2,1,1
income,300025.SZ,20180930,20181029,2,2,1,1
income,300025.SZ,20181231,20190316,2,2,1,1
income,300025.SZ,20190930,20191022,2,2,1,1
income,300025.SZ,20191231,20200427,2,2,1,1
income,300025.SZ,20200630,20200828,2,2,1,1
income,300025.SZ,20200930,20201030,2,2,1,1
income,300025.SZ,20201231,20210428,2,2,1,1
income,300025.SZ,20210930,20211029,2,2,1,1
income,300025.SZ,20211231,20220428,2,2,1,1
income,300025.SZ,20220331,20220428,2,2,1,1
income,300025.SZ,20221231,20230331,2,2,1,1
income,300025.SZ,20230630,20230830,2,2,1,1
income,300025.SZ,20240331,20240426,2,2,1,1
income,300025.SZ,20240930,20241030,2,2,1,1
income,300026.SZ,20180930,20181030,2,2,1,1
income,300026.SZ,20181231,20190403,2,2,1,1
income,300026.SZ,20190630,20190827,2,2,1,1
income,300026.SZ,20190930,20191029,2,2,1,1
income,300026.SZ,20191231,20200428,2,2,1,1
income,300026.SZ,20200331,20200429,2,2,1,1
income,300026.SZ,20200630,20200825,2,2,1,1
income,300026.SZ,20200930,20201030,2,2,1,1
income,300026.SZ,20201231,20210331,2,2,1,1
income,300026.SZ,20210930,20211029,2,2,1,1
income,300026.SZ,20211231,20220331,2,2,1,1
income,300026.SZ,20220331,20220429,2,2,1,1
income,300026.SZ,20221231,20230331,2,2,1,1
income,300026.SZ,20230930,20231026,2,2,1,1
income,300026.SZ,20240930,20241025,2,2,1,1
income,300027.SZ,20180930,20181026,2,2,1,1
income,300027.SZ,20190930,20191026,2,2,1,1
income,300027.SZ,20191231,20200429,2,2,1,1
income,300027.SZ,20200331,20200429,2,2,1,1
income,300027.SZ,20200630,20200827,2,2,1,1
income,300027.SZ,20200930,20201028,2,2,1,1
income,300027.SZ,20201231,20210428,2,2,1,1
income,300027.SZ,20210930,20211029,2,2,1,1
income,300027.SZ,20211231,20220428,2,2,1,1
income,300027.SZ,20220331,20220428,2,2,1,1
income,300027.SZ,20220630,20220826,2,2,1,1
income,300027.SZ,20221231,20230428,2,2,1,1
income,300029.SZ,20181231,20190418,2,2,2,2
income,300029.SZ,20190930,20191024,2,2,1,1
income,300029.SZ,20191231,20200429,2,2,1,1
income,300029.SZ,20200331,20200429,2,2,1,1
income,300029.SZ,20200630,20200826,2,2,1,1
income,300029.SZ,20200930,20201030,2,2,1,1
income,300029.SZ,20201231,20210423,2,2,1,1
income,300029.SZ,20210930,20211026,2,2,1,1
income,300029.SZ,20211231,20220429,2,2,1,1
income,300029.SZ,20220331,20220429,2,2,1,1
income,300029.SZ,20221231,20230424,2,2,1,1
income,300029.SZ,20230630,20230826,2,2,1,1
income,300029.SZ,20231231,20240426,2,2,1,1
income,300030.SZ,20180930,20181025,2,2,1,1
income,300030.SZ,20181231,20190426,2,2,1,1
income,300030.SZ,20190930,20191026,2,2,1,1
income,300030.SZ,20191231,20200307,2,2,1,1
income,300030.SZ,20200331,20200425,2,2,1,1
income,300030.SZ,20200630,20200815,2,2,1,1
income,300030.SZ,20200930,20201030,2,2,1,1
income,300030.SZ,20201231,20210421,2,2,1,1
income,300030.SZ,20211231,20220425,2,2,1,1
income,300030.SZ,20220930,20221026,2,2,1,1
income,300030.SZ,20230930,20231027,2,2,1,1
income,300031.SZ,20180930,20181027,2,2,1,1
income,300031.SZ,20181231,20190425,2,2,1,1
income,300031.SZ,20190930,20191028,2,2,1,1
income,300031.SZ,20191231,20200416,2,2,1,1
income,300031.SZ,20200331,20200416,2,2,1,1
income,300031.SZ,20200630,20200827,2,2,1,1
income,300031.SZ,20200930,20201030,2,2,1,1
income,300031.SZ,20201231,20210424,2,2,1,1
income,300031.SZ,20210930,20211027,2,2,1,1
income,300031.SZ,20211231,20220423,2,2,1,1
income,300031.SZ,20220331,20220423,2,2,1,1
income,300031.SZ,20221231,20230427,2,2,1,1
income,300031.SZ,20230930,20231027,2,2,1,1
income,300032.SZ,20180930,20181030,2,2,1,1
income,300032.SZ,20181231,20190424,2,2,1,1
income,300032.SZ,20190930,20191026,2,2,1,1
income,300032.SZ,20191231,20200428,2,2,1,1
income,300032.SZ,20200331,20200429,2,2,1,1
income,300032.SZ,20200630,20200825,2,2,1,1
income,300032.SZ,20200930,20201027,2,2,1,1
income,300032.SZ,20201231,20210423,2,2,1,1
income,300032.SZ,20210930,20211029,2,2,1,1
income,300032.SZ,20211231,20220428,2,2,1,1
income,300032.SZ,20220331,20220429,2,2,1,1
income,300032.SZ,20221231,20230428,2,2,1,1
income,300032.SZ,20230930,20231028,2,2,1,1
income,300033.SZ,20180930,20181026,2,2,1,1
income,300033.SZ,20181231,20190226,2,2,1,1
income,300033.SZ,20190630,20190824,2,2,1,1
income,300033.SZ,20190930,20191028,2,2,1,1
income,300033.SZ,20191231,20200225,2,2,1,1
income,300033.SZ,20200331,20200428,2,2,1,1
income,300033.SZ,20200630,20200825,2,2,1,1
income,300033.SZ,20200930,20201024,2,2,1,1
income,300033.SZ,20201231,20210302,2,2,1,1
income,300033.SZ,20210930,20211027,2,2,1,1
income,300033.SZ,20211231,20220301,2,2,1,1
income,300033.SZ,20220331,20220426,2,2,1,1
income,300033.SZ,20220930,20221022,2,2,1,1
income,300033.SZ,20221231,20230228,2,2,1,1
income,300033.SZ,20230630,20230729,2,2,1,1
income,300034.SZ,20180930,20181019,2,2,1,1
income,300034.SZ,20181231,20190321,2,2,1,1
income,300034.SZ,20190930,20191028,2,2,1,1
income,300034.SZ,20191231,20200415,2,2,1,1
income,300034.SZ,20200331,20200420,2,2,1,1
income,300034.SZ,20200630,20200806,2,2,1,1
income,300034.SZ,20200930,20201029,2,2,1,1
income,300034.SZ,20201231,20210423,2,2,1,1
income,300034.SZ,20210930,20211027,2,2,1,1
income,300034.SZ,20211231,20220427,2,2,1,1
income,300034.SZ,20220331,20220427,2,2,1,1
income,300035.SZ,20180930,20181030,2,2,1,1
income,300035.SZ,20181231,20190427,2,2,1,1
income,300035.SZ,20190930,20191029,2,2,1,1
income,300035.SZ,20191231,20200421,2,2,1,1
income,300035.SZ,20200331,20200429,2,2,1,1
income,300035.SZ,20200630,20200828,2,2,1,1
income,300035.SZ,20200930,20201030,2,2,1,1
income,300035.SZ,20201231,20210428,2,2,1,1
income,300035.SZ,20211231,20220428,2,2,1,1
income,300035.SZ,20220331,20220428,2,2,1,1
income,300035.SZ,20221231,20230425,2,2,1,1
income,300035.SZ,20230630,20230830,2,2,1,1
income,300035.SZ,20240331,20240427,2,2,1,1
income,300036.SZ,20180930,20181018,2,2,1,1
income,300036.SZ,20181231,20190410,2,2,1,1
income,300036.SZ,20190630,20190814,2,2,1,1
income,300036.SZ,20190930,20191021,2,2,1,1
income,300036.SZ,20191231,20200410,2,2,1,1
income,300036.SZ,20200630,20200807,2,2,1,1
income,300036.SZ,20200930,20201027,2,2,1,1
income,300036.SZ,20201231,20210325,2,2,1,1
income,300036.SZ,20210930,20211027,2,2,1,1
income,300036.SZ,20211231,20220325,2,2,1,1
income,300036.SZ,20220331,20220429,2,2,1,1
income,300036.SZ,20221231,20230331,2,2,1,1
income,300036.SZ,20230630,20230815,2,2,1,1
income,300037.SZ,20180930,20181024,2,2,1,1
income,300037.SZ,20181231,20190319,2,2,1,1
income,300037.SZ,20190630,20190730,2,2,1,1
income,300037.SZ,20190930,20191022,2,2,1,1
income,300037.SZ,20191231,20200424,2,2,1,1
income,300037.SZ,20200331,20200424,2,2,1,1
income,300037.SZ,20200630,20200731,2,2,1,1
income,300037.SZ,20200930,20201029,2,2,1,1
income,300037.SZ,20201231,20210326,2,2,1,1
income,300037.SZ,20210930,20211027,2,2,1,1
income,300037.SZ,20211231,20220329,2,2,1,1
income,300037.SZ,20220331,20220429,2,2,1,1
income,300037.SZ,20221231,20230328,2,2,1,1
income,300038.SZ,20180930,20181027,2,2,1,1
income,300038.SZ,20181231,20190412,2,2,1,1
income,300038.SZ,20190630,20190824,2,2,1,1
income,300038.SZ,20190930,20191026,2,2,1,1
income,300038.SZ,20191231,20200425,2,2,1,1
income,300038.SZ,20200331,20200428,2,2,1,1
income,300038.SZ,20200630,20200827,2,2,1,1
income,300038.SZ,20200930,20201029,2,2,1,1
income,300038.SZ,20201231,20210429,2,2,1,1
income,300038.SZ,20210331,20210429,2,2,1,1
income,300038.SZ,20210930,20211026,2,2,1,1
income,300038.SZ,20211231,20220429,2,2,1,1
income,300038.SZ,20220331,20220429,2,2,1,1
income,300038.SZ,20221231,20230429,2,2,1,1
income,300039.SZ,20180930,20181026,2,2,1,1
income,300039.SZ,20181231,20190423,2,2,1,1
income,300039.SZ,20190930,20191025,2,2,1,1
income,300039.SZ,20191231,20200427,2,2,1,1
income,300039.SZ,20200630,20200826,2,2,1,1
income,300039.SZ,20200930,20201029,2,2,1,1
income,300039.SZ,20201231,20210423,2,2,1,1
income,300039.SZ,20211231,20220426,2,2,1,1
income,300039.SZ,20220331,20220428,2,2,1,1
income,300039.SZ,20221231,20230419,2,2,1,1
income,300039.SZ,20230930,20231018,2,2,1,1
income,300040.SZ,20180930,20181027,2,2,1,1
income,300040.SZ,20181231,20190426,2,2,1,1
income,300040.SZ,20190930,20191030,2,2,1,1
income,300040.SZ,20191231,20200425,2,2,1,1
income,300040.SZ,20200331,20200430,2,2,1,1
income,300040.SZ,20200630,20200828,2,2,1,1
income,300040.SZ,20200930,20201028,2,2,1,1
income,300040.SZ,20201231,20210427,2,2,1,1
income,300040.SZ,20210930,20211027,2,2,1,1
income,300040.SZ,20211231,20220425,2,2,1,1
income,300040.SZ,20220331,20220429,2,2,1,1
income,300040.SZ,20221231,20230422,2,2,1,1
income,300041.SZ,20180930,20181024,2,2,1,1
income,300041.SZ,20181231,20190321,2,2,1,1
income,300041.SZ,20190630,20190808,2,2,1,1
income,300041.SZ,20190930,20191021,2,2,1,1
income,300041.SZ,20191231,20200423,2,2,1,1
income,300041.SZ,20200331,20200423,2,2,1,1
income,300041.SZ,20200630,20200724,2,2,1,1
income,300041.SZ,20200930,20201031,2,2,1,1
income,300041.SZ,20201231,20210409,2,2,1,1
income,300041.SZ,20210930,20211030,2,2,1,1
income,300041.SZ,20211231,20220423,2,2,1,1
income,300041.SZ,20220331,20220427,2,2,1,1
income,300041.SZ,20221231,20230418,2,2,1,1
income,300041.SZ,20230630,20230825,2,2,1,1
income,300041.SZ,20230930,20231028,2,2,1,1
income,300042.SZ,20180930,20181020,2,2,1,1
income,300042.SZ,20181231,20190313,2,2,1,1
income,300042.SZ,20190630,20190824,2,2,1,1
income,300042.SZ,20190930,20191026,2,2,1,1
income,300042.SZ,20191231,20200418,2,2,1,1
income,300042.SZ,20200331,20200429,2,2,1,1
income,300042.SZ,20200630,20200828,2,2,1,1
income,300042.SZ,20200930,20201028,2,2,1,1
income,300042.SZ,20201231,20210427,2,2,1,1
income,300042.SZ,20210930,20211029,2,2,1,1
income,300042.SZ,20211231,20220408,2,2,1,1
income,300042.SZ,20220331,20220428,2,2,1,1
income,300042.SZ,20221231,20230426,2,2,1,1
income,300042.SZ,20230630,20230818,2,2,1,1
income,300042.SZ,20240930,20241030,2,2,1,1
income,300043.SZ,20180930,20181027,2,2,1,1
income,300043.SZ,20181231,20190425,2,2,1,1
income,300043.SZ,20190930,20191015,2,2,1,1
income,300043.SZ,20191231,20200427,2,2,1,1
income,300043.SZ,20200630,20200827,2,2,1,1
income,300043.SZ,20200930,20201029,2,2,1,1
income,300043.SZ,20201231,20210427,2,2,1,1
income,300043.SZ,20211231,20220428,2,2,1,1
income,300043.SZ,20220331,20220428,2,2,1,1
income,300043.SZ,20221231,20230422,2,2,1,1
income,300044.SZ,20180930,20181030,2,2,1,1
income,300044.SZ,20181231,20190423,2,2,2,2
income,300044.SZ,20190630,20190830,2,2,1,1
income,300044.SZ,20190930,20191030,2,2,1,1
income,300044.SZ,20191231,20200428,2,2,1,1
income,300044.SZ,20200331,20200428,2,2,1,1
income,300044.SZ,20200630,20200828,2,2,1,1
income,300044.SZ,20200930,20201030,2,2,1,1
income,300044.SZ,20201231,20210429,2,2,1,1
income,300044.SZ,20210930,20211029,2,2,1,1
income,300044.SZ,20211231,20220428,2,2,1,1
income,300044.SZ,20221231,20230425,2,2,1,1
income,300044.SZ,20240930,20241030,2,2,1,1
income,300045.SZ,20180930,20181020,2,2,1,1
income,300045.SZ,20181231,20190329,2,2,1,1
income,300045.SZ,20190930,20191026,2,2,1,1
income,300045.SZ,20191231,20200428,2,2,1,1
income,300045.SZ,20200331,20200429,2,2,1,1
income,300045.SZ,20200630,20200731,2,2,1,1
income,300045.SZ,20200930,20201028,2,2,1,1
income,300045.SZ,20201231,20210426,2,2,1,1
income,300045.SZ,20210930,20211030,2,2,1,1
income,300045.SZ,20211231,20220426,2,2,1,1
income,300045.SZ,20220331,20220428,2,2,1,1
income,300045.SZ,20220930,20221028,2,2,1,1
income,300045.SZ,20221231,20230421,2,2,1,1
income,300045.SZ,20230630,20230812,2,2,1,1
income,300045.SZ,20231231,20240425,2,2,1,1
income,300046.SZ,20180930,20181026,2,2,1,1
income,300046.SZ,20181231,20190425,2,2,1,1
income,300046.SZ,20190930,20191025,2,2,1,1
income,300046.SZ,20191231,20200420,2,2,1,1
income,300046.SZ,20200331,20200428,2,2,1,1
income,300046.SZ,20200630,20200819,2,2,1,1
income,300046.SZ,20200930,20201024,2,2,1,1
income,300046.SZ,20201231,20210424,2,2,1,1
income,300046.SZ,20210930,20211027,2,2,1,1
income,300046.SZ,20211231,20220422,2,2,1,1
income,300046.SZ,20220331,20220422,2,2,1,1
income,300046.SZ,20221231,20230414,2,2,1,1
income,300047.SZ,20180930,20181023,2,2,1,1
income,300047.SZ,20181231,20190329,2,2,1,1
income,300047.SZ,20190630,20190816,2,2,1,1
income,300047.SZ,20190930,20191030,2,2,1,1
income,300047.SZ,20191231,20200421,2,2,1,1
income,300047.SZ,20200331,20200421,2,2,1,1
income,300047.SZ,20200630,20200815,2,2,1,1
income,300047.SZ,20200930,20201028,2,2,1,1
income,300047.SZ,20201231,20210331,2,2,1,1
income,300047.SZ,20210930,20211029,2,2,1,1
income,300047.SZ,20211231,20220323,2,2,1,1
income,300047.SZ,20220331,20220426,2,2,1,1
income,300047.SZ,20221231,20230329,2,2,1,1
income,300047.SZ,20230630,20230815,2,2,1,1
income,300048.SZ,20180930,20181026,2,2,1,1
income,300048.SZ,20181231,20190426,2,2,1,1
income,300048.SZ,20190630,20190829,2,2,1,1
income,300048.SZ,20190930,20191024,2,2,1,1
income,300048.SZ,20191231,20200424,2,2,1,1
income,300048.SZ,20200331,20200424,2,2,1,1
income,300048.SZ,20200630,20200820,2,2,1,1
income,300048.SZ,20200930,20201024,2,2,1,1
income,300048.SZ,20201231,20210420,2,2,1,1
income,300048.SZ,20211231,20220412,2,2,1,1
income,300048.SZ,20221231,20230418,2,2,1,1
income,300049.SZ,20180930,20181030,2,2,1,1
income,300049.SZ,20181231,20190426,2,2,1,1
income,300049.SZ,20190930,20191030,2,2,1,1
income,300049.SZ,20191231,20200428,2,2,1,1
income,300049.SZ,20200331,20200428,2,2,1,1
income,300049.SZ,20200630,20200828,2,2,1,1
income,300049.SZ,20200930,20201029,2,2,1,1
income,300049.SZ,20201231,20210428,2,2,1,1
income,300049.SZ,20210930,20211029,2,2,1,1
income,300049.SZ,20211231,20220428,2,2,1,1
income,300049.SZ,20220331,20220428,2,2,1,1
income,300049.SZ,20230630,20230829,2,2,1,1
income,300050.SZ,20180930,20181027,2,2,1,1
income,300050.SZ,20181231,20190425,2,2,1,1
income,300050.SZ,20190930,20191026,2,2,1,1
income,300050.SZ,20191231,20200424,2,2,1,1
income,300050.SZ,20200630,20200827,2,2,1,1
income,300050.SZ,20200930,20201016,2,2,1,1
income,300050.SZ,20201231,20210227,2,2,1,1
income,300050.SZ,20210930,20211027,2,2,1,1
income,300050.SZ,20211231,20220428,2,2,1,1
income,300050.SZ,20220331,20220428,2,2,1,1
income,300050.SZ,20221231,20230427,2,2,1,1
income,300051.SZ,20180930,20181026,2,2,1,1
income,300051.SZ,20181231,20190419,2,2,1,1
income,300051.SZ,20190630,20190816,2,2,1,1
income,300051.SZ,20190930,20191028,2,2,1,1
income,300051.SZ,20191231,20200428,2,2,1,1
income,300051.SZ,20200331,20200429,2,2,1,1
income,300051.SZ,20200630,20200821,2,2,1,1
income,300051.SZ,20200930,20201027,2,2,1,1
income,300051.SZ,20201231,20210423,2,2,1,1
income,300051.SZ,20211231,20220415,2,2,1,1
income,300051.SZ,20220331,20220426,2,2,1,1
income,300051.SZ,20221231,20230421,2,2,2,2
income,300051.SZ,20240930,20241025,2,2,1,1
income,300052.SZ,20171231,20180321,2,2,1,1
income,300052.SZ,20180630,20180813,2,2,1,1
income,300052.SZ,20180930,20181030,2,2,1,1
income,300052.SZ,20190930,20191029,2,2,1,1
income,300052.SZ,20191231,20200327,2,2,2,2
income,300052.SZ,20200630,20200814,2,2,1,1
income,300052.SZ,20200930,20201029,2,2,1,1
income,300052.SZ,20201231,20210428,2,2,2,2
income,300052.SZ,20211231,20220429,2,2,2,2
income,300052.SZ,20220331,20220429,2,2,1,1
income,300052.SZ,20220930,20221028,2,2,1,1
income,300052.SZ,20221231,20230427,2,2,1,1
income,300052.SZ,20230331,20230427,2,2,1,1
income,300053.SZ,20180930,20181030,2,2,1,1
income,300053.SZ,20181231,20190427,2,2,1,1
income,300053.SZ,20190930,20191030,2,2,1,1
income,300053.SZ,20191231,20200430,2,2,1,1
income,300053.SZ,20200331,20200430,2,2,1,1
income,300053.SZ,20200630,20200827,2,2,1,1
income,300053.SZ,20200930,20201030,2,2,1,1
income,300053.SZ,20201231,20210427,2,2,1,1
income,300053.SZ,20210630,20210830,2,2,1,1
income,300053.SZ,20210930,20211029,2,2,1,1
income,300053.SZ,20211231,20220427,2,2,1,1
income,300053.SZ,20220331,20220428,2,2,1,1
income,300053.SZ,20221231,20230415,2,2,1,1
income,300053.SZ,20240331,20240429,2,2,1,1
income,300054.SZ,20180930,20181026,2,2,1,1
income,300054.SZ,20181231,20190323,2,2,1,1
income,300054.SZ,20190630,20190813,2,2,1,1
income,300054.SZ,20190930,20191026,2,2,1,1
income,300054.SZ,20191231,20200528,2,2,1,1
income,300054.SZ,20200331,20200429,2,2,1,1
income,300054.SZ,20200630,20200822,2,2,1,1
income,300054.SZ,20200930,20201028,2,2,1,1
income,300054.SZ,20201231,20210410,2,2,1,1
income,300054.SZ,20211231,20220415,2,2,1,1
income,300054.SZ,20220331,20220426,2,2,1,1
income,300054.SZ,20221231,20230411,2,2,1,1
income,300054.SZ,20240930,20241025,2,2,1,1
income,300055.SZ,20171231,20180425,2,2,1,1
income,300055.SZ,20180930,20181025,2,2,1,1
income,300055.SZ,20181231,20190426,2,2,1,1
income,300055.SZ,20190630,20190816,2,2,1,1
income,300055.SZ,20190930,20191025,2,2,1,1
income,300055.SZ,20191231,20200429,2,2,1,1
income,300055.SZ,20200331,20200429,2,2,1,1
income,300055.SZ,20200630,20200820,2,2,1,1
income,300055.SZ,20200930,20201028,2,2,1,1
income,300055.SZ,20201231,20210428,2,2,1,1
income,300055.SZ,20210930,20211027,2,2,1,1
income,300055.SZ,20211231,20220325,2,2,1,1
income,300055.SZ,20220331,20220428,2,2,1,1
income,300055.SZ,20221231,20230420,2,2,1,1
income,300056.SZ,20180930,20181025,2,2,1,1
income,300056.SZ,20181231,20190424,2,2,1,1
income,300056.SZ,20190930,20191025,2,2,1,1
income,300056.SZ,20191231,20200422,2,2,1,1
income,300056.SZ,20200331,20200428,2,2,1,1
income,300056.SZ,20200630,20200826,2,2,1,1
income,300056.SZ,20200930,20201026,2,2,1,1
income,300056.SZ,20201231,20210227,2,2,1,1
income,300056.SZ,20211231,20220427,2,2,1,1
income,300056.SZ,20220331,20220427,2,2,1,1
income,300056.SZ,20230331,20230427,2,2,1,1
income,300056.SZ,20230930,20231026,2,2,1,1
income,300057.SZ,20180930,20181030,2,2,1,1
income,300057.SZ,20181231,20190410,2,2,1,1
income,300057.SZ,20190630,20190830,2,2,1,1
income,300057.SZ,20190930,20191030,2,2,1,1
income,300057.SZ,20191231,20200401,2,2,1,1
income,300057.SZ,20200331,20200429,2,2,1,1
income,300057.SZ,20200630,20200828,2,2,1,1
income,300057.SZ,20200930,20201030,2,2,1,1
income,300057.SZ,20201231,20210410,2,2,1,1
income,300057.SZ,20210930,20211027,2,2,1,1
income,300057.SZ,20211231,20220330,2,2,1,1
income,300057.SZ,20220331,20220428,2,2,1,1
income,300057.SZ,20221231,20230411,2,2,1,1
income,300058.SZ,20180930,20181027,2,2,1,1
income,300058.SZ,20181231,20190425,2,2,1,1
income,300058.SZ,20190930,20191022,2,2,1,1
income,300058.SZ,20191231,20200428,2,2,1,1
income,300058.SZ,20200331,20200428,2,2,1,1
income,300058.SZ,20200630,20200820,2,2,1,1
income,300058.SZ,20200930,20201023,2,2,1,1
income,300058.SZ,20201231,20210428,2,2,1,1
income,300058.SZ,20211231,20220428,2,2,1,1
income,300058.SZ,20220331,20220428,2,2,1,1
income,300058.SZ,20221231,20230420,2,2,1,1
income,300058.SZ,20240930,20241030,2,2,1,1
income,300059.SZ,20180630,20180803,2,2,1,1
income,300059.SZ,20180930,20181023,2,2,1,1
income,300059.SZ,20181231,20190306,2,2,1,1
income,300059.SZ,20190630,20190727,2,2,1,1
income,300059.SZ,20190930,20191022,2,2,1,1
income,300059.SZ,20191231,20200410,2,2,1,1
income,300059.SZ,20200331,20200418,2,2,1,1
income,300059.SZ,20200630,20200812,2,2,1,1
income,300059.SZ,20200930,20201022,2,2,1,1
income,300059.SZ,20201231,20210427,2,2,1,1
income,300059.SZ,20210930,20211016,2,2,1,1
income,300059.SZ,20211231,20220319,2,2,1,1
income,300059.SZ,20220630,20220813,2,2,1,1
income,300059.SZ,20221231,20230318,2,2,1,1
