con_code,industry_code,industry_name,in_date,out_date,in_dt,out_dt
600095.SH,801790.SI,非银金融,20200710,,2020-07-10,
600109.SH,801790.SI,非银金融,20140221,,2014-02-21,
600120.SH,801790.SI,非银金融,20190708,,2019-07-08,
600139.SH,801790.SI,非银金融,20211213,20230324,2021-12-13,2023-03-24
600155.SH,801790.SI,非银金融,20170703,,2017-07-03,
600291.SH,801790.SI,非银金融,20140221,20220516,2014-02-21,2022-05-16
600318.SH,801790.SI,非银金融,20170703,,2017-07-03,
600369.SH,801790.SI,非银金融,20140221,,2014-02-21,
600390.SH,801790.SI,非银金融,20170703,,2017-07-03,
600517.SH,801790.SI,非银金融,20220801,,2022-08-01,
600599.SH,801790.SI,非银金融,20180716,20260529,2018-07-16,2026-05-29
600621.SH,801790.SI,非银金融,20190708,,2019-07-08,
600635.SH,801790.SI,非银金融,20140221,20160630,2014-02-21,2016-06-30
600643.SH,801790.SI,非银金融,20140221,,2014-02-21,
600695.SH,801790.SI,非银金融,20180716,20220516,2018-07-16,2022-05-16
600696.SH,801790.SI,非银金融,20190708,20211210,2019-07-08,2021-12-10
600705.SH,801790.SI,非银金融,20140221,20250526,2014-02-21,2025-05-26
600739.SH,801790.SI,非银金融,20140221,20140701,2014-02-21,2014-07-01
600747.SH,801790.SI,非银金融,20140221,20170630,2014-02-21,2017-06-30
600783.SH,801790.SI,非银金融,20140221,20211210,2014-02-21,2021-12-10
600816.SH,801790.SI,非银金融,20140221,,2014-02-21,
600830.SH,801790.SI,非银金融,20140221,,2014-02-21,
600837.SH,801790.SI,非银金融,20140221,20250303,2014-02-21,2025-03-03
600864.SH,801790.SI,非银金融,20170703,,2017-07-03,
600901.SH,801790.SI,非银金融,20180308,,2018-03-08,
600906.SH,801790.SI,非银金融,20210514,,2021-05-14,
600909.SH,801790.SI,非银金融,20161213,,2016-12-13,
600918.SH,801790.SI,非银金融,20200610,,2020-06-10,
600927.SH,801790.SI,非银金融,20211230,,2021-12-30,
600958.SH,801790.SI,非银金融,20150330,,2015-03-30,
600999.SH,801790.SI,非银金融,20140221,,2014-02-21,
601059.SH,801790.SI,非银金融,20230208,,2023-02-08,
601066.SH,801790.SI,非银金融,20180627,,2018-06-27,
601099.SH,801790.SI,非银金融,20140221,,2014-02-21,
601108.SH,801790.SI,非银金融,20171031,,2017-10-31,
601136.SH,801790.SI,非银金融,20221229,,2022-12-29,
601162.SH,801790.SI,非银金融,20181026,,2018-10-26,
601198.SH,801790.SI,非银金融,20150305,,2015-03-05,
601211.SH,801790.SI,非银金融,20150703,20250314,2015-07-03,2025-03-14
601211.SH,801790.SI,非银金融,20250318,,2025-03-18,
601236.SH,801790.SI,非银金融,20190712,,2019-07-12,
601318.SH,801790.SI,非银金融,20140221,,2014-02-21,
601319.SH,801790.SI,非银金融,20181123,,2018-11-23,
601336.SH,801790.SI,非银金融,20140221,,2014-02-21,
601375.SH,801790.SI,非银金融,20170110,,2017-01-10,
601377.SH,801790.SI,非银金融,20140221,,2014-02-21,
601456.SH,801790.SI,非银金融,20200807,,2020-08-07,
601555.SH,801790.SI,非银金融,20140221,,2014-02-21,
601601.SH,801790.SI,非银金融,20140221,,2014-02-21,
601628.SH,801790.SI,非银金融,20140221,,2014-02-21,
601688.SH,801790.SI,非银金融,20140221,,2014-02-21,
601696.SH,801790.SI,非银金融,20200304,,2020-03-04,
601788.SH,801790.SI,非银金融,20140221,,2014-02-21,
601878.SH,801790.SI,非银金融,20170703,,2017-07-03,
601881.SH,801790.SI,非银金融,20170206,,2017-02-06,
601901.SH,801790.SI,非银金融,20140221,,2014-02-21,
601990.SH,801790.SI,非银金融,20180621,,2018-06-21,
601995.SH,801790.SI,非银金融,20201109,,2020-11-09,
603093.SH,801790.SI,非银金融,20190906,,2019-09-06,
603300.SH,801790.SI,非银金融,20150605,,2015-06-05,
000007.SZ,801230.SI,综合,20121008,20130628,2012-10-08,2013-06-28
000007.SZ,801230.SI,综合,20170703,20190705,2017-07-03,2019-07-05
000008.SZ,801230.SI,综合,19920507,20130628,1992-05-07,2013-06-28
000009.SZ,801230.SI,综合,20130701,20211210,2013-07-01,2021-12-10
000010.SZ,801230.SI,综合,20070703,20130718,2007-07-03,2013-07-18
000010.SZ,801230.SI,综合,20130722,20150630,2013-07-22,2015-06-30
000018.SZ,801230.SI,综合,20130701,20150630,2013-07-01,2015-06-30
000025.SZ,801230.SI,综合,20230706,,2023-07-06,
000030.SZ,801230.SI,综合,20111010,20130628,2011-10-10,2013-06-28
000038.SZ,801230.SI,综合,20211213,20230616,2021-12-13,2023-06-16
000040.SZ,801230.SI,综合,19940808,20100601,1994-08-08,2010-06-01
000055.SZ,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
000068.SZ,801230.SI,综合,20130701,20170630,2013-07-01,2017-06-30
000151.SZ,801230.SI,综合,20070703,20101008,2007-07-03,2010-10-08
000409.SZ,801230.SI,综合,20070703,20130628,2007-07-03,2013-06-28
000409.SZ,801230.SI,综合,20170703,20220729,2017-07-03,2022-07-29
000421.SZ,801230.SI,综合,20140702,20160630,2014-07-02,2016-06-30
000421.SZ,801230.SI,综合,20230706,,2023-07-06,
000507.SZ,801230.SI,综合,19930326,20110930,1993-03-26,2011-09-30
000509.SZ,801230.SI,综合,19930507,20110930,1993-05-07,2011-09-30
000523.SZ,801230.SI,综合,20240731,,2024-07-31,
000529.SZ,801230.SI,综合,20111010,20150520,2011-10-10,2015-05-20
000529.SZ,801230.SI,综合,20150522,20190705,2015-05-22,2019-07-05
000546.SZ,801230.SI,综合,20140702,20150630,2014-07-02,2015-06-30
000547.SZ,801230.SI,综合,20070703,20140701,2007-07-03,2014-07-01
000551.SZ,801230.SI,综合,20111010,20150630,2011-10-10,2015-06-30
000578.SZ,801230.SI,综合,20070703,20090601,2007-07-03,2009-06-01
000584.SZ,801230.SI,综合,19951128,20070702,1995-11-28,2007-07-02
000593.SZ,801230.SI,综合,20070703,20150630,2007-07-03,2015-06-30
000593.SZ,801230.SI,综合,20151103,20160218,2015-11-03,2016-02-18
000611.SZ,801230.SI,综合,20150701,20160630,2015-07-01,2016-06-30
000620.SZ,801230.SI,综合,20111010,20120928,2011-10-10,2012-09-28
000622.SZ,801230.SI,综合,20130218,20130628,2013-02-18,2013-06-28
000622.SZ,801230.SI,综合,20211213,20250624,2021-12-13,2025-06-24
000628.SZ,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
000632.SZ,801230.SI,综合,20070703,,2007-07-03,
000638.SZ,801230.SI,综合,20170703,20211210,2017-07-03,2021-12-10
000652.SZ,801230.SI,综合,20061010,,2006-10-10,
000669.SZ,801230.SI,综合,20120702,20130628,2012-07-02,2013-06-28
000671.SZ,801230.SI,综合,19961218,20070702,1996-12-18,2007-07-02
000681.SZ,801230.SI,综合,20130218,20140701,2013-02-18,2014-07-01
000691.SZ,801230.SI,综合,20070703,20120928,2007-07-03,2012-09-28
000701.SZ,801230.SI,综合,20070703,20150630,2007-07-03,2015-06-30
000703.SZ,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
000710.SZ,801230.SI,综合,20111010,20120928,2011-10-10,2012-09-28
000711.SZ,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
000716.SZ,801230.SI,综合,19970418,20070702,1997-04-18,2007-07-02
000722.SZ,801230.SI,综合,20061010,20070702,2006-10-10,2007-07-02
000722.SZ,801230.SI,综合,20120618,20130628,2012-06-18,2013-06-28
000753.SZ,801230.SI,综合,20211213,,2021-12-13,
000803.SZ,801230.SI,综合,20070703,20100601,2007-07-03,2010-06-01
000813.SZ,801230.SI,综合,20111010,20150630,2011-10-10,2015-06-30
000833.SZ,801230.SI,综合,20170703,20190705,2017-07-03,2019-07-05
000833.SZ,801230.SI,综合,20211213,,2021-12-13,
000835.SZ,801230.SI,综合,19990625,20070702,1999-06-25,2007-07-02
000836.SZ,801230.SI,综合,20111010,20130628,2011-10-10,2013-06-28
000839.SZ,801230.SI,综合,20130701,20220729,2013-07-01,2022-07-29
000881.SZ,801230.SI,综合,20070703,20190705,2007-07-03,2019-07-05
000892.SZ,801230.SI,综合,20130701,20160630,2013-07-01,2016-06-30
000906.SZ,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
000915.SZ,801230.SI,综合,20030103,20110930,2003-01-03,2011-09-30
000931.SZ,801230.SI,综合,20170703,20190705,2017-07-03,2019-07-05
000933.SZ,801230.SI,综合,20150701,20151102,2015-07-01,2015-11-02
000975.SZ,801230.SI,综合,20121008,20130628,2012-10-08,2013-06-28
000993.SZ,801230.SI,综合,20160701,20190108,2016-07-01,2019-01-08
001914.SZ,801230.SI,综合,19940928,20070702,1994-09-28,2007-07-02
002018.SZ,801230.SI,综合,20170703,20190904,2017-07-03,2019-09-04
002072.SZ,801230.SI,综合,20211213,20211222,2021-12-13,2021-12-22
002072.SZ,801230.SI,综合,20211224,20230705,2021-12-24,2023-07-05
002113.SZ,801230.SI,综合,20130701,20170630,2013-07-01,2017-06-30
002131.SZ,801230.SI,综合,20150701,20151102,2015-07-01,2015-11-02
002175.SZ,801230.SI,综合,20211213,20211224,2021-12-13,2021-12-24
002175.SZ,801230.SI,综合,20211228,20220729,2021-12-28,2022-07-29
002213.SZ,801230.SI,综合,20220801,20230705,2022-08-01,2023-07-05
002316.SZ,801230.SI,综合,20260702,,2026-07-02,
002420.SZ,801230.SI,综合,20260702,,2026-07-02,
002549.SZ,801230.SI,综合,20110228,20110930,2011-02-28,2011-09-30
002575.SZ,801230.SI,综合,20260702,,2026-07-02,
002758.SZ,801230.SI,综合,20230706,20251202,2023-07-06,2025-12-02
002967.SZ,801230.SI,综合,20191115,20211210,2019-11-15,2021-12-10
003008.SZ,801230.SI,综合,20200930,20211210,2020-09-30,2021-12-10
300012.SZ,801230.SI,综合,20091109,20211210,2009-11-09,2021-12-10
300208.SZ,801230.SI,综合,20211213,20250627,2021-12-13,2025-06-27
300688.SZ,801230.SI,综合,20170817,20211210,2017-08-17,2021-12-10
300795.SZ,801230.SI,综合,20191029,20200317,2019-10-29,2020-03-17
300797.SZ,801230.SI,综合,20191108,20220729,2019-11-08,2022-07-29
300887.SZ,801230.SI,综合,20200923,20211210,2020-09-23,2021-12-10
300938.SZ,801230.SI,综合,20210203,20211210,2021-02-03,2021-12-10
300942.SZ,801230.SI,综合,20210223,20211210,2021-02-23,2021-12-10
300962.SZ,801230.SI,综合,20210416,20211210,2021-04-16,2021-12-10
300977.SZ,801230.SI,综合,20210427,20211210,2021-04-27,2021-12-10
600051.SH,801230.SI,综合,20070703,,2007-07-03,
600053.SH,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
600067.SH,801230.SI,综合,20070703,20090601,2007-07-03,2009-06-01
600070.SH,801230.SI,综合,20180716,20250429,2018-07-16,2025-04-29
600082.SH,801230.SI,综合,20170703,20190705,2017-07-03,2019-07-05
600083.SH,801230.SI,综合,20111010,20250304,2011-10-10,2025-03-04
600095.SH,801230.SI,综合,19970708,20140701,1997-07-08,2014-07-01
600110.SH,801230.SI,综合,20080603,20090601,2008-06-03,2009-06-01
600113.SH,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
600113.SH,801230.SI,综合,20160701,20180713,2016-07-01,2018-07-13
600118.SH,801230.SI,综合,20020812,20070702,2002-08-12,2007-07-02
600119.SH,801230.SI,综合,19980115,20090601,1998-01-15,2009-06-01
600128.SH,801230.SI,综合,20170703,20211210,2017-07-03,2021-12-10
600133.SH,801230.SI,综合,20070703,20170630,2007-07-03,2017-06-30
600136.SH,801230.SI,综合,20130701,20160630,2013-07-01,2016-06-30
600139.SH,801230.SI,综合,20170703,20211210,2017-07-03,2021-12-10
600149.SH,801230.SI,综合,20160701,20211210,2016-07-01,2021-12-10
600151.SH,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
600158.SH,801230.SI,综合,19980327,20100601,1998-03-27,2010-06-01
600175.SH,801230.SI,综合,20160701,20200624,2016-07-01,2020-06-24
600193.SH,801230.SI,综合,19990527,20100601,1999-05-27,2010-06-01
600200.SH,801230.SI,综合,20140702,20190705,2014-07-02,2019-07-05
600207.SH,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
600209.SH,801230.SI,综合,20070703,20090601,2007-07-03,2009-06-01
600212.SH,801230.SI,综合,20070703,20230705,2007-07-03,2023-07-05
600234.SH,801230.SI,综合,20140702,20230705,2014-07-02,2023-07-05
600247.SH,801230.SI,综合,20001123,20061009,2000-11-23,2006-10-09
600260.SH,801230.SI,综合,20140702,20170630,2014-07-02,2017-06-30
600275.SH,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
600277.SH,801230.SI,综合,20111010,20170630,2011-10-10,2017-06-30
600281.SH,801230.SI,综合,20180716,20211210,2018-07-16,2021-12-10
600382.SH,801230.SI,综合,20180716,20220729,2018-07-16,2022-07-29
600419.SH,801230.SI,综合,20121008,20180713,2012-10-08,2018-07-13
600421.SH,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
600455.SH,801230.SI,综合,20170703,20180713,2017-07-03,2018-07-13
600458.SH,801230.SI,综合,20260702,,2026-07-02,
600515.SH,801230.SI,综合,20220801,20230705,2022-08-01,2023-07-05
600539.SH,801230.SI,综合,20211213,20220729,2021-12-13,2022-07-29
600551.SH,801230.SI,综合,20020905,20090601,2002-09-05,2009-06-01
600556.SH,801230.SI,综合,20130701,20200907,2013-07-01,2020-09-07
600576.SH,801230.SI,综合,20130701,20140701,2013-07-01,2014-07-01
600603.SH,801230.SI,综合,20111010,20211210,2011-10-10,2021-12-10
600608.SH,801230.SI,综合,20070703,20160630,2007-07-03,2016-06-30
600614.SH,801230.SI,综合,20061010,20070702,2006-10-10,2007-07-02
600614.SH,801230.SI,综合,20130701,20160630,2013-07-01,2016-06-30
600617.SH,801230.SI,综合,20111010,20140701,2011-10-10,2014-07-01
600620.SH,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
600620.SH,801230.SI,综合,20160701,,2016-07-01,
600622.SH,801230.SI,综合,19921203,20140701,1992-12-03,2014-07-01
600624.SH,801230.SI,综合,19930105,20211210,1993-01-05,2021-12-10
600634.SH,801230.SI,综合,20130701,20180713,2013-07-01,2018-07-13
600647.SH,801230.SI,综合,19930504,20110930,1993-05-04,2011-09-30
600647.SH,801230.SI,综合,20211213,20230705,2021-12-13,2023-07-05
600652.SH,801230.SI,综合,19901219,20110930,1990-12-19,2011-09-30
600656.SH,801230.SI,综合,20111010,20130628,2011-10-10,2013-06-28
600659.SH,801230.SI,综合,19930528,20051230,1993-05-28,2005-12-30
600661.SH,801230.SI,综合,19930614,20140701,1993-06-14,2014-07-01
600668.SH,801230.SI,综合,20211213,20220729,2021-12-13,2022-07-29
600673.SH,801230.SI,综合,20230706,,2023-07-06,
600676.SH,801230.SI,综合,20211213,20240730,2021-12-13,2024-07-30
600677.SH,801230.SI,综合,19930928,20070702,1993-09-28,2007-07-02
600682.SH,801230.SI,综合,20230706,,2023-07-06,
600689.SH,801230.SI,综合,20220801,,2022-08-01,
600691.SH,801230.SI,综合,19931119,20130628,1993-11-19,2013-06-28
600696.SH,801230.SI,综合,20211213,20220729,2021-12-13,2022-07-29
600700.SH,801230.SI,综合,19960430,20050516,1996-04-30,2005-05-16
600701.SH,801230.SI,综合,19960528,20170630,1996-05-28,2017-06-30
600704.SH,801230.SI,综合,20170703,20190705,2017-07-03,2019-07-05
600706.SH,801230.SI,综合,19960516,20070702,1996-05-16,2007-07-02
600708.SH,801230.SI,综合,19960606,20050930,1996-06-06,2005-09-30
600708.SH,801230.SI,综合,20140702,20160630,2014-07-02,2016-06-30
600724.SH,801230.SI,综合,20070703,20130628,2007-07-03,2013-06-28
600730.SH,801230.SI,综合,19960726,20211210,1996-07-26,2021-12-10
600733.SH,801230.SI,综合,20130701,20160630,2013-07-01,2016-06-30
600747.SH,801230.SI,综合,20170703,20191025,2017-07-03,2019-10-25
600759.SH,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
600766.SH,801230.SI,综合,20220801,20240604,2022-08-01,2024-06-04
600769.SH,801230.SI,综合,20170703,20180713,2017-07-03,2018-07-13
600770.SH,801230.SI,综合,20111010,,2011-10-10,
600777.SH,801230.SI,综合,19961121,20100601,1996-11-21,2010-06-01
600783.SH,801230.SI,综合,20070703,20110930,2007-07-03,2011-09-30
600783.SH,801230.SI,综合,20211213,20220729,2021-12-13,2022-07-29
600784.SH,801230.SI,综合,19961225,20110930,1996-12-25,2011-09-30
600784.SH,801230.SI,综合,20170703,20250812,2017-07-03,2025-08-12
600805.SH,801230.SI,综合,19940103,20110930,1994-01-03,2011-09-30
600805.SH,801230.SI,综合,20170703,,2017-07-03,
600807.SH,801230.SI,综合,20260702,,2026-07-02,
600811.SH,801230.SI,综合,19940106,20220729,1994-01-06,2022-07-29
600817.SH,801230.SI,综合,20130218,20211210,2013-02-18,2021-12-10
600818.SH,801230.SI,综合,20111010,20211210,2011-10-10,2021-12-10
600837.SH,801230.SI,综合,19940224,20050930,1994-02-24,2005-09-30
600846.SH,801230.SI,综合,19940311,20180713,1994-03-11,2018-07-13
600851.SH,801230.SI,综合,20111010,20160630,2011-10-10,2016-06-30
600858.SH,801230.SI,综合,19940506,20050930,1994-05-06,2005-09-30
600881.SH,801230.SI,综合,20211213,,2021-12-13,
600883.SH,801230.SI,综合,20070703,20160630,2007-07-03,2016-06-30
600884.SH,801230.SI,综合,20130701,20170630,2013-07-01,2017-06-30
600892.SH,801230.SI,综合,20070703,20160630,2007-07-03,2016-06-30
600898.SH,801230.SI,综合,19960418,20040809,1996-04-18,2004-08-09
601992.SH,801230.SI,综合,20170703,20190705,2017-07-03,2019-07-05
603060.SH,801230.SI,综合,20161116,20211210,2016-11-16,2021-12-10
603183.SH,801230.SI,综合,20170912,20211210,2017-09-12,2021-12-10
605098.SH,801230.SI,综合,20210428,20211210,2021-04-28,2021-12-10
000012.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000023.SZ,801710.SI,建筑材料,20140221,20240830,2014-02-21,2024-08-30
000055.SZ,801710.SI,建筑材料,20211213,,2021-12-13,
000401.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000509.SZ,801710.SI,建筑材料,20140221,20190705,2014-02-21,2019-07-05
000546.SZ,801710.SI,建筑材料,20150701,20240730,2015-07-01,2024-07-30
000619.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000672.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000786.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000789.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000877.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
000885.SZ,801710.SI,建筑材料,20140221,20190705,2014-02-21,2019-07-05
000935.SZ,801710.SI,建筑材料,20140221,20230705,2014-02-21,2023-07-05
001212.SZ,801710.SI,建筑材料,20210830,,2021-08-30,
002043.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002066.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002080.SZ,801710.SI,建筑材料,20211213,,2021-12-13,
002082.SZ,801710.SI,建筑材料,20140221,20211210,2014-02-21,2021-12-10
002088.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002162.SZ,801710.SI,建筑材料,20140221,20211210,2014-02-21,2021-12-10
002163.SZ,801710.SI,建筑材料,20140221,20220729,2014-02-21,2022-07-29
002201.SZ,801710.SI,建筑材料,20211213,,2021-12-13,
002205.SZ,801710.SI,建筑材料,20140221,20190705,2014-02-21,2019-07-05
002205.SZ,801710.SI,建筑材料,20220801,,2022-08-01,
002225.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002233.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002247.SZ,801710.SI,建筑材料,20220801,,2022-08-01,
002271.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002302.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002314.SZ,801710.SI,建筑材料,20140221,20180713,2014-02-21,2018-07-13
002323.SZ,801710.SI,建筑材料,20160701,20220105,2016-07-01,2022-01-05
002323.SZ,801710.SI,建筑材料,20220107,20220704,2022-01-07,2022-07-04
002333.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002346.SZ,801710.SI,建筑材料,20140221,20190705,2014-02-21,2019-07-05
002372.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002392.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002398.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002457.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002468.SZ,801710.SI,建筑材料,20140221,20170302,2014-02-21,2017-03-02
002596.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002613.SZ,801710.SI,建筑材料,20211213,,2021-12-13,
002619.SZ,801710.SI,建筑材料,20140221,20160630,2014-02-21,2016-06-30
002623.SZ,801710.SI,建筑材料,20140221,20211210,2014-02-21,2021-12-10
002624.SZ,801710.SI,建筑材料,20140221,20150630,2014-02-21,2015-06-30
002624.SZ,801710.SI,建筑材料,20151103,20160218,2015-11-03,2016-02-18
002641.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002652.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002671.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002694.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002718.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
002742.SZ,801710.SI,建筑材料,20150303,20220729,2015-03-03,2022-07-29
002785.SZ,801710.SI,建筑材料,20151230,,2015-12-30,
002791.SZ,801710.SI,建筑材料,20160420,,2016-04-20,
002795.SZ,801710.SI,建筑材料,20160506,20190705,2016-05-06,2019-07-05
002798.SZ,801710.SI,建筑材料,20200924,20211210,2020-09-24,2021-12-10
002918.SZ,801710.SI,建筑材料,20171226,20211210,2017-12-26,2021-12-10
003012.SZ,801710.SI,建筑材料,20201026,20211210,2020-10-26,2021-12-10
003037.SZ,801710.SI,建筑材料,20210218,,2021-02-18,
300093.SZ,801710.SI,建筑材料,20140221,20240730,2014-02-21,2024-07-30
300117.SZ,801710.SI,建筑材料,20140221,20211210,2014-02-21,2021-12-10
300196.SZ,801710.SI,建筑材料,20211213,,2021-12-13,
300198.SZ,801710.SI,建筑材料,20140221,,2014-02-21,
