ts_code,report_period,ann_date,update_flag,revenue,n_income_attr_p
002621.SZ,20220930,20221026,1,127337766.66,-79929979.09
002621.SZ,20221231,20230429,0,153866098.43,-440027236.49
002621.SZ,20221231,20230429,1,153866098.43,-440027236.49
002621.SZ,20230331,20230429,1,29536302.04,-12558611.16
002621.SZ,20230630,20230829,0,71199542.03,-74218825.28
002621.SZ,20230630,20230829,1,71199542.03,-74218825.28
002621.SZ,20230930,20231027,1,100061963.29,-152828072.93
002621.SZ,20231231,20240430,0,107441348.46,-949209876.35
002621.SZ,20231231,20240430,1,107441348.46,-949209876.35
002621.SZ,20240331,20240430,0,9106868.5,-39403560.81
002621.SZ,20240331,20240430,1,9106868.5,-39403560.81
002621.SZ,20240630,20240829,0,18111591.64,-70902200.38
002621.SZ,20240630,20240829,1,18111591.64,-70902200.38
002622.SZ,20171231,20180427,0,194929409.68,71916262.47
002622.SZ,20180331,20180427,0,27008944.61,-8312871.88
002622.SZ,20180630,20180829,0,169511762.6,1870770.37
002622.SZ,20180930,20181030,0,286013061.43,19562485.76
002622.SZ,20180930,20181030,1,286013061.43,19562485.76
002622.SZ,20181231,20190429,0,422405637.01,36843238.8
002622.SZ,20181231,20190429,1,422405637.01,36843238.8
002622.SZ,20190331,20190429,0,39877498.75,-9581679.68
002622.SZ,20190630,20190831,0,67628046.01,-14702775.47
002622.SZ,20190930,20191031,1,97172107.69,-14487379.75
002622.SZ,20191231,20200430,0,155321874.62,7440930.97
002622.SZ,20191231,20200430,1,155321874.62,7440930.97
002622.SZ,20200331,20200430,0,8583632.58,-1363380.38
002622.SZ,20200331,20200430,1,8583632.58,-1363380.38
002622.SZ,20200630,20200828,0,29632396.01,-32419460.31
002622.SZ,20200630,20200828,1,29632396.01,-32419460.31
002622.SZ,20200930,20201031,0,58217553.26,-27711292.48
002622.SZ,20200930,20201031,1,58217553.26,-27711292.48
002622.SZ,20201231,20210430,0,114345046.98,-297124345.16
002622.SZ,20201231,20210430,1,114345046.98,-297124345.16
002622.SZ,20210331,20210430,1,16635191.36,-3191400.03
002622.SZ,20210630,20210831,1,49098637.57,8916028.53
002622.SZ,20210930,20211030,0,76394047.11,1190683.07
002622.SZ,20210930,20211030,1,76394047.11,1190683.07
002622.SZ,20211231,20220429,0,168106984.77,-75981538.91
002622.SZ,20211231,20220429,1,168106984.77,-75981538.91
002622.SZ,20220331,20220429,0,82485669.07,-25339030.73
002622.SZ,20220331,20220429,1,82485669.07,-25339030.73
002622.SZ,20220630,20220831,1,211861084.4,-30559032.2
002622.SZ,20220930,20221029,1,410933863.05,-13499727.54
002622.SZ,20221231,20230429,1,500650216.76,-256788671.99
002622.SZ,20230331,20230429,1,129643591.18,-707071.25
002622.SZ,20230630,20230831,1,313632742.87,7620553.84
002622.SZ,20230930,20231031,1,523639966.97,16321536.9
002622.SZ,20231231,20240429,1,756709758.78,-94365092.81
002622.SZ,20240331,20240429,1,163503563.1,-4572538.15
002622.SZ,20240630,20240830,1,382010234.1,553485.18
002622.SZ,20240930,20241031,1,635030298.87,13496659.38
002623.SZ,20171231,20180425,0,1612431323.24,-22991580.68
002623.SZ,20180331,20180425,0,260697214.55,7460336.71
002623.SZ,20180630,20180828,0,954990844.11,18901885.37
002623.SZ,20180930,20181023,0,1299064260.72,64241028.37
002623.SZ,20180930,20181023,1,1299064260.72,64241028.37
002623.SZ,20181231,20190425,0,1530350704.07,79231880.35
002623.SZ,20181231,20190425,1,1530350704.07,79231880.35
002623.SZ,20190331,20190425,0,190036053.24,-21202007.67
002623.SZ,20190630,20190823,0,517240870.49,-7794333.24
002623.SZ,20190630,20190823,1,517240870.49,-7794333.24
002623.SZ,20190930,20191023,0,816175806.0,1733487.27
002623.SZ,20190930,20191023,1,816175806.0,1733487.27
002623.SZ,20191231,20200429,0,1184367791.28,-97053678.13
002623.SZ,20191231,20200429,1,1184367791.28,-97053678.13
002623.SZ,20200331,20200429,0,293185522.48,13351422.87
002623.SZ,20200331,20200429,1,293185522.48,13351422.87
002623.SZ,20200630,20200822,0,742030425.05,40478275.36
002623.SZ,20200630,20200822,1,742030425.05,40478275.36
002623.SZ,20200930,20201023,0,1154199000.46,71884559.93
002623.SZ,20200930,20201023,1,1154199000.46,71884559.93
002623.SZ,20201231,20210410,0,1802858274.43,137748160.84
002623.SZ,20201231,20210410,1,1802858274.43,137748160.84
002623.SZ,20210331,20210415,1,576642089.58,46076283.18
002623.SZ,20210630,20210828,1,876552529.51,23279893.73
002623.SZ,20210930,20211027,0,1413469325.66,40475827.33
002623.SZ,20210930,20211027,1,1413469325.66,40475827.33
002623.SZ,20211231,20220330,0,2031982715.82,53998951.97
002623.SZ,20211231,20220330,1,2031982715.82,53998951.97
002623.SZ,20220331,20220427,0,705647975.87,11040225.46
002623.SZ,20220331,20220427,1,705647975.87,11040225.46
002623.SZ,20220630,20220815,1,1469333980.16,42986256.88
002623.SZ,20220930,20221026,1,2285077800.84,59174196.23
002623.SZ,20221231,20230428,0,3168353484.91,83593356.52
002623.SZ,20221231,20230428,1,3168353484.91,83593356.52
002623.SZ,20230331,20230428,1,808837183.25,15641778.52
002623.SZ,20230630,20230831,0,1686528547.91,39021622.08
002623.SZ,20230630,20230831,1,1686528547.91,39021622.08
002623.SZ,20230930,20231031,1,2690601591.99,82820114.75
002623.SZ,20231231,20240427,1,3628345856.94,83508667.3
002623.SZ,20240331,20240427,1,885450048.03,12093555.81
002623.SZ,20240630,20240831,1,1750790443.57,13551047.08
002623.SZ,20240930,20241031,1,2447138253.69,-26632643.02
002624.SZ,20171231,20180330,0,7929815019.06,1504708688.78
002624.SZ,20180331,20180421,0,1802655008.09,360129626.89
002624.SZ,20180630,20180821,0,3666895330.72,781861719.88
002624.SZ,20180930,20181029,0,5513093648.6,1317396330.5
002624.SZ,20180930,20181029,1,5513093648.6,1317396330.5
002624.SZ,20181231,20190430,0,8033765031.35,1706101585.33
002624.SZ,20181231,20190430,1,8033765031.35,1706101585.33
002624.SZ,20190331,20190430,0,2041731556.87,485977492.36
002624.SZ,20190630,20190810,0,3656353643.33,1020316711.76
002624.SZ,20190930,20191028,0,5812185526.34,1475521310.13
002624.SZ,20190930,20191028,1,5812185526.34,1475521310.13
002624.SZ,20191231,20200424,0,8039021278.77,1502796662.19
002624.SZ,20191231,20200424,1,8039021278.77,1502796662.19
002624.SZ,20200331,20200424,0,2574485375.2,614300082.57
002624.SZ,20200331,20200424,1,2574485375.2,614300082.57
002624.SZ,20200630,20200829,0,5143629319.8,1270597755.78
002624.SZ,20200630,20200829,1,5143629319.8,1270597755.78
002624.SZ,20200930,20201030,0,8062057413.26,1806569196.68
002624.SZ,20200930,20201030,1,8062057413.26,1806569196.68
002624.SZ,20201231,20210427,0,10224767171.31,1548503372.09
002624.SZ,20201231,20210427,1,10224767171.31,1548503372.09
002624.SZ,20210331,20210427,1,2230955314.4,464244407.47
002624.SZ,20210630,20210817,1,4206582889.92,257633579.12
002624.SZ,20210930,20211027,0,6739494487.57,799916206.12
002624.SZ,20210930,20211027,1,6739494487.57,799916206.12
002624.SZ,20211231,20220426,0,8517998133.61,369153977.68
002624.SZ,20211231,20220426,1,8517998133.61,369153977.68
002624.SZ,20220331,20220426,1,2128318062.69,840232425.32
002624.SZ,20220630,20220813,1,3923301537.63,1137476657.67
002624.SZ,20220930,20221021,1,5711440652.45,1441952433.65
002624.SZ,20221231,20230407,0,7670402228.08,1377187150.37
002624.SZ,20221231,20230407,1,7670402228.08,1377187150.37
002624.SZ,20230331,20230425,1,1903728618.64,241302884.95
002624.SZ,20230630,20230831,1,4459955324.56,379927074.67
002624.SZ,20230930,20231028,1,6195583795.08,614710207.93
002624.SZ,20231231,20240416,1,7790717277.28,491480319.37
002624.SZ,20240331,20240427,1,1329062879.22,-29764070.63
002624.SZ,20240630,20240827,1,2759914394.43,-176860206.36
002624.SZ,20240930,20241031,1,4072771652.39,-388808594.76
002625.SZ,20171231,20180423,0,379680553.46,80855737.35
002625.SZ,20180331,20180424,0,93716364.06,12082034.06
002625.SZ,20180630,20180822,0,194880546.11,26918162.74
002625.SZ,20180930,20181024,0,277377685.9,33044317.13
002625.SZ,20180930,20181024,1,277377685.9,33044317.13
002625.SZ,20181231,20190424,0,463754726.72,70532908.3
002625.SZ,20181231,20190424,1,463754726.72,70532908.3
002625.SZ,20190331,20190429,0,80990452.72,8579132.96
002625.SZ,20190630,20190821,0,198300350.49,50411390.16
002625.SZ,20190930,20191031,1,279081634.66,77042221.19
002625.SZ,20191231,20200613,0,481282342.41,114985210.75
002625.SZ,20191231,20200613,1,481282342.41,114985210.75
002625.SZ,20200331,20200430,0,88608393.33,24407711.04
002625.SZ,20200331,20200430,1,88608393.33,24407711.04
002625.SZ,20200630,20200827,0,225500598.13,70625921.99
002625.SZ,20200630,20200827,1,225500598.13,70625921.99
002625.SZ,20200930,20201030,0,324154911.68,101936634.52
002625.SZ,20200930,20201030,1,324154911.68,101936634.52
002625.SZ,20201231,20210428,0,636509963.75,163169444.7
002625.SZ,20201231,20210428,1,636509963.75,163169444.7
002625.SZ,20210331,20210430,1,102899123.83,27217026.35
002625.SZ,20210630,20210823,1,273938826.9,92161716.36
002625.SZ,20210930,20211029,0,384624093.77,120506543.41
002625.SZ,20210930,20211029,1,384624093.77,120506543.41
002625.SZ,20211231,20220429,0,859350024.29,271273806.89
002625.SZ,20211231,20220429,1,859350024.29,271273806.89
002625.SZ,20220331,20220429,0,122399842.42,42706746.41
002625.SZ,20220331,20220429,1,122399842.42,42706746.41
002625.SZ,20220630,20220826,1,466162657.92,180065063.36
002625.SZ,20220930,20221027,1,834635951.8,297632261.07
002625.SZ,20221231,20230428,0,1167643546.15,376628483.96
002625.SZ,20221231,20230428,1,1167643546.15,376628483.96
002625.SZ,20230331,20230428,1,311615799.59,100708222.41
002625.SZ,20230630,20230825,1,842988495.85,300317892.3
002625.SZ,20230930,20231031,1,1224234212.55,447352771.57
002625.SZ,20231231,20240429,1,1494308086.33,583302405.68
002625.SZ,20240331,20240429,0,321102103.66,135830457.33
002625.SZ,20240331,20240429,1,321102103.66,135830457.33
002625.SZ,20240630,20240830,1,852027122.24,361368710.89
002625.SZ,20240930,20241031,1,1269218700.51,537050107.71
002626.SZ,20171231,20180410,0,2084623655.02,474050601.23
002626.SZ,20180331,20180425,0,755175127.07,338012441.74
002626.SZ,20180630,20180824,0,1330366534.66,490022239.29
002626.SZ,20180930,20181024,0,2078818533.29,650977189.86
002626.SZ,20180930,20181024,1,2078818533.29,650977189.86
002626.SZ,20181231,20190427,0,2872622719.43,687251342.11
002626.SZ,20181231,20190427,1,2872622719.43,687251342.11
002626.SZ,20190331,20190427,0,671861007.2,131099905.71
002626.SZ,20190630,20190817,0,1554076292.81,369959423.05
002626.SZ,20190630,20190817,1,1554076292.81,369959423.05
002626.SZ,20190930,20191029,0,2296554187.67,528072042.1
002626.SZ,20190930,20191029,1,2296554187.67,528072042.1
002626.SZ,20191231,20200416,0,3191784933.45,450709531.58
002626.SZ,20191231,20200416,1,3191784933.45,450709531.58
002626.SZ,20200331,20200430,0,800482633.3,216938511.15
002626.SZ,20200331,20200430,1,800482633.3,216938511.15
002626.SZ,20200630,20200821,0,1608443823.54,494726395.28
002626.SZ,20200630,20200821,1,1608443823.54,494726395.28
002626.SZ,20200930,20201031,0,2568747343.2,794268001.8
002626.SZ,20200930,20201031,1,2568747343.2,794268001.8
002626.SZ,20201231,20210331,0,3504406641.7,959207761.32
002626.SZ,20201231,20210331,1,3504406641.7,959207761.32
002626.SZ,20210331,20210430,1,901327384.06,300175535.25
002626.SZ,20210630,20210826,1,1776962820.59,506734950.48
002626.SZ,20210930,20211030,0,2704598052.28,665287076.59
002626.SZ,20210930,20211030,1,2704598052.28,665287076.59
002626.SZ,20211231,20220412,0,3616159485.95,788857879.79
002626.SZ,20211231,20220412,1,3616159485.95,788857879.79
002626.SZ,20220331,20220429,0,741447582.31,120327135.61
002626.SZ,20220331,20220429,1,741447582.31,120327135.61
002626.SZ,20220630,20220817,1,1564430600.0,274306819.79
002626.SZ,20220930,20221029,1,2304900078.0,348705350.31
002626.SZ,20221231,20230420,0,3009229135.39,256825059.58
002626.SZ,20221231,20230420,1,3009229135.39,256825059.58
002626.SZ,20230331,20230429,1,790491584.29,86951244.72
002626.SZ,20230630,20230830,0,1551718494.95,184018599.78
002626.SZ,20230630,20230830,1,1551718494.95,184018599.78
002626.SZ,20230930,20231031,1,2320697373.46,243497180.53
002626.SZ,20231231,20240430,1,3102580918.31,276711481.05
002626.SZ,20240331,20240430,0,743170048.3,70793791.49
002626.SZ,20240331,20240430,1,743170048.3,70793791.49
002626.SZ,20240630,20240829,1,1523404893.56,130083671.32
002626.SZ,20240930,20241028,1,2342754762.46,220740540.59
002627.SZ,20171231,20180423,0,2037367903.17,110829371.48
002627.SZ,20180331,20180423,0,566429725.71,10934648.92
002627.SZ,20180630,20180824,0,1110216266.66,44928572.64
002627.SZ,20180930,20181020,0,1653987697.7,84458352.47
002627.SZ,20181231,20190329,0,1996801308.54,94985616.85
002627.SZ,20181231,20190329,1,1996801308.54,94985616.85
002627.SZ,20190331,20190425,0,531695285.28,20385337.38
002627.SZ,20190630,20190826,0,1076778416.44,62951562.72
002627.SZ,20190930,20191028,0,1694023745.8,109322047.17
002627.SZ,20190930,20191028,1,1694023745.8,109322047.17
002627.SZ,20191231,20200430,0,2212866454.01,115094591.2
002627.SZ,20191231,20200430,1,2212866454.01,115094591.2
002627.SZ,20200331,20200430,0,286338831.96,-36900460.3
002627.SZ,20200331,20200430,1,286338831.96,-36900460.3
002627.SZ,20200630,20200820,0,758357586.13,-30483409.34
002627.SZ,20200630,20200820,1,758357586.13,-30483409.34
002627.SZ,20200930,20201026,0,1367981529.26,6379454.07
002627.SZ,20200930,20201026,1,1367981529.26,6379454.07
002627.SZ,20201231,20210426,0,1950196158.41,48291909.01
002627.SZ,20201231,20210426,1,1950196158.41,48291909.01
002627.SZ,20210331,20210426,1,617592534.39,13178138.26
002627.SZ,20210630,20210823,1,1154349027.68,49936605.29
002627.SZ,20210930,20211026,1,1625406120.99,66334092.17
002627.SZ,20211231,20220425,0,2178173870.03,105324515.22
002627.SZ,20211231,20220425,1,2178173870.03,105324515.22
002627.SZ,20220331,20220425,0,515368801.44,14239714.93
002627.SZ,20220331,20220425,1,515368801.44,14239714.93
002627.SZ,20220630,20220829,1,1112261591.92,-6004974.48
002627.SZ,20220930,20221028,0,1578252264.91,6596123.73
002627.SZ,20220930,20221028,1,1578252264.91,6596123.73
002627.SZ,20221231,20230425,0,1907467423.1,4335337.77
002627.SZ,20221231,20230425,1,1907467423.1,4335337.77
002627.SZ,20230331,20230425,1,467427243.61,20242173.45
002627.SZ,20230630,20230828,0,871414132.15,60743892.39
002627.SZ,20230630,20230828,1,871414132.15,60743892.39
002627.SZ,20230930,20231024,1,1281618510.39,104414613.99
002627.SZ,20231231,20240418,1,1600450802.21,129640212.51
002627.SZ,20240331,20240418,1,130680291.86,9474005.89
002627.SZ,20240630,20240820,1,341031173.4,54037178.32
002627.SZ,20240930,20241021,1,556416952.75,111939263.17
002628.SZ,20171231,20180426,0,1987274806.64,22426138.7
002628.SZ,20180331,20180426,0,356588566.87,6475261.86
002628.SZ,20180630,20180828,0,1073560906.24,11177178.9
002628.SZ,20180930,20181023,0,1895149757.05,16536412.66
002628.SZ,20180930,20181023,1,1895149757.05,16536412.66
002628.SZ,20181231,20190228,0,2725610520.85,21325238.33
002628.SZ,20181231,20190228,1,2725610520.85,21325238.33
002628.SZ,20190331,20190423,0,467754848.94,9041373.34
002628.SZ,20190630,20190823,0,1238999613.56,25135607.12
002628.SZ,20190630,20190823,1,1238999613.56,25135607.12
002628.SZ,20190930,20191023,0,1922182346.86,32163291.71
002628.SZ,20190930,20191023,1,1922182346.86,32163291.71
002628.SZ,20191231,20200417,0,2795244197.42,43258564.72
002628.SZ,20191231,20200417,1,2795244197.42,43258564.72
002628.SZ,20200331,20200429,0,358883223.9,12534879.73
002628.SZ,20200331,20200429,1,358883223.9,12534879.73
002628.SZ,20200630,20200828,0,956793165.89,41024963.59
002628.SZ,20200630,20200828,1,956793165.89,41024963.59
002628.SZ,20200930,20201028,0,1362394743.25,58907484.55
002628.SZ,20200930,20201028,1,1362394743.25,58907484.55
002628.SZ,20201231,20210319,0,2175301750.37,81689162.7
002628.SZ,20201231,20210319,1,2175301750.37,81689162.7
002628.SZ,20210331,20210428,1,512753185.96,53691772.8
002628.SZ,20210630,20210820,1,882956087.34,59031727.63
002628.SZ,20210930,20211026,1,1170531066.82,59956030.19
002628.SZ,20211231,20220330,0,1789747620.58,79019998.14
002628.SZ,20211231,20220330,1,1789747620.58,79019998.14
002628.SZ,20220331,20220428,0,206805031.0,17700643.95
002628.SZ,20220331,20220428,1,206805031.0,17700643.95
002628.SZ,20220630,20220824,1,588921256.44,-34235219.23
002628.SZ,20220930,20221028,0,897431202.12,-37176704.64
002628.SZ,20220930,20221028,1,897431202.12,-37176704.64
002628.SZ,20221231,20230426,1,1338679145.35,9144540.36
002628.SZ,20230331,20230429,1,189679264.06,4157245.65
002628.SZ,20230630,20230811,1,553654921.12,4658082.42
002628.SZ,20230930,20231028,1,854899912.02,15255524.31
002628.SZ,20231231,20240430,1,1166587291.98,4492976.64
002628.SZ,20240331,20240430,1,162400115.55,3562550.78
002628.SZ,20240630,20240827,1,369939301.13,-27880039.04
002628.SZ,20240930,20241031,1,536364413.81,-20707105.51
002629.SZ,20171231,20180427,0,3223422953.83,-30171400.15
002629.SZ,20180331,20180427,0,536617264.07,-12637845.17
002629.SZ,20180630,20180830,0,1666133499.22,-7100195.07
002629.SZ,20180930,20181029,0,2529417803.83,-21174954.33
002629.SZ,20180930,20181029,1,2529417803.83,-21174954.33
002629.SZ,20181231,20190429,0,2546615546.41,-618612118.9
002629.SZ,20181231,20190429,1,2546615546.41,-618612118.9
002629.SZ,20190331,20190429,0,22500159.86,-5291354.56
002629.SZ,20190630,20190830,0,43731439.88,-4395807.34
002629.SZ,20190630,20190830,1,43731439.88,-4395807.34
002629.SZ,20190930,20191030,0,64741561.35,-11151621.33
002629.SZ,20190930,20191030,1,64741561.35,-11151621.33
002629.SZ,20191231,20200428,0,96836816.77,28970179.23
002629.SZ,20191231,20200428,1,96836816.77,28970179.23
002629.SZ,20200331,20200428,0,7493694.07,-6149215.36
002629.SZ,20200331,20200428,1,7493694.07,-6149215.36
002629.SZ,20200630,20200828,0,32207856.85,-12376217.71
002629.SZ,20200630,20200828,1,32207856.85,-12376217.71
002629.SZ,20200930,20201030,0,51961972.87,-22648844.26
002629.SZ,20200930,20201030,1,51961972.87,-22648844.26
002629.SZ,20201231,20210430,0,107969651.55,-14690174.23
002629.SZ,20201231,20210430,1,107969651.55,-14690174.23
002629.SZ,20210331,20210430,1,23150585.99,-5242022.75
002629.SZ,20210630,20210720,0,61730410.87,-6749848.58
002629.SZ,20210630,20210720,1,61730410.87,-6749848.58
002629.SZ,20210930,20211025,0,90979323.55,-8437665.98
002629.SZ,20210930,20211025,1,90979323.55,-12521731.78
002629.SZ,20211231,20220321,0,125991249.43,-26405509.98
002629.SZ,20211231,20220321,1,125991249.43,-26405509.98
002629.SZ,20220331,20220428,0,24019344.98,-5291100.09
002629.SZ,20220331,20220428,1,24019344.98,-5291100.09
002629.SZ,20220630,20220830,1,63391988.26,-8822972.55
002629.SZ,20220930,20221025,1,127330426.47,19552765.79
002629.SZ,20221231,20230320,0,168531710.19,14065434.5
002629.SZ,20221231,20230320,1,168531710.19,14065434.5
002629.SZ,20230331,20230428,1,32638539.72,-12503229.36
002629.SZ,20230630,20230803,1,93638288.53,-25703831.06
002629.SZ,20230930,20231026,1,155101156.64,-17998828.99
002629.SZ,20231231,20240318,1,208241979.68,-34945903.65
002629.SZ,20240331,20240430,0,36687940.79,-7778112.6
002629.SZ,20240331,20240430,1,36687940.79,-7778112.6
002629.SZ,20240630,20240831,1,90644089.65,-17591478.97
002629.SZ,20240930,20241029,1,131680250.55,-10304901.94
002630.SZ,20171231,20180403,0,4134033331.52,192704161.18
002630.SZ,20180331,20180428,0,995837596.02,18529406.82
002630.SZ,20180630,20180823,0,2240040057.96,85697562.63
