ts_code,report_period,n_versions,ann_dates
300516.SZ,20200331,2,20200430;20200430
300516.SZ,20200630,2,20200821;20200821
300516.SZ,20200930,2,20201029;20201029
300516.SZ,20201231,2,20210415;20210415
300516.SZ,20210930,2,20211027;20211027
300516.SZ,20211231,2,20220331;20220331
300516.SZ,20220331,2,20220428;20220428
300516.SZ,20221231,2,20230331;20230331
300516.SZ,20230630,2,20230825;20230825
300517.SZ,20180930,2,20181029;20181029
300517.SZ,20181231,2,20190411;20190411
300517.SZ,20190630,2,20190821;20190821
300517.SZ,20190930,2,20191028;20191028
300517.SZ,20191231,2,20200428;20200428
300517.SZ,20200331,2,20200428;20200428
300517.SZ,20200630,2,20200827;20200827
300517.SZ,20200930,2,20201030;20201030
300517.SZ,20201231,2,20210427;20210427
300517.SZ,20211231,2,20220322;20220322
300517.SZ,20220331,2,20220429;20220429
300517.SZ,20221231,2,20230424;20230424
300518.SZ,20180930,2,20181030;20181030
300518.SZ,20181231,2,20190426;20190426
300518.SZ,20190930,2,20191030;20191030
300518.SZ,20191231,2,20200428;20200428
300518.SZ,20200331,2,20200428;20200428
300518.SZ,20200630,2,20200828;20200828
300518.SZ,20200930,2,20201030;20201030
300518.SZ,20201231,2,20210428;20210428
300518.SZ,20210930,2,20211029;20211029
300518.SZ,20211231,2,20220428;20220428
300518.SZ,20220331,2,20220428;20220428
300518.SZ,20230331,2,20230427;20230427
300518.SZ,20240930,2,20241030;20241030
300519.SZ,20190930,2,20191028;20191028
300519.SZ,20191231,2,20200421;20200421
300519.SZ,20200331,2,20200428;20200428
300519.SZ,20200630,2,20200826;20200826
300519.SZ,20200930,2,20201028;20201028
300519.SZ,20201231,2,20210427;20210427
300519.SZ,20211231,2,20220419;20220419
300519.SZ,20220331,2,20220427;20220427
300519.SZ,20221231,2,20230425;20230425
300520.SZ,20180930,2,20181027;20181027
300520.SZ,20181231,2,20190416;20190416
300520.SZ,20190930,2,20191029;20191029
300520.SZ,20191231,2,20200331;20200331
300520.SZ,20200331,2,20200428;20200428
300520.SZ,20200630,2,20200825;20200825
300520.SZ,20200930,2,20201029;20201029
300520.SZ,20201231,2,20210420;20210420
300520.SZ,20210630,2,20210810;20210810
300520.SZ,20211231,2,20220419;20220419
300520.SZ,20220331,2,20220428;20220428
300520.SZ,20221231,2,20230418;20230418
300521.SZ,20180930,2,20181030;20181030
300521.SZ,20181231,2,20190423;20190423
300521.SZ,20190930,2,20191029;20191029
300521.SZ,20191231,2,20200428;20200428
300521.SZ,20200331,2,20200428;20200428
300521.SZ,20200630,2,20200827;20200827
300521.SZ,20200930,2,20201029;20201029
300521.SZ,20201231,2,20210330;20210330
300521.SZ,20210930,2,20211029;20211029
300521.SZ,20211231,2,20220426;20220426
300521.SZ,20220331,2,20220426;20220426
300521.SZ,20230630,2,20230829;20230829
300522.SZ,20180930,2,20181026;20181026
300522.SZ,20181231,2,20190329;20190329
300522.SZ,20190930,2,20191015;20191015
300522.SZ,20191231,2,20200403;20200403
300522.SZ,20200331,2,20200422;20200422
300522.SZ,20200630,2,20200826;20200826
300522.SZ,20200930,2,20201029;20201029
300522.SZ,20201231,2,20210428;20210428
300522.SZ,20210930,2,20211029;20211029
300522.SZ,20211231,2,20220428;20220428
300522.SZ,20220331,2,20220428;20220428
300522.SZ,20221231,2,20230425;20230425
300523.SZ,20171231,2,20180330;20180330
300523.SZ,20180630,2,20180807;20180807
300523.SZ,20180930,2,20181026;20181026
300523.SZ,20190930,2,20191025;20191025
300523.SZ,20191231,2,20200423;20200423
300523.SZ,20200331,2,20200423;20200423
300523.SZ,20200630,2,20200814;20200814
300523.SZ,20200930,2,20201030;20201030
300523.SZ,20201231,2,20210325;20210325
300523.SZ,20210930,2,20211029;20211029
300523.SZ,20211231,2,20220423;20220423
300523.SZ,20220331,2,20220423;20220423
300523.SZ,20220930,2,20221028;20221028
300523.SZ,20230630,2,20230830;20230830
300525.SZ,20180930,2,20181030;20181030
300525.SZ,20181231,2,20190319;20190319
300525.SZ,20190930,2,20191030;20191030
300525.SZ,20191231,2,20200427;20200427
300525.SZ,20200630,2,20200827;20200827
300525.SZ,20200930,2,20201028;20201028
300525.SZ,20201231,2,20210423;20210423
300525.SZ,20211231,2,20220422;20220422
300525.SZ,20220331,2,20220422;20220422
300525.SZ,20220930,2,20221026;20221026
300525.SZ,20221231,2,20230425;20230425
300525.SZ,20230630,2,20230828;20230828
300525.SZ,20230930,2,20231027;20231027
300526.SZ,20180930,2,20181029;20181029
300526.SZ,20181231,2,20190426;20190426
300526.SZ,20190630,2,20190816;20190816
300526.SZ,20190930,2,20191030;20191030
300526.SZ,20191231,2,20200428;20200428
300526.SZ,20200331,2,20200429;20200429
300526.SZ,20200630,2,20200826;20200826
300526.SZ,20200930,2,20201028;20201028
300526.SZ,20201231,2,20210429;20210429
300526.SZ,20210930,2,20211029;20211029
300526.SZ,20211231,2,20220422;20220422
300526.SZ,20220331,2,20220428;20220428
300526.SZ,20221231,2,20230428;20230428
300526.SZ,20230331,2,20230428;20230428
300527.SZ,20180930,2,20181029;20181029
300527.SZ,20181231,2,20190425;20190425
300527.SZ,20190930,2,20191030;20191030
300527.SZ,20191231,2,20200429;20200429
300527.SZ,20200331,2,20200429;20200429
300527.SZ,20200630,2,20200827;20200827
300527.SZ,20200930,2,20201030;20201030
300527.SZ,20201231,2,20210427;20210427
300527.SZ,20210930,2,20211027;20211027
300527.SZ,20211231,2,20220427;20220427
300527.SZ,20230630,2,20230829;20230829
300528.SZ,20180930,2,20181030;20181030
300528.SZ,20181231,2,20190412;20190412
300528.SZ,20190630,2,20190829;20190829
300528.SZ,20190930,2,20191026;20191026
300528.SZ,20191231,2,20200408;20200408
300528.SZ,20200331,2,20200428;20200428
300528.SZ,20200630,2,20200828;20200828
300528.SZ,20200930,2,20201030;20201030
300528.SZ,20201231,2,20210408;20210408
300528.SZ,20211231,2,20220408;20220408
300528.SZ,20221231,2,20230407;20230407
300528.SZ,20230331,2,20230429;20230429
300528.SZ,20230630,2,20230830;20230830
300528.SZ,20230930,2,20231026;20231026
300529.SZ,20180930,2,20181024;20181024
300529.SZ,20181231,2,20190326;20190326
300529.SZ,20190630,2,20190828;20190828
300529.SZ,20190930,2,20191030;20191030
300529.SZ,20191231,2,20200402;20200402
300529.SZ,20200331,2,20200416;20200416
300529.SZ,20200630,2,20200826;20200826
300529.SZ,20200930,2,20201021;20201021
300529.SZ,20201231,2,20210401;20210401
300529.SZ,20210930,2,20211027;20211027
300529.SZ,20211231,2,20220412;20220412
300529.SZ,20220331,2,20220414;20220414
300529.SZ,20220630,2,20220826;20220826
300529.SZ,20221231,2,20230331;20230331
300529.SZ,20230630,2,20230819;20230819
300529.SZ,20240930,2,20241019;20241019
300530.SZ,20180930,2,20181025;20181025
300530.SZ,20181231,2,20190425;20190425
300530.SZ,20190630,2,20190823;20190823
300530.SZ,20190930,2,20191030;20191030
300530.SZ,20191231,2,20200425;20200425
300530.SZ,20200331,2,20200429;20200429
300530.SZ,20200630,2,20200827;20200827
300530.SZ,20200930,2,20201027;20201027
300530.SZ,20201231,2,20210429;20210429
300530.SZ,20211231,2,20220331;20220331
300530.SZ,20220331,2,20220428;20220428
300530.SZ,20221231,2,20230422;20230422
300531.SZ,20180930,2,20181030;20181030
300531.SZ,20181231,2,20190328;20190328
300531.SZ,20190630,2,20190815;20190815
300531.SZ,20190930,2,20191030;20191030
300531.SZ,20191231,2,20200415;20200415
300531.SZ,20200331,2,20200428;20200428
300531.SZ,20200630,2,20200815;20200815
300531.SZ,20200930,2,20201030;20201030
300531.SZ,20201231,2,20210331;20210331
300531.SZ,20210930,2,20211029;20211029
300531.SZ,20211231,2,20220412;20220412
300531.SZ,20220331,2,20220429;20220429
300531.SZ,20221231,2,20230425;20230425
300532.SZ,20180930,2,20181029;20181029
300532.SZ,20181231,2,20190423;20190423
300532.SZ,20190930,2,20191029;20191029
300532.SZ,20191231,2,20200331;20200331
300532.SZ,20200331,2,20200428;20200428
300532.SZ,20200630,2,20200825;20200825
300532.SZ,20200930,2,20201027;20201027
300532.SZ,20201231,2,20210330;20210330
300532.SZ,20210930,2,20211029;20211029
300532.SZ,20211231,2,20220419;20220419
300532.SZ,20221231,2,20230425;20230425
300533.SZ,20180930,2,20181030;20181030
300533.SZ,20181231,2,20190423;20190423
300533.SZ,20190930,2,20191030;20191030
300533.SZ,20191231,2,20200422;20200422
300533.SZ,20200630,2,20200827;20200827
300533.SZ,20200930,2,20201030;20201030
300533.SZ,20201231,2,20210420;20210420
300533.SZ,20210930,2,20211027;20211027
300533.SZ,20211231,2,20220426;20220426
300533.SZ,20220930,2,20221028;20221028
300533.SZ,20221231,2,20230421;20230421
300534.SZ,20180930,2,20181026;20181026
300534.SZ,20181231,2,20190316;20190316
300534.SZ,20190930,2,20191026;20191026
300534.SZ,20191231,2,20200409;20200409
300534.SZ,20200331,2,20200425;20200425
300534.SZ,20200630,2,20200822;20200822
300534.SZ,20200930,2,20201024;20201024
300534.SZ,20201231,2,20210416;20210416
300534.SZ,20210930,2,20211027;20211027
300534.SZ,20211231,2,20220422;20220422
300534.SZ,20220331,2,20220427;20220427
300534.SZ,20221231,2,20230415;20230415
300534.SZ,20230331,2,20230425;20230425
300534.SZ,20230630,2,20230826;20230826
300535.SZ,20180930,2,20181026;20181026
300535.SZ,20181231,2,20190412;20190412
300535.SZ,20190930,2,20191024;20191024
300535.SZ,20191231,2,20200424;20200424
300535.SZ,20200331,2,20200429;20200429
300535.SZ,20200630,2,20200827;20200827
300535.SZ,20200930,2,20201029;20201029
300535.SZ,20201231,2,20210426;20210426
300535.SZ,20210930,2,20211027;20211027
300535.SZ,20211231,2,20220422;20220422
300535.SZ,20230630,2,20230828;20230828
300536.SZ,20180930,2,20181030;20181030
300536.SZ,20181231,2,20190315;20190315
300536.SZ,20190930,2,20191028;20191028
300536.SZ,20191231,2,20200410;20200410
300536.SZ,20200331,2,20200428;20200428
300536.SZ,20200630,2,20200827;20200827
300536.SZ,20200930,2,20201029;20201029
300536.SZ,20201231,2,20210424;20210424
300536.SZ,20211231,2,20220427;20220427
300536.SZ,20221231,2,20230329;20230329
300536.SZ,20230630,2,20230829;20230829
300536.SZ,20240930,2,20241030;20241030
300537.SZ,20181231,2,20190425;20190425
300537.SZ,20190930,2,20191029;20191029
300537.SZ,20191231,2,20200427;20200427
300537.SZ,20200630,2,20200818;20200818
300537.SZ,20200930,2,20201029;20201029
300537.SZ,20201231,2,20210426;20210426
300537.SZ,20211231,2,20220429;20220429
300537.SZ,20220331,2,20220429;20220429
300537.SZ,20230630,2,20230830;20230830
300537.SZ,20240331,2,20240430;20240430
300538.SZ,20180930,2,20181026;20181026
300538.SZ,20181231,2,20190401;20190401
300538.SZ,20190930,2,20191029;20191029
300538.SZ,20191231,2,20200417;20200417
300538.SZ,20200630,2,20200827;20200827
300538.SZ,20200930,2,20201029;20201029
300538.SZ,20201231,2,20210402;20210402
300538.SZ,20210930,2,20211030;20211030
300538.SZ,20211231,2,20220426;20220426
300538.SZ,20220930,2,20221028;20221028
300538.SZ,20221231,2,20230418;20230418
300538.SZ,20230630,2,20230830;20230830
300539.SZ,20180930,2,20181026;20181026
300539.SZ,20181231,2,20190411;20190411
300539.SZ,20190930,2,20191030;20191030
300539.SZ,20191231,2,20200427;20200427
300539.SZ,20200630,2,20200828;20200828
300539.SZ,20200930,2,20201029;20201029
300539.SZ,20201231,2,20210409;20210409
300539.SZ,20210930,2,20211029;20211029
300539.SZ,20211231,2,20220427;20220427
300539.SZ,20221231,2,20230427;20230427
300539.SZ,20230331,2,20230427;20230427
300540.SZ,20180930,2,20181027;20181027
300540.SZ,20181231,2,20190420;20190420
300540.SZ,20190930,2,20191029;20191029
300540.SZ,20191231,2,20200430;20200430
300540.SZ,20200331,2,20200430;20200430
300540.SZ,20200630,2,20200828;20200828
300540.SZ,20200930,2,20201029;20201029
300540.SZ,20201231,2,20210427;20210427
300540.SZ,20211231,2,20220420;20220420
300540.SZ,20220930,2,20221028;20221028
300540.SZ,20221231,2,20230331;20230331
300540.SZ,20240930,2,20241030;20241030
300541.SZ,20180930,2,20181029;20181029
300541.SZ,20181231,2,20190410;20190410
300541.SZ,20190630,2,20190821;20190821
300541.SZ,20190930,2,20191024;20191024
300541.SZ,20191231,2,20200424;20200424
300541.SZ,20200331,2,20200424;20200424
300541.SZ,20200630,2,20200825;20200825
300541.SZ,20200930,2,20201027;20201027
300541.SZ,20201231,2,20210407;20210407
300541.SZ,20210930,2,20211027;20211027
300541.SZ,20211231,2,20220412;20220412
300541.SZ,20220331,2,20220427;20220427
300541.SZ,20221231,2,20230412;20230412
300541.SZ,20230630,2,20230829;20230829
300541.SZ,20240331,2,20240425;20240425
300541.SZ,20240930,2,20241025;20241025
300542.SZ,20180930,2,20181026;20181026
300542.SZ,20181231,2,20190330;20190330
300542.SZ,20190930,2,20191025;20191025
300542.SZ,20191231,2,20200428;20200428
300542.SZ,20200630,2,20200828;20200828
300542.SZ,20200930,2,20201030;20201030
300542.SZ,20201231,2,20210331;20210331
300542.SZ,20211231,2,20220426;20220426
300542.SZ,20220331,2,20220429;20220429
300543.SZ,20180930,2,20181030;20181030
300543.SZ,20181231,2,20190425;20190425
300543.SZ,20190630,2,20190830;20190830
300543.SZ,20191231,2,20200418;20200418
300543.SZ,20200331,2,20200425;20200425
300543.SZ,20200630,2,20200827;20200827
300543.SZ,20200930,2,20201030;20201030
300543.SZ,20201231,2,20210420;20210420
300543.SZ,20210331,2,20210429;20210429
300543.SZ,20210930,2,20211028;20211028
300543.SZ,20211231,2,20220427;20220427
300543.SZ,20220331,2,20220427;20220427
300543.SZ,20221231,2,20230427;20230427
300543.SZ,20230630,2,20230830;20230830
300545.SZ,20171231,2,20180309;20180309
300545.SZ,20180630,2,20180809;20180809
300545.SZ,20180930,2,20181024;20181024
300545.SZ,20190630,2,20190815;20190815
300545.SZ,20190930,2,20191030;20191030
300545.SZ,20191231,2,20200421;20200421
300545.SZ,20200331,2,20200421;20200421
300545.SZ,20200630,2,20200814;20200814
300545.SZ,20200930,2,20201027;20201027
300545.SZ,20201231,2,20210428;20210428
300545.SZ,20210930,2,20211019;20211019
300545.SZ,20211231,2,20220420;20220420
300545.SZ,20220331,2,20220426;20220426
300545.SZ,20221231,2,20230420;20230420
300545.SZ,20240331,2,20240426;20240426
300546.SZ,20180930,2,20181027;20181027
300546.SZ,20181231,2,20190422;20190422
300546.SZ,20191231,2,20200424;20200424
300546.SZ,20200331,2,20200424;20200424
300546.SZ,20200630,2,20200827;20200827
300546.SZ,20200930,2,20201029;20201029
300546.SZ,20201231,2,20210428;20210428
300546.SZ,20210930,2,20211029;20211029
300546.SZ,20211231,2,20220428;20220428
300546.SZ,20220331,2,20220428;20220428
300547.SZ,20181231,2,20190403;20190403
300547.SZ,20190930,2,20191028;20191028
300547.SZ,20191231,2,20200424;20200424
300547.SZ,20200331,2,20200428;20200428
300547.SZ,20200630,2,20200827;20200827
300547.SZ,20200930,2,20201020;20201020
300547.SZ,20201231,2,20210428;20210428
300547.SZ,20210930,2,20211029;20211029
300547.SZ,20211231,2,20220428;20220428
300547.SZ,20220331,2,20220428;20220428
300547.SZ,20220930,2,20221028;20221028
300547.SZ,20230630,2,20230830;20230830
300547.SZ,20240930,2,20241028;20241028
300548.SZ,20180930,2,20181029;20181029
300548.SZ,20181231,2,20190417;20190417
300548.SZ,20190630,2,20190828;20190828
300548.SZ,20190930,2,20191022;20191022
300548.SZ,20191231,2,20200417;20200417
300548.SZ,20200331,2,20200428;20200428
300548.SZ,20200630,2,20200820;20200820
300548.SZ,20200930,2,20201024;20201024
300548.SZ,20201231,2,20210317;20210317
300548.SZ,20211231,2,20220408;20220408
300548.SZ,20220331,2,20220426;20220426
300548.SZ,20221231,2,20230324;20230324
300548.SZ,20230630,2,20230818;20230818
300548.SZ,20240930,2,20241030;20241030
300549.SZ,20180930,2,20181030;20181030
300549.SZ,20181231,2,20190426;20190426
300549.SZ,20190930,2,20191025;20191025
300549.SZ,20191231,2,20200425;20200425
300549.SZ,20200331,2,20200425;20200425
300549.SZ,20200630,2,20200815;20200815
300549.SZ,20200930,2,20201029;20201029
300549.SZ,20201231,2,20210428;20210428
300549.SZ,20210331,2,20210428;20210428
300549.SZ,20210930,2,20211029;20211029
300549.SZ,20211231,2,20220423;20220423
300549.SZ,20220331,2,20220423;20220423
300549.SZ,20221231,2,20230428;20230428
300549.SZ,20240331,2,20240425;20240425
300550.SZ,20180930,2,20181029;20181029
300550.SZ,20181231,2,20190426;20190426
300550.SZ,20190930,2,20191018;20191018
300550.SZ,20191231,2,20200427;20200427
300550.SZ,20200630,2,20200828;20200828
300550.SZ,20200930,2,20201029;20201029
300550.SZ,20201231,2,20210427;20210427
300550.SZ,20210930,2,20211029;20211029
300550.SZ,20211231,2,20220428;20220428
300550.SZ,20220331,2,20220428;20220428
300550.SZ,20220930,2,20221028;20221028
300550.SZ,20221231,2,20230427;20230427
300550.SZ,20240930,2,20241025;20241025
300551.SZ,20171231,2,20180423;20180423
300551.SZ,20180630,2,20180830;20180830
300551.SZ,20180930,2,20181030;20181030
300551.SZ,20190630,2,20190829;20190829
300551.SZ,20190930,2,20191022;20191022
300551.SZ,20191231,2,20200421;20200421
300551.SZ,20200331,2,20200428;20200428
300551.SZ,20200630,2,20200814;20200814
300551.SZ,20200930,2,20201016;20201016
300551.SZ,20201231,2,20210423;20210423
300551.SZ,20210331,2,20210429;20210429
300551.SZ,20210930,2,20211029;20211029
300551.SZ,20211231,2,20220430;20220430
300551.SZ,20220331,2,20220430;20220430
300551.SZ,20221231,2,20230428;20230428
300551.SZ,20230630,2,20230829;20230829
300552.SZ,20180930,2,20181030;20181030
300552.SZ,20181231,2,20190412;20190412
300552.SZ,20190630,2,20190803;20190803
300552.SZ,20190930,2,20191030;20191030
300552.SZ,20191231,2,20200411;20200411
300552.SZ,20200331,2,20200425;20200425
300552.SZ,20200630,2,20200826;20200826
300552.SZ,20200930,2,20201030;20201030
300552.SZ,20201231,2,20210428;20210428
300552.SZ,20210630,2,20210731;20210731
300552.SZ,20210930,2,20211019;20211019
300552.SZ,20211231,2,20220409;20220409
300552.SZ,20220331,2,20220429;20220429
300552.SZ,20221231,2,20230412;20230412
300553.SZ,20180930,2,20181026;20181026
300553.SZ,20181231,2,20190412;20190412
300553.SZ,20190930,2,20191030;20191030
300553.SZ,20191231,2,20200410;20200410
300553.SZ,20200331,2,20200425;20200425
300553.SZ,20200630,2,20200822;20200822
300553.SZ,20200930,2,20201029;20201029
300553.SZ,20201231,2,20210331;20210331
300553.SZ,20211231,2,20220420;20220420
300553.SZ,20220331,2,20220429;20220429
300553.SZ,20220630,2,20220812;20220812
300553.SZ,20221231,2,20230328;20230328
300553.SZ,20240331,2,20240427;20240427
300554.SZ,20181231,2,20190417;20190417
300554.SZ,20190930,2,20191026;20191026
300554.SZ,20191231,2,20200323;20200323
300554.SZ,20200331,2,20200424;20200424
300554.SZ,20200630,2,20200827;20200827
300554.SZ,20200930,2,20201028;20201028
300554.SZ,20201231,2,20210426;20210426
300554.SZ,20210930,2,20211029;20211029
300554.SZ,20211231,2,20220425;20220425
300554.SZ,20221231,2,20230427;20230427
300554.SZ,20230630,2,20230801;20230801
300555.SZ,20180930,2,20181029;20181029
300555.SZ,20181231,2,20190426;20190426
300555.SZ,20190930,2,20191030;20191030
300555.SZ,20191231,2,20200427;20200427
300555.SZ,20200630,2,20200825;20200825
300555.SZ,20200930,2,20201029;20201029
300555.SZ,20201231,2,20210424;20210424
300555.SZ,20210930,2,20211029;20211029
300555.SZ,20220331,2,20220429;20220429
300555.SZ,20230630,2,20230830;20230830
300556.SZ,20180930,2,20181027;20181027
300556.SZ,20181231,2,20190319;20190319
300556.SZ,20190630,2,20190816;20190816
300556.SZ,20190930,2,20191026;20191026
300556.SZ,20191231,2,20200425;20200425
300556.SZ,20200331,2,20200425;20200425
300556.SZ,20200630,2,20200818;20200818
300556.SZ,20200930,2,20201029;20201029
300556.SZ,20201231,2,20210306;20210306
300556.SZ,20211231,2,20220409;20220409
300556.SZ,20220331,2,20220430;20220430
300556.SZ,20221231,2,20230321;20230321
300557.SZ,20180930,2,20181027;20181027
300557.SZ,20181231,2,20190420;20190420
300557.SZ,20190630,2,20190824;20190824
300557.SZ,20190930,2,20191026;20191026
300557.SZ,20191231,2,20200429;20200429
