etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,fund_type,invest_type,status,index_code,index_name,index_publisher,publisher_confidence,index_category,passive_index_flag,domestic_a_share_flag,cross_mixed_flag,is_csi_publisher,asset_class,eligible,exclusion_reason,match_level,match_status,bench_idx_name,benchmark,data_source,retrieval_date
159066.SZ,建信中证A股ETF,SZ,20260706,,20260624,建信基金管理有限责任公司,股票型,,L,930903.CSI,中证A股,中证指数有限公司、上海证券交易所,INDEX_BASIC,综合指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证A股,中证A股指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510140.SH,华夏上证综合ETF,SH,20260703,,20260624,华夏基金管理有限公司,股票型,,L,,上证综合,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证综合,上证综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560920.SH,招商中证工程机械主题ETF,SH,20260703,,20260624,招商基金管理有限公司,股票型,,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561460.SH,天弘中证人工智能主题ETF,SH,20260703,,20260624,天弘基金管理有限公司,股票型,,L,931071.CSI,中证人工智能主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证人工智能主题,中证人工智能主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589350.SH,银华上证科创板芯片设计主题ETF,SH,20260630,,20260618,银华基金管理股份有限公司,股票型,,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159070.SZ,嘉实中证工程机械主题ETF,SZ,20260626,,20260617,嘉实基金管理有限公司,股票型,,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561430.SH,博时中证全指红利质量ETF,SH,20260630,,20260617,博时基金管理有限公司,股票型,,L,,中证全指红利质量,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证全指红利质量,中证全指红利质量指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589290.SH,汇添富上证科创板芯片设计主题ETF,SH,20260626,,20260617,汇添富基金管理股份有限公司,股票型,,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589310.SH,鑫元上证科创板人工智能ETF,SH,20260703,,20260617,鑫元基金管理有限公司,股票型,,L,931071.CSI,上证科创板人工智能,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,上证科创板人工智能,上证科创板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589360.SH,国泰上证科创板50成份ETF,SH,20260626,,20260617,国泰基金管理有限公司,股票型,,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159045.SZ,大成中证稀有金属主题ETF,SZ,20260624,,20260615,大成基金管理有限公司,股票型,,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159061.SZ,南方国证绿色电力ETF,SZ,20260624,,20260615,南方基金管理股份有限公司,股票型,,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159065.SZ,景顺长城中证工程机械主题ETF,SZ,20260626,,20260612,景顺长城基金管理有限公司,股票型,,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159062.SZ,南方中证稀有金属主题ETF,SZ,20260618,,20260610,南方基金管理股份有限公司,股票型,,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159071.SZ,华宝国证新能源电池ETF,SZ,20260618,,20260610,华宝基金管理有限公司,股票型,,L,,国证新能源电池,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证新能源电池,国证新能源电池指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159063.SZ,南方国证粮食产业ETF,SZ,20260615,,20260605,南方基金管理股份有限公司,股票型,,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159011.SZ,华安中证畜牧养殖产业ETF,SZ,20260616,,20260603,华安基金管理有限公司,股票型,,L,,中证畜牧养殖产业,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证畜牧养殖产业,中证畜牧养殖产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159023.SZ,万家中证畜牧养殖产业ETF,SZ,20260615,,20260603,万家基金管理有限公司,股票型,,L,,中证畜牧养殖产业,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证畜牧养殖产业,中证畜牧养殖产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159036.SZ,华宝中证全指软件开发ETF,SZ,20260611,,20260603,华宝基金管理有限公司,股票型,,L,,中证全指软件开发,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证全指软件开发,中证全指软件开发指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159039.SZ,华安国证机器人产业ETF,SZ,20260618,,20260603,华安基金管理有限公司,股票型,,L,980022.SZ,国证机器人产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,False,True,False,False,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,国证机器人产业,国证机器人产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159046.SZ,天弘国证绿色电力ETF,SZ,20260611,,20260603,天弘基金管理有限公司,股票型,,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159052.SZ,嘉实国证新能源电池ETF,SZ,20260611,,20260603,嘉实基金管理有限公司,股票型,,L,,国证新能源电池,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证新能源电池,国证新能源电池指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159048.SZ,大成国证机器人产业ETF,SZ,20260610,,20260602,大成基金管理有限公司,股票型,,L,980022.SZ,国证机器人产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,False,True,False,False,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,国证机器人产业,国证机器人产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159051.SZ,易方达中证全指医疗器械ETF,SZ,20260609,,20260529,易方达基金管理有限公司,股票型,,L,,中证全指医疗器械,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证全指医疗器械,中证全指医疗器械指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159053.SZ,华夏中证稀有金属主题ETF,SZ,20260609,,20260529,华夏基金管理有限公司,股票型,,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159056.SZ,富国中证全指医疗器械ETF,SZ,20260609,,20260529,富国基金管理有限公司,股票型,,L,,中证全指医疗器械,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证全指医疗器械,中证全指医疗器械指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159057.SZ,鹏华中证全指医疗器械ETF,SZ,20260615,,20260529,鹏华基金管理有限公司,股票型,,L,,中证全指医疗器械,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证全指医疗器械,中证全指医疗器械指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159037.SZ,鹏华国证价值100ETF,SZ,20260611,,20260528,鹏华基金管理有限公司,股票型,,L,,国证价值100,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证价值100,国证价值100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159050.SZ,广发国证机器人产业ETF,SZ,20260609,,20260528,广发基金管理有限公司,股票型,,L,980022.SZ,国证机器人产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,False,True,False,False,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,国证机器人产业,国证机器人产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159055.SZ,富国中证稀有金属主题ETF,SZ,20260609,,20260528,富国基金管理有限公司,股票型,,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159033.SZ,国泰国证粮食产业ETF,SZ,20260605,,20260527,国泰基金管理有限公司,股票型,,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159041.SZ,鹏华中证农业主题ETF,SZ,20260610,,20260527,鹏华基金管理有限公司,股票型,,L,000949.CSI,中证农业主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证农业主题,中证农业主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159042.SZ,汇添富国证价值100ETF,SZ,20260609,,20260527,汇添富基金管理股份有限公司,股票型,,L,,国证价值100,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证价值100,国证价值100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159060.SZ,浦银国证粮食产业ETF,SZ,20260610,,20260527,浦银基金管理有限公司,股票型,,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560670.SH,华泰柏瑞中证银行ETF,SH,20260608,,20260522,华泰柏瑞基金管理有限公司,股票型,,L,399986.SZ,中证银行,中证指数有限公司,INDEX_BASIC,行业指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L1_EX_EXACT,OK,中证银行,中证银行指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
517130.SH,嘉实中证沪港深云计算产业ETF,SH,20260601,,20260521,嘉实基金管理有限公司,股票型,,L,930851.CSI,中证沪港深云计算产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,False,False,True,True,EQUITY,False,NOT_PASSIVE;CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,OK,中证沪港深云计算产业,中证沪港深云计算产业指数(人民币)收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510910.SH,南方上证综合ETF,SH,20260603,,20260521,南方基金管理股份有限公司,股票型,,L,,上证综合,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证综合,上证综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560720.SH,工银瑞信中证红利低波动100ETF,SH,20260605,,20260521,工银瑞信基金管理有限公司,股票型,,L,,中证红利低波动100,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证红利低波动100,中证红利低波动100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589330.SH,东财上证科创板200ETF,SH,20260529,,20260521,东财基金管理有限公司,股票型,,L,,上证科创板200,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证科创板200,上证科创板200指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
561030.SH,华泰柏瑞中证工程机械主题ETF,SH,20260529,,20260520,华泰柏瑞基金管理有限公司,股票型,,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159031.SZ,博时国证粮食产业ETF,SZ,20260601,,20260520,博时基金管理有限公司,股票型,,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,False,True,False,False,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589320.SH,嘉实上证科创板200ETF,SH,20260528,,20260520,嘉实基金管理有限公司,股票型,,L,,上证科创板200,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证科创板200,上证科创板200指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588470.SH,华安中证科创创业人工智能ETF,SH,20260528,,20260518,华安基金管理有限公司,股票型,,L,931071.CSI,中证科创创业人工智能,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588510.SH,华夏中证科创创业人工智能ETF,SH,20260529,,20260515,华夏基金管理有限公司,股票型,,L,931071.CSI,中证科创创业人工智能,中证指数有限公司,INDEX_BASIC,主题指数,False,True,False,True,EQUITY,False,NOT_PASSIVE,L2B_EX_REVSUB,OK,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560830.SH,华夏中证全指电力公用事业ETF,SH,20260526,,20260515,华夏基金管理有限公司,股票型,,L,,中证全指电力公用事业,中证指数有限公司,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
