ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,benchmark,status,invest_type,type,market,excl_tags,retrieval_date
516330.SH,华泰柏瑞中证物联网主题ETF,华泰柏瑞基金管理有限公司,上海浦东发展银行股份有限公司,股票型,20210331,,20210409,20210319,,2.4607,中证物联网主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516350.SH,易方达中证芯片产业ETF,易方达基金管理有限公司,中国银行股份有限公司,股票型,20211215,,20211223,20210930,,3.1142,中证芯片产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516360.SH,华宝中证新材料主题ETF,华宝基金管理有限公司,中国工商银行股份有限公司,股票型,20210430,,20210513,20210416,,3.3855,中证新材料主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516370.SH,汇添富中证全指电力公用事业ETF,汇添富基金管理股份有限公司,国信证券股份有限公司,股票型,20260325,,20260403,20260311,,2.9241,中证全指电力公用事业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516380.SH,华宝中证智能电动汽车ETF,华宝基金管理有限公司,中国建设银行股份有限公司,股票型,20210604,,20210618,20210521,,3.1345,中证智能电动汽车指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516390.SH,汇添富中证新能源汽车产业ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20210603,,20210618,20210517,,3.5926,中证新能源汽车产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516400.SH,富国中证ESG120策略ETF,富国基金管理有限公司,华夏银行股份有限公司,股票型,20210616,20211214,20210701,20210531,20220126,2.4146,中证ESG120策略指数×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
516440.SH,南方中证工程机械主题ETF,南方基金管理股份有限公司,中国建设银行股份有限公司,股票型,20260701,,20260709,20260615,,2.0763,中证工程机械主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
516460.SH,鹏华中证800自由现金流ETF,鹏华基金管理有限公司,交通银行股份有限公司,股票型,20250417,,20250428,20250407,,2.0369,中证800自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516480.SH,国联安中证新材料主题ETF,国联安基金管理有限公司,国泰海通证券股份有限公司,股票型,20210527,20250805,20210611,20210510,20251014,2.9915,中证新材料主题指数×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
516500.SH,华夏中证生物科技主题ETF,华夏基金管理有限公司,中国建设银行股份有限公司,股票型,20210304,,20210317,20210222,,3.0694,中证生物科技主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516510.SH,易方达中证云计算与大数据主题ETF,易方达基金管理有限公司,招商银行股份有限公司,股票型,20210329,,20210407,20210319,,3.8489,中证云计算与大数据主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516520.SH,华泰柏瑞中证智能汽车主题ETF,华泰柏瑞基金管理有限公司,申万宏源证券有限公司,股票型,20210209,,20210301,20210201,,3.2377,中证智能汽车主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516530.SH,银华中证现代物流ETF,银华基金管理股份有限公司,招商银行股份有限公司,股票型,20220104,,20220117,20210930,,2.693,中证现代物流指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516550.SH,嘉实中证大农业ETF,嘉实基金管理有限公司,中国银行股份有限公司,股票型,20210330,,20210408,20210310,,2.6241,中证大农业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516560.SH,华宝中证养老产业ETF,华宝基金管理有限公司,中国建设银行股份有限公司,股票型,20210908,,20210916,20210825,,3.1976,中证养老产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516570.SH,易方达中证石化产业ETF,易方达基金管理有限公司,招商银行股份有限公司,股票型,20210609,,20210618,20210601,,3.3636,中证石化产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516580.SH,博时中证新能源ETF,博时基金管理有限公司,中信建投证券股份有限公司,股票型,20210715,,20210726,20210615,,3.3912,中证新能源指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516590.SH,易方达中证智能电动汽车ETF,易方达基金管理有限公司,招商银行股份有限公司,股票型,20210429,,20210512,20210419,,4.6302,中证智能电动汽车指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516600.SH,工银瑞信中证消费服务领先ETF,工银瑞信基金管理有限公司,中信建投证券股份有限公司,股票型,20210209,,20210226,20210121,,3.5333,中证消费服务领先指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516610.SH,大成中证全指医疗保健设备与服务ETF,大成基金管理有限公司,上海银行股份有限公司,股票型,20210429,,20210513,20210329,,3.7397,中证全指医疗保健设备与服务指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516620.SH,国泰中证影视主题ETF,国泰基金管理有限公司,中信建投证券股份有限公司,股票型,20211020,,20211105,20210924,,2.8227,中证影视主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516630.SH,华夏中证云计算与大数据主题ETF,华夏基金管理有限公司,中国银行股份有限公司,股票型,20210824,,20210903,20210810,,2.6916,中证云计算与大数据主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516640.SH,富国中证芯片产业ETF,富国基金管理有限公司,兴业银行股份有限公司,股票型,20210819,,20210827,20210802,,6.1368,中证芯片产业指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516660.SH,华安中证新能源汽车ETF,华安基金管理有限公司,中国农业银行股份有限公司,股票型,20210203,,20210226,20210111,,5.7169,中证新能源汽车指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516670.SH,招商中证畜牧养殖ETF,招商基金管理有限公司,中信建投证券股份有限公司,股票型,20210318,,20210326,20210303,,2.9527,中证畜牧养殖指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516690.SH,银华中证细分化工产业主题ETF,银华基金管理股份有限公司,中国工商银行股份有限公司,股票型,20211207,20240606,20211221,20210903,20240827,2.6924,中证细分化工产业主题指数收益率×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
516700.SH,华宝中证大数据产业ETF,华宝基金管理有限公司,中国建设银行股份有限公司,股票型,20210511,,20210519,20210415,,2.9112,中证大数据产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516710.SH,华夏中证新材料主题ETF,华夏基金管理有限公司,中国建设银行股份有限公司,股票型,20210804,,20210817,20210719,,2.6427,中证新材料主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516720.SH,浦银中证ESG120策略ETF,浦银基金管理有限公司,华夏银行股份有限公司,股票型,20210722,,20210813,20210618,,5.0434,中证ESG120策略指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516730.SH,浦银中证证券公司30ETF,浦银基金管理有限公司,招商银行股份有限公司,股票型,20211104,,20211112,20210930,,3.4338,中证证券公司30指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516750.SH,富国中证全指建筑材料ETF,富国基金管理有限公司,上海浦东发展银行股份有限公司,股票型,20211028,,20211105,20211008,,2.6167,中证全指建筑材料指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516760.SH,平安中证畜牧养殖ETF,平安基金管理有限公司,招商银行股份有限公司,股票型,20210304,,20210312,20210224,,2.2522,中证畜牧养殖指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516770.SH,华泰柏瑞中证动漫游戏ETF,华泰柏瑞基金管理有限公司,招商银行股份有限公司,股票型,20210225,,20210305,20210219,,6.3225,中证动漫游戏指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516780.SH,华泰柏瑞中证稀土产业ETF,华泰柏瑞基金管理有限公司,中国银河证券股份有限公司,股票型,20210226,,20210308,20210222,,19.9995,中证稀土产业指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516790.SH,华泰柏瑞中证全指医疗保健设备与服务ETF,华泰柏瑞基金管理有限公司,中国银行股份有限公司,股票型,20210812,,20210823,20210726,,3.2828,中证全指医疗保健设备与服务指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516800.SH,华宝中证智能制造主题ETF,华宝基金管理有限公司,中国工商银行股份有限公司,股票型,20210129,,20210219,20210111,,8.5515,中证智能制造主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516810.SH,华夏中证农业主题ETF,华夏基金管理有限公司,中国农业银行股份有限公司,股票型,20211229,,20220111,20210924,,3.8048,中证农业主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516820.SH,平安中证医药及医疗器械创新ETF,平安基金管理有限公司,交通银行股份有限公司,股票型,20210609,,20210701,20210524,,11.3442,中证医药及医疗器械创新指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516830.SH,富国沪深300ESG基准ETF,富国基金管理有限公司,中国农业银行股份有限公司,股票型,20210624,,20210705,20210601,,5.5218,沪深300ESG基准指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516840.SH,南方中证全指汽车ETF,南方基金管理股份有限公司,中国建设银行股份有限公司,股票型,20260430,,20260513,20260415,,2.1328,中证全指汽车指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516850.SH,华夏中证新能源ETF,华夏基金管理有限公司,中国银行股份有限公司,股票型,20210309,,20210319,20210301,,2.6624,中证新能源指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516860.SH,博时中证金融科技主题ETF,博时基金管理有限公司,中国建设银行股份有限公司,股票型,20210924,,20211011,20210628,,2.0152,中证金融科技主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516870.SH,银华中证800汽车与零部件ETF,银华基金管理股份有限公司,招商银行股份有限公司,股票型,20210624,20211104,20210709,20210325,20220126,2.4099,中证800汽车与零部件指数收益率×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
516880.SH,银华中证光伏产业ETF,银华基金管理股份有限公司,招商银行股份有限公司,股票型,20210105,,20210118,20201229,,19.9994,中证光伏产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516890.SH,平安中证新材料主题ETF,平安基金管理有限公司,国泰海通证券股份有限公司,股票型,20210709,,20210728,20210406,,4.5631,中证新材料主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516900.SH,华安中证申万食品饮料ETF,华安基金管理有限公司,中国建设银行股份有限公司,股票型,20210416,,20210428,20210315,,2.7273,中证申万食品饮料指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516910.SH,富国中证现代物流ETF,富国基金管理有限公司,兴业银行股份有限公司,股票型,20210603,,20210611,20210506,,2.8114,中证现代物流指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516920.SH,汇添富中证芯片产业ETF,汇添富基金管理股份有限公司,招商银行股份有限公司,股票型,20210727,,20210816,20210708,,4.5846,中证芯片产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516930.SH,民生加银中证生物科技主题ETF,民生加银基金管理有限公司,中信建投证券股份有限公司,股票型,20210805,,20210818,20210621,,2.8464,中证生物科技主题指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516950.SH,银华中证基建ETF,银华基金管理股份有限公司,招商银行股份有限公司,股票型,20210429,,20210514,20210414,,4.1482,中证基建指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516960.SH,国泰中证细分机械设备产业主题ETF,国泰基金管理有限公司,中信建投证券股份有限公司,股票型,20210407,,20210507,20210322,,2.0505,中证细分机械设备产业主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516970.SH,广发中证基建工程ETF,广发基金管理有限公司,交通银行股份有限公司,股票型,20210623,,20210705,20210615,,2.6904,中证基建工程指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
516980.SH,华富中证证券公司先锋策略ETF,华富基金管理有限公司,中国银行股份有限公司,股票型,20210615,,20210624,20210309,,4.3402,中证证券公司先锋策略指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
517000.SH,银华中证沪港深500ETF,银华基金管理股份有限公司,招商银行股份有限公司,股票型,20210204,,20210305,20210118,,14.8279,中证沪港深500指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
517010.SH,易方达中证沪港深500ETF,易方达基金管理有限公司,中国工商银行股份有限公司,股票型,20210803,,20210812,20210719,,2.3414,中证沪港深500指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
517030.SH,易方达中证沪港深300ETF,易方达基金管理有限公司,中国银行股份有限公司,股票型,20210915,,20210927,20210723,,2.0104,中证沪港深300指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
