etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,status,index_code,index_name,index_publisher,publisher_confidence,index_category,asset_class,domestic_a_share_flag,passive_index_flag,cross_mixed_flag,is_csi_publisher,eligible,exclusion_reason,match_level,bench_idx_name,benchmark,data_source,retrieval_date,has_daily,history_start,history_end,n_days,close,daily_amount,adv20,adv60,fund_share,fund_size,premium_max,zero_amt_days,adj_factor_last,last_amount,fund_share_first_date,fund_share_last_date
561880.SH,华富中证A100ETF,SH,20250124,,20250115,华富基金管理有限公司,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250124,20260903,390,1.255,6397233.0,2543728.8,3803505.2166666663,8638.9,108418194.99999999,,0,1.0183,6397.233,20250123,20260903
512080.SH,中金中证A500ETF,SH,20250121,,20250114,中金基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250121,20260903,393,1.287,19754831.0,47230249.95,34986058.033333324,77618.61,998951510.6999999,,0,1.0,19754.831,20250120,20260903
159370.SZ,工银瑞信创业板50ETF,SZ,20250120,,20250110,工银瑞信基金管理有限公司,L,399673.SZ,创业板50,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,False,True,,L1_EX_EXACT,创业板50,创业板50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250120,20260903,394,1.726,2914372.9,6443840.6450000005,9185064.063333333,23431.6009,404429431.534,,0,1.0,2914.3729,20250119,20260903
159379.SZ,融通中证A500ETF,SZ,20250123,,20250109,融通基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250123,20260903,391,1.345,678831.2,2196504.955,2771554.4433333334,15882.1471,213614878.495,,0,1.0,678.8312,20250122,20260903
530080.SH,天弘上证180ETF,SH,20250123,,20250108,天弘基金管理有限公司,L,000010.SH,上证180,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证180,上证180指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250123,20260903,391,1.234,5436495.0,5983934.65,6881822.983333332,2491.7,30747578.0,,0,1.0,5436.495,20250122,20260903
588930.SH,银华上证科创板人工智能ETF,SH,20250114,,20250106,银华基金管理股份有限公司,L,931071.CSI,上证科创板人工智能,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,上证科创板人工智能,上证科创板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250114,20260903,398,1.531,20207269.0,43930808.9,72072928.26666667,61732.9,945130699.0,,0,1.0,20207.269,20250113,20260903
159378.SZ,永赢国证通用航空产业ETF,SZ,20250110,,20250102,永赢基金管理有限公司,L,,国证通用航空产业,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,True,False,False,True,,L5_RULE,国证通用航空产业,国证通用航空产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250110,20260903,400,1.033,24257027.7,26542014.77,30912613.78333333,55477.1072,573078517.3759999,,0,1.0,24257.0277,20250109,20260903
588790.SH,博时上证科创板人工智能ETF,SH,20250109,,20241231,博时基金管理有限公司,L,931071.CSI,上证科创板人工智能,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,上证科创板人工智能,上证科创板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250109,20260903,401,0.782,120171128.0,214976052.29999995,333775579.09999996,328938.4,2572298288.0,,0,1.9985,120171.128,20241231,20260903
530300.SH,华泰柏瑞上证180ETF,SH,20250110,,20241230,华泰柏瑞基金管理有限公司,L,000010.SH,上证180,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证180,上证180指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250110,20260903,400,1.236,654359.0,2332485.7999999993,4885432.499999999,3364.3,41582748.0,,0,1.0,654.359,20250109,20260903
530580.SH,南方上证180ETF,SH,20250108,,20241230,南方基金管理股份有限公司,L,000010.SH,上证180,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证180,上证180指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250108,20260903,402,1.171,8367847.0,15010919.5,14091762.633333333,5314.9,62237479.0,,0,1.0,8367.847,20250107,20260903
588810.SH,富国上证科创板芯片ETF,SH,20250109,,20241230,富国基金管理有限公司,L,,上证科创板芯片,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板芯片,上证科创板芯片指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250109,20260903,401,2.436,302829574.0,134508826.1,153849806.71666667,90032.4,2193189264.0,,0,1.0,302829.574,20250108,20260903
159375.SZ,国泰创业板50ETF,SZ,20250110,,20241230,国泰基金管理有限公司,L,399673.SZ,创业板50,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,False,True,,L1_EX_EXACT,创业板50,创业板50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250110,20260903,400,0.698,12806274.0,16419735.529999997,17373454.10333333,38559.535,269145554.3,,0,2.4989,12806.274,20250109,20260903
159376.SZ,浦银中证A500ETF,SZ,20250113,,20241230,浦银基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250113,20260903,399,1.306,3369395.4,3910805.8899999997,7671681.791666666,4592.2317,59974546.002000004,,0,1.0,3369.3954,20250112,20260903
159380.SZ,东财中证A500ETF,SZ,20250108,,20241230,东财基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250108,20260903,402,1.34,3811855.8,9830942.025,12170779.925,15780.4337,211457811.58,,0,1.0,3811.8558,20250107,20260903
530680.SH,兴业上证180ETF,SH,20250108,,20241225,兴业基金管理有限公司,L,000010.SH,上证180,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证180,上证180指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250108,20260903,402,1.169,697070.0,2741952.5500000003,6550510.666666667,10689.19,124956631.10000001,,0,1.0156,697.07,20250107,20260903
510040.SH,鹏华上证180ETF,SH,20250106,,20241225,鹏华基金管理有限公司,L,000010.SH,上证180,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证180,上证180指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250106,20260903,404,1.163,748019.0,2023765.9,4018471.5166666666,2648.0,30796240.0,,0,1.0,748.019,20250105,20260903
560190.SH,鹏华中证全指公用事业ETF,SH,20250106,,20241225,鹏华基金管理有限公司,L,,中证全指公用事业,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指公用事业,中证全指公用事业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250106,20260903,404,1.025,575727.0,453222.70000000007,993374.3833333333,2683.4,27504849.999999996,,0,1.0,575.727,20250105,20260903
588820.SH,华夏上证科创板200ETF,SH,20250106,,20241223,华夏基金管理有限公司,L,,上证科创板200,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板200,上证科创板200指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20250106,20260903,404,1.891,19938447.0,24774797.000000004,29357455.016666666,15140.0,286297400.0,,0,1.0,19938.447,20250105,20260903
560380.SH,南方中证A100ETF,SH,20241227,,20241219,南方基金管理股份有限公司,L,000903.SH,中证A100,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A100,中证A100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241227,20260903,409,1.242,7953014.0,9247061.3,11380463.966666667,14086.1,174949362.0,,0,1.0,7953.014,20241226,20260903
530180.SH,易方达上证180ETF,SH,20241226,,20241218,易方达基金管理有限公司,L,000010.SH,上证180,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证180,上证180指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241226,20260903,410,1.201,9534142.0,7539167.349999999,8994924.666666666,5795.2,69600352.0,,0,1.0,9534.142,20241225,20260903
588750.SH,汇添富上证科创板芯片ETF,SH,20241226,,20241218,汇添富基金管理股份有限公司,L,,上证科创板芯片,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板芯片,上证科创板芯片指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241226,20260903,410,2.274,187393735.0,270370881.1,447288885.0,324422.8,7377374472.0,,0,1.0,187393.735,20241225,20260903
588230.SH,华泰柏瑞上证科创板200ETF,SH,20241224,,20241216,华泰柏瑞基金管理有限公司,L,,上证科创板200,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,上证科创板200,上证科创板200指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241224,20260903,412,1.765,129970464.0,124120289.60000002,127581005.60000001,73493.9,1297167335.0,,0,1.0,129970.464,20241223,20260903
588780.SH,国联安上证科创板芯片设计主题ETF,SH,20241226,,20241211,国联安基金管理有限公司,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241226,20260903,410,0.967,150202507.0,196184828.60000002,276743683.68333334,103190.2,997849234.0,,0,2.0,150202.507,20241225,20260903
159363.SZ,华宝创业板人工智能ETF,SZ,20241216,,20241206,华宝基金管理有限公司,L,970070.SZ,创业板人工智能,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L1_EX_EXACT,创业板人工智能,创业板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241216,20260903,418,1.2,783117537.6999999,1229782926.915,1426160313.0016665,576816.9924,6921803908.8,,0,1.9983,783117.5377,20241215,20260903
560810.SH,融通中证诚通央企ESGETF,SH,20241209,,20241125,融通基金管理有限公司,L,931243.CSI,中证诚通央企ESG,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证诚通央企ESG,中证诚通央企ESG指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241209,20260903,423,1.272,614717.0,502395.15000000014,1119579.95,18111.6,230379552.0,,0,1.0,614.717,20241208,20260903
159355.SZ,华宝中证800红利低波动ETF,SZ,20241203,,20241125,华宝基金管理有限公司,L,,中证800红利低波动,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证800红利低波动,中证800红利低波动指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241203,20260903,427,1.054,4284609.8,1787971.805,2416301.623333333,8623.4277,90890927.958,,0,1.041,4284.6098,20241202,20260903
563500.SH,华宝中证A500ETF,SH,20241202,,20241122,华宝基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241202,20260903,428,0.625,11744578.0,12647312.05,21265787.816666663,76595.87,478724187.5,,0,2.1067,11744.578,20241201,20260903
159356.SZ,万家中证A500ETF,SZ,20241206,,20241122,万家基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241206,20260903,424,1.28,56694776.1,49892139.24999999,66499489.30666667,72512.0647,928154428.16,,0,1.0,56694.7761,20241205,20260903
159358.SZ,大成中证A500ETF,SZ,20241129,,20241122,大成基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241129,20260903,429,1.303,63083545.5,85417345.38500002,83573312.58833332,87210.642,1136354665.26,,0,1.0,63083.5455,20241128,20260903
159357.SZ,博时中证A500ETF,SZ,20241128,,20241121,博时基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241128,20260903,430,1.271,14005824.1,23787581.884999998,24931429.711666666,122283.3841,1554221811.9109998,,0,1.0078,14005.8241,20241127,20260903
512020.SH,鹏华中证A500ETF,SH,20241202,,20241121,鹏华基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241202,20260903,428,1.278,81028180.0,82447499.2,79059110.71666665,110901.27,1417318230.6000001,,0,1.0,81028.18,20241201,20260903
159360.SZ,天弘中证A500ETF,SZ,20241128,,20241120,天弘基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241128,20260903,430,1.3,42725497.8,54386257.98000001,57045500.26166667,127718.4526,1660339883.8,,0,1.0,42725.4978,20241127,20260903
159359.SZ,华安中证A500ETF,SZ,20241202,,20241119,华安基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241202,20260903,428,1.261,29346397.799999997,34593291.7,37645442.52833333,68014.0424,857657074.6639999,,0,1.0,29346.3978,20241201,20260903
159362.SZ,工银瑞信中证A500ETF,SZ,20241202,,20241119,工银瑞信基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241202,20260903,428,1.291,63834764.8,36385063.61,51536500.40833333,161618.0191,2086488626.5809999,,0,1.0069,63834.7648,20241201,20260903
530050.SH,东财上证50ETF,SH,20241204,,20241118,东财基金管理有限公司,L,000016.SH,上证50,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,上证50,上证50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241204,20260903,426,1.191,3666647.0,5595781.2,6475258.066666666,12581.3,149843283.0,,0,1.0,3666.647,20241203,20260903
563880.SH,汇添富中证A500ETF,SH,20241125,,20241118,汇添富基金管理股份有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241125,20260903,433,1.244,117877524.0,111314055.40000002,128309509.0,155599.64,1935659521.6000004,,0,1.0,117877.524,20241124,20260903
159361.SZ,易方达中证A500ETF,SZ,20241119,,20241112,易方达基金管理有限公司,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20241119,20260903,437,1.227,1287057738.3999999,1430485088.9399998,1597863455.8016665,2325209.0279,28530314772.333004,,0,1.0,1287057.7384,20241118,20260903
